src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	నిజ్జర్ గారు ఖాలిస్తాన్ ఆందోళనకు ప్రత్యక్ష మధ్యపనాలు చేసిన మరియు ప్రజాస్వామ్యంలో ప్రచారం చేసినట్లు ఉండారు.	నిజ్జర్ గారు ఖలిస్తాన్ ఉద్యమానికి బహిరంగంగా మద్దతు తెలిపి, దాని కోసం ప్రచారం చేశారు.	శ్రీ నిజ్జార్ గారు ఖలిస్తాన్ ఉద్యమానికి సార్వజనీనంగా మద్దతు ప్రకటించి, దానికోసం ప్రజా ప్రచారం చేశారు.
Bangladesh steps up repayments to Adani to avoid power supply cu.	బంగ్లాదేశ్ శాసనాలు వల్ల విద్యుత్ సరఫరాల కోసం అదానికి తిరిగి చెల్లించడానికి ప్రయత్నిస్తున్నాయి.	బంగ్లాదేశ్ విద్యుత్ సరఫరాలో అంతరాయం వస్తే నివారించడానికి అదానీకి చెల్లింపులు వేగవంతం చేస్తున్నారు.	బంగ్లాదేశ్ అధికారులు అదానీకి చెల్లింపులను పెంచుతున్నారు ఆవిధంగా విద్యుత్ సరఫరా సమస్యలను నివారించుకోవడానికి.
The country is already suffering from increased power shortages in rural areas.	దేశం ఇప్పుడు గ్రామీణ ప్రాంతాల్లో విద్యుత్ కొంత లెక్కలు పెరుగుతున్నట్లుగా ఇచ్చింది.	దేశం ఇప్పటికే గ్రామీణ ప్రాంతాల్లో పెరిగిన విద్యుత్ లోపాల వల్ల బాధపడుతోంది.	దేశం ఇప్పటికే గ్రామీణ ప్రాంతాల్లో పెరిగిన విద్యుత్ లోపాలను అనుభవిస్తున్నది.
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	అధికారులు చెప్పారు డ్రైవరు కంట్రోల్ పోయినప్పుడు బస్ మార్చులలో పడిపోయింది, ఆల్మోరా జిల్లాలో ఉండిన మార్చుల రాజ్యంలో 50 మీటర్ల ఉండే గడ్డికి పడిపోయిన సమయంలో 44 మంది ప్రయాణికులు ఉండారని చెప్పారు.	అధికారులు చెప్పినదాని ప్రకారం, డ్రైవర్ నియంత్రణ కోల్పోయినప్పుడు 44 మంది బస్సులో ఉన్నారు మరియు బస్సు రాష్ట్రంలోని అల్మోరా జిల్లా లో ఉన్న మార్చులాలో 50 మీటర్ల లోతైన లోయలో పడింది.	అధికారులు చెప్పినట్లు మార్చులాలోని అల్మోరా జిల్లాలో ఉన్న 50 మీటర్ల లోతున్న కందకంలో బస్సు పడిపోయినప్పుడు డ్రైవరు నియంత్రణ కోల్పోయినప్పుడు బోర్డులో 44 మంది ఉన్నారు.
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	ఉత్తరాఖండ్ ముఖ్యమంత్రి పుష్కర్ సింగ్ ధామి కూడా ఆపదాలకు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయం ఘోషించారు.	ఉత్తరాఖండ్ ముఖ్యమంత్రి పుష్కర్ సింగ్ ధామి గార్లు బాధితులు మరియు వారి కుటుంబాల కోసం ఆర్థిక సహాయం ప్రకటించారు.	ఉత్తరాఖండ్ ముఖ్యమంత్రులు పుష్కర్ సింగ్ ధామీలు కూడా బాధితులకు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయాన్ని ప్రకటించారు.
Our scientists used it as an incentive to develop their own technology.	మా వైజ్ఞానికులు వారు తమ స్వం సాంకేతికం మెరుగుదీస్తున్నారు.	మన శాస్త్రవేత్తలు తమ సొంత సాంకేతికతను అభివృద్ధి చేయడానికి దానిని ప్రోత్సాహకంగా ఉపయోగించారు.	వారి శాస్త్రవేత్తలు దాన్ని తమ స్వంత సాంకేతికతను అభివృద్ధి చేయడానికి ప్రోత్సాహకంగా ఉపయోగించారు.
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	భారతదేశంలో మొదటి మరియు రెండవ చంద్ర మిషన్ల మరియు మంగళ మిషన్ల కార్యదర్శి మైల్స్వామి అన్నాదురాయ్ బీబీసీకి చెప్పినట్లు, ఐఎస్రో చాలా తక్కువ ప్రముఖులను నియమిస్తుంది మరియు తక్కువ జీతాలు పొందటం భారతీయ ప్రాజెక్ట్లను కంపెటిటివ్ గా చేస్తుంది.	భారతదేశం యొక్క మొదటి మరియు రెండవ చంద్ర మిషన్లతో పాటు మార్స్ మిషన్‌కు నాయకత్వం వహించిన మైలస్వామి అన్నదురై గారు, ఇస్రో తక్కువ మంది ఉద్యోగులను నియమించుకుంటుందని మరియు తక్కువ జీతాలు చెల్లిస్తుందని, దీని వల్ల భారతీయ ప్రాజెక్టులు పోటీగా ఉంటాయని బీబీసీకి తెలియజేశారు.	మైల్స్వామి అన్నదురై, భారతదేశం యొక్క మొదటి మరియు రెండవ చంద్ర మిషన్లు మరియు మార్స్ మిషన్ యొక్క అధిపతులు, బిబిసికి చెప్పారు కి ఇస్రో చాలా తక్కువ మంది ఉద్యోగులను నియమిస్తుంది మరియు తక్కువ జీతాలను చెల్లిస్తుంది, ఇది భారతీయ ప్రాజెక్టులను పోటీతత్వంలో ఉంచుతుంది.
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	గుర్గావులో ఒక గుర్గావు మనిషిని గుండు చేసిన బజ్రంగ్ దళ్ గుర్గావు జిల్లా ప్రధానిని ఎంపికగొట్టినాడు.	గురుగ్రామ్ వ్యక్తిపై కాల్పులు జరిపినట్లు ఆరోపణలతో బజరంగ్ దళం మాజీ జిల్లా అధ్యక్షులను గురుగ్రామ్ పోలీసులు అరెస్ట్ చేశారు.	బజరంగ్ దళ్ గుర్గావ్ మాజీ జిల్లా అధ్యక్షులు గుర్గావ్ వ్యక్తిపై కాల్పులు జరిపినందుకు అరెస్టు చేయబడ్డారు.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	ప్రముఖ బాబు ఖాథింగ్ తన నేతృత్వంలో తవాంగ్ ను భారతదేశంలోకి శాంతిగా ఏకీకరించడానికి అభియానం నడుస్తుంది.	ప్రముఖ బాబ్ ఖాథింగ్ గారు తవాంగ్‌ను భారతదేశంలో శాంతియుతంగా కలిపే దౌత్యయానం నడిపించారు.	ప్రసిద్ధ బాబ్ ఖాతింగ్ గారు భారతదేశంలో తావాంగ్ ను శాంతియుతంగా విలీనం చేసే ప్రయాణాన్ని నడిపించారు.
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	1939 లో, దద్దుకునిచ్చిన తర్వాత ఖతింగ్ భారత సేనలో చేరి, ఆధునిక పోస్టుకు ఆపరేషనల్ కమిషన్ పొందాడు.	1939లో, ద్వితీయ ప్రపంచ యుద్ధం ప్రారంభమైన తర్వాత, ఖాథింగ్ భారత సైన్యంలో చేరి, అధికారి గా అత్యవసర కమిషన్ పొందారు.	1939లో రెండవ ప్రపంచ యుద్ధం ప్రారంభమైన తరువాత, ఖాతింగ్ భారతీయ సైన్యంలో చేరి అధికారులు వారికి జరూరీ కమిషన్ ఇచ్చారు.
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	ద్వితీయ ప్రపంచ యుద్ధం ముగిసి, సేనలో ద్రుత కార్యకారులు పరిహరించబడ్డారు.	రెండవ ప్రపంచ యుద్ధం ముగిసిన తరువాత, సైన్యంలో ఉన్న ఎమర్జెన్సీ కమిషన్డ్ అధికారులను డీమోబిలైజ్ చేశారు.	రెండవ ప్రపంచ యుద్ధం ముగింపులో, సైన్యంలోని జరూరీ కమిషన్డ్ అధికారులు విడుదల చేయబడ్డారు.
Most of the senior cricketers were far from their best, especially against New Zealand.	అధికారులు, అధికారులు ముఖ్యంగా న్యూజిల్యాండ్ యొక్కనుండి వచ్చినదిని గమనించేరు.	ముఖ్యంగా న్యూజిలాండ్‌ వ్యతిరేకంగా, చాలా మంది సీనియర్ క్రికెటర్లు తమ ఉత్తమ స్థితి నుండి దూరంగా ఉన్నారు.	ఎక్కువ సీనియర్ క్రికెటర్లు వారి ఉత్తమం నుండి దూరంగా ఉన్నారు, ప్రత్యేకించి న్యూజిలాండ్ పై.
