idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
2213	[[0.90297574]]	However, none has been able to give a definite answer.	যদিও কেউই এ বিষয়ে স্পষ্ট কোনও উত্তর দিতে পারেননি।	0.90297574	True	True	তবে, কেউই নিশ্চিত উত্তর দিতে পারেনি।	তবে, কেউই সুনির্দিষ্ট উত্তর দিতে সক্ষম হয়নি।	তবে কেউ নির্দিষ্ট উত্তর দিতে পারেনি।	0.0	0.0	0.0
2330	[[0.92582464]]	BFBS Radio operates 22 radio stations, broadcast on a combination of local DAB, FM and AM frequencies, online and on digital television.	বিএফবিএস রেডিও ২২ টি রেডিও স্টেশন পরিচালনা করে, স্থানীয় ডিএবি, এফএম এবং এএম ফ্রিকোয়েন্সিগুলির সংমিশ্রণে অনলাইন এবং ডিজিটাল টেলিভিশনে সম্প্রচার করে।	0.92582464	True	True	BFBS রেডিও ২২টি রেডিও স্টেশন চালু করে, স্থানীয় DAB, FM এবং AM ফ্রিকোয়েন্সিতে, অনলাইনে এবং ডিজিটাল টেলিভিশনে সম্মিশ্রিত হয়।	BFBS রেডিও ২২টি রেডিও স্টেশন পরিচালনা করে, যা স্থানীয় DAB, FM এবং AM ফ্রিকোয়েন্সি, অনলাইন এবং ডিজিটাল টেলিভিশনের মাধ্যমে সম্প্রচারিত হয়।	বিএফবিএস রেডিও ২২টি রেডিও স্টেশন পরিচালনা করে, স্থানীয় ডিএবি, এফএম এবং এম ফ্রিকুয়েন্সি, অনলাইন এবং ডিজিটাল টেলিভিশনে সম্প্রচার করে।	0.0	0.22	0.63
2351	[[0.91433203]]	When it was established that two of the boys developed leukaemia from the gene therapy, Cavazzana coordinated the medical efforts of biologists, virologists, clinicians and regulators to develop novel medical therapies.	যখন এটা জানা গিয়েছিল যে, ছেলেদের মধ্যে দুজনের জিন থেরাপি থেকে লিউকমিয়ার বিকাশ হয়, ক্যাভাজ্জানা অভিনব চিকিৎসার উন্নয়নের জন্যে জীববিজ্ঞানী, ভাইরোলজিস্ট, চিকিৎসক এবং নিয়ামকদের চিকিৎসা প্রচেষ্টার সমন্বয় সাধন করেন।	0.91433203	True	True	যখন দুইটি ছেলের মধ্যে লুকেমিয়া বিকাশ হয়েছিল যে তাদের জিন থেরাপি থেকে, তখন ক্যাভাজানা বায়োলজিস্ট, ভাইরোলজিস্ট, ক্লিনিশিয়ান এবং রেগুলেটরদের চিকিৎসা প্রচেষ্টা সমন্বয় করেন যাতে নতুন চিকিৎসা পদ্ধতি তৈরি করা যায়।	যখন এটি প্রতিষ্ঠিত হয়েছিল যে ছেলেদের মধ্যে দুজন জিন থেরাপি থেকে লিউকেমিয়া রোগে আক্রান্ত হয়েছে, তখন কাভাজানা জীববিজ্ঞানী, ভাইরোলজিস্ট, ক্লিনিশিয়ান এবং নিয়ন্ত্রকদের চিকিৎসা প্রচেষ্টাকে সমন্বিত করেছিলেন নতুন চিকিৎসা থেরাপি বিকাশের জন্য।	যখন নিশ্চিত হল যে দুই ছেলে জিন থেরাপি থেকে লিউকেমিয়া বিকাশ করেছে, ক্যাভাজানা জীববিজ্ঞানী, ভাইরোলজিস্ট, ক্লিনিশিয়ান এবং নিয়ন্ত্রকদের সমন্বিত চেষ্টা করে নতুন চিকিৎসা থেরাপি উন্নয়নের জন্য।	0.0	0.12	0.12
2380	[[0.9414643]]	Football, cricket and other games are played.	এতে ফুটবল, ক্রিকেট ও অন্যান্য খেলা অনুষ্ঠিত হয়ে থাকে।	0.9414643	False	True	ফুটবল, ক্রিকেট এবং অন্যান্য খেলা খেলা হয়।	ফুটবল, ক্রিকেট এবং অন্যান্য খেলা খেলা হয়।	ফুটবল, ক্রিকেট এবং অন্যান্য খেলা খেলা হয়।	0.0	0.0	0.0
2480	[[0.9303813]]	Now just to tell you when we got this project the requirement was minimum half power beam width of 120 degree larger beam width was acceptable so we achieved that.	এখন কেবল আপনাকে বলার জন্য আমরা যখন এই প্রকল্পটি পেয়েছি প্রয়োজনীয়তা ছিল সর্বনিম্ন অর্ধ পাওয়ার বিম প্রস্থের 120 ডিগ্রি বৃহত্তর বিমের প্রস্থটি গ্রহণযোগ্য ছিল তাই আমরা এটি অর্জন করেছি।	0.9303813	True	True	এখন আমি আপনাকে বলতে চাই যে আমাদের এই প্রকল্পটি পেলে কার্যাদি অনুপাতের নিম্নতম পাওয়ার বিম প্রয়োজন ছিল 120 ডিগ্রি বৃহত্তর বিম প্রয়োজন ছিল তাই আমরা সেই লক্ষ্য অর্জন করেছি।	এখন শুধু আপনাকে বলার জন্য যে, যখন আমরা এই প্রকল্পটি পেয়েছিলাম তখন প্রয়োজন ছিল ন্যূনতম অর্ধ শক্তির বিম প্রস্থ ১২০ ডিগ্রি, বড় বিম প্রস্থ গ্রহণযোগ্য ছিল, তাই আমরা তা অর্জন করেছি।	এখন আমরা এই প্রজেক্টটি পেয়েছিলাম তখন প্রয়োজনীয়তা ছিল ন্যূনতম অর্ধ পাওয়ার বিম প্রস্থের ১২০ ডিগ্রি বড় বিম প্রস্থ গ্রহণযোগ্য ছিল তাই আমরা তা অর্জন করতে সক্ষম হয়েছিলাম।	0.0	0.0	0.2
2489	[[0.90190923]]	Tourists can walk as far as the third barricade, and the second barricade is visible through a small window in the third.	পর্যটকরা তৃতীয় ব্যারিকেড পর্যন্ত চলতে পারে, এবং দ্বিতীয় ব্যারিকেড তৃতীয় একটি ছোট জানালাতে দৃশ্যমান হয়।	0.90190923	True	True	পর্যটকরা তৃতীয় ব্যারিকেড পর্যন্ত হাঁটতে পারে, এবং দ্বিতীয় ব্যারিকেডটি তৃতীয়ের ছোট জানলার মাধ্যমে দেখা যায়।	পর্যটকরা তৃতীয় ব্যারিকেড পর্যন্ত হাঁটতে পারেন, এবং তৃতীয় ব্যারিকেডের একটি ছোট জানালা দিয়ে দ্বিতীয় ব্যারিকেডটি দেখা যায়।	পর্যটকরা তৃতীয় বাধার পর্যন্ত হাঁটতে পারেন, এবং তৃতীয় বাধার একটি ছোট জানালা দিয়ে দ্বিতীয় বাধা দৃশ্যমান।	0.0	0.0	0.0
2522	[[0.90631247]]	Their job will be to increase the skills of workers, find alternative jobs and cooperate with legal and other problems.	এঁদের কাজ হবে শ্রমিকদের দক্ষতা বাড়ানো, বিকল্প কাজ খুঁজে নেওয়া এবং আইনি ও অন্যান্য সমস্যায় সহযোগিতা দেওয়া।	0.90631247	True	True	তাদের কাজ হবে শ্রমিকদের দক্ষতা বৃদ্ধি করা, বিকল্প কাজ খুঁজে বের করা এবং আইনি এবং অন্যান্য সমস্যাগুলির সাথে সহযোগিতা করা।	তাদের কাজ হবে শ্রমিকদের দক্ষতা বৃদ্ধি করা, বিকল্প চাকরি খুঁজে বের করা এবং আইনি ও অন্যান্য সমস্যার সাথে সহযোগিতা করা।	তাদের কাজ হবে শ্রমিকদের দক্ষতা বৃদ্ধি করা, বিকল্প চাকরি খুঁজে বের করা এবং আইনি ও অন্যান্য সমস্যার সাথে সহযোগিতা করা।	0.26	0.26	0.26
2528	[[0.90748477]]	However, he had not specified the date at that time.	তবে সে সময় তিনি এ বিষয়ে চূড়ান্ত কোন তারিখ ঘোষণা করেননি।	0.90748477	True	True	তবে, সে ঐ সময়ে তারিখটি সুনির্দিষ্ট করেনি।	তবে, তিনি সেই সময় তারিখটি নির্দিষ্ট করে বলেননি।	তবে তখন তিনি তারিখ উল্লেখ করেননি।	0.0	0.0	0.0
2626	[[0.9209537]]	"""""""""""""""In computer science, a record (also called a structure, struct, or compound data) is a basic data structure. Records in a database or spreadsheet are usually called """"""""""""""""rows""""""""""""""""."""""""""""""""	"""""""""""""""কম্পিউটার বিজ্ঞানে রেকর্ড হচ্ছে (স্টাকচার, স্ট্রাক্ট, বা যৌগিক ডাটা নামেও পরিচিত) মৌলিক ডাটা গঠন বা স্ট্রাকচার। একটি ডাটাবেস বা স্প্রেডশীটে রেকর্ডগুলিকে সাধারণত """"""""""""""""সারি"""""""""""""""" বলা হয়।"""""""""""""""	0.9209537	True	True	"""কম্পিউটার বিজ্ঞানে, একটি রেকর্ড (যা স্ট্রাকচার, স্ট্রাক্ট, বা কম্পাউন্ড ডেটা হিসেবেও পরিচিত) হল একটি মৌলিক ডেটা স্ট্রাকচার। ডেটাবেস বা স্প্রেডশীটে রেকর্ডগুলি সাধারণত """"সারি"""" হিসেবে ডাকা হয়।"""	"""কম্পিউটার বিজ্ঞানে, একটি রেকর্ড (যাকে গঠন, স্ট্রাক্ট, বা যৌগিক ডেটাও বলা হয়) একটি মৌলিক ডেটা কাঠামো। একটি ডেটাবেস বা স্প্রেডশীটে রেকর্ডগুলো সাধারণত """"সারি"""" হিসাবে বলা হয়।"""	"""""""কম্পিউটার বিজ্ঞানে, একটি রেকর্ড (যা স্ট্রাকচার, স্ট্রাক্ট বা যৌগিক ডেটা নামেও পরিচিত) একটি মৌলিক ডেটা স্ট্রাকচার। ডেটাবেস বা স্প্রেডশিটে রেকর্ডগুলি সাধারণত """"""""রোগুলি"""""""" নামে পরিচিত।"""""""	0.14	0.15	0.21
2657	[[0.9006331]]	They had no prior information.	এ বিষয়ে আগে থেকে কোনও তথ্যই তাদের কাছে ছিল না।	0.9006331	False	True	তাদের কোন পূর্ববর্তী তথ্য ছিল না।	তাদের কাছে কোনো পূর্ব তথ্য ছিল না।	তাদের কোনো পূর্ব অবহিতি ছিল না।	0.0	0.0	0.0
2675	[[0.9091766]]	Education in Qatar is very diverse, with several schools representing a variety of international curriculum systems.	কাতারে শিক্ষা ব্যবস্থা যথেষ্ট বৈচিত্র্যময়, এখানে বিভিন্ন বিদ্যালয়ে বেশ কিছু আন্তর্জাতিক পদ্ধতিতে পাঠদান কার্যক্রম পরিচালনা করে।	0.9091766	True	True	কাতারে শিক্ষা বিষয়ে বেশ বিস্তৃত, এখানে একাধিক স্কুল আন্তর্জাতিক সিলেবাস সিস্টেম প্রতিনিধিত্ব করে।	কাতারে শিক্ষা খুবই বৈচিত্র্যময়, যেখানে বিভিন্ন আন্তর্জাতিক পাঠ্যক্রমের প্রতিনিধিত্বকারী একাধিক স্কুল রয়েছে।	কাতারে শিক্ষা খুবই বৈচিত্র্যপূর্ণ, বিভিন্ন আন্তর্জাতিক পাঠ্যক্রম ব্যবস্থার প্রতিনিধিত্ব করে এমন অনেক স্কুল রয়েছে।	0.0	0.0	0.0
2700	[[0.9052009]]	The Soros Foundation provides many opportunities for students from central Asia and eastern Europe.	সোরোস ফাউন্ডেশন কেন্দ্রীয় এশিয়া ও পূর্ব ইউরোপের শিক্ষার্থীদের জন্য অনেক সুযোগ সুবিধা প্রদান করে ।	0.9052009	True	True	সরস ফাউন্ডেশন মধ্য এশিয়া এবং পূর্ব ইউরোপ থেকে ছাত্রদের জন্য অনেক সুযোগ সরবরাহ করে।	সোরোস ফাউন্ডেশন মধ্য এশিয়া এবং পূর্ব ইউরোপের ছাত্রদের জন্য অনেক সুযোগ প্রদান করে।	সরোস ফাউন্ডেশন মধ্য এশিয়া ও পূর্ব ইউরোপের শিক্ষার্থীদের জন্য অনেক সুযোগ প্রদান করে।	0.0	0.0	0.43
2707	[[0.9097071]]	Our motive should be to know God better so that we can increase our love for him and worship him acceptably.	ঈশ্বরকে আরও ভালভাবে জানা আমাদের উদ্দেশ্য হওয়া উচিত, যাতে করে তাঁর প্রতি আমাদের প্রেম বাড়াতে পারি এবং তাঁকে গ্রহণযোগ্যরূপে উপাসনা করতে পারি।	0.9097071	True	True	আমাদের লক্ষ্য হওয়া উচিত ঈশ্বরকে ভালভাবে জানার জন্য যাতে আমরা তার প্রতি আমাদের ভালোবাসা বাড়াতে পারি এবং তাকে যথাযোগ্যভাবে পূজা করতে পারি।	আমাদের উদ্দেশ্য হওয়া উচিত ঈশ্বরকে আরও ভালোভাবে জানা যাতে আমরা তাঁর প্রতি আমাদের ভালোবাসা বৃদ্ধি করতে পারি এবং তাঁকে গ্রহণযোগ্যভাবে পূজা করতে পারি।	আমাদের উদ্দেশ্য হওয়া উচিত ঈশ্বরকে আরও ভালভাবে চিনতে যাতে আমরা তাঁর প্রতি আমাদের ভালবাসা বৃদ্ধি করতে পারি এবং তাঁকে গ্রহণযোগ্যভাবে উপাসনা করতে পারি।	0.0	0.0	0.0
2712	[[0.9146813]]	"""""""""""""""""""""""""""""""Joan Abse, his wife, was an art historian and writer."""""""""""""""""""""""""""""""	"""""""""""""""""""""""""""""""জোয়ান অ্যাবসে তাঁর স্ত্রী, একটি শিল্প ইতিহাসবিদ ও লেখক ছিলেন।"""""""""""""""""""""""""""""""	0.9146813	True	True	"""""""জোয়ান অ্যাবস, তার স্ত্রী, ছিলেন একজন শিল্প বিশেষজ্ঞ এবং লেখক।"""""""	জোয়ান অ্যাবসে, তার স্ত্রী, একজন শিল্প ইতিহাসবিদ এবং লেখক ছিলেন।	জোন আবস, তার স্ত্রী, একজন শিল্প ইতিহাসবিদ ও লেখিকা ছিলেন।	0.0	0.0	0.0
2850	[[0.910542]]	Diwan Beohar Adhar Simha and Minister Man Thakur helped the Rani in looking after the administration successfully and effectively.	দেওয়ান বৌহর আদহার সিমহা এবং মন্ত্রী মান ঠাকুর প্রশাসনকে সফলভাবে ও কার্যকরভাবে পরিচালনার জন্য রানীকে সহায়তা করেছিলেন।	0.910542	True	True	দীওয়ান বিওহার আধার সিংহ এবং মন্ত্রী মন ঠাকুর রানির প্রশাসন সফল এবং কার্যকরভাবে দেখার সাহায্য করে।	দেওয়ান ব্যোহর আধার সিংহ এবং মন্ত্রী মান ঠাকুর রানীকে প্রশাসনের দায়িত্ব সফলভাবে এবং কার্যকরভাবে পালন করতে সাহায্য করেছিলেন।	দিওয়ান বেওহার আধার সিংহ এবং মন্ত্রী মান ঠাকুর রানীকে প্রশাসন সফল ও কার্যকরভাবে পরিচালনায় সহায়তা করেছিলেন।	0.0	0.16	0.18
2906	[[0.93466485]]	Pakistan is a village located in Purnia district, Bihar, India.	পাকিস্তান হল ভারতের বিহার রাজ্যের অন্তর্গত পূর্ণিয়া জেলার একটি গ্রাম।	0.93466485	True	True	পাকিস্তান এটি পূর্ণিয়া জেলায় অবস্থিত একটি গ্রাম, ভারত।	পাকিস্তান হল একটি গ্রাম যা ভারতের বিহার রাজ্যের পূর্ণিয়া জেলায় অবস্থিত।	পাকিস্তান হল ভারতের বিহারের পুর্নিয়া জেলায় অবস্থিত একটি গ্রাম।	0.0	0.0	0.0
2910	[[0.9311657]]	Hamid received India's highest military decoration, but retired Indian Army general Ian Cardozo has written that the award citation did not give him full credit for the number of tanks he destroyed.	হামিদ ভারতের সর্বোচ্চ সামরিক সম্মাননা পেয়েছিলেন, তবে অবসরপ্রাপ্ত ভারতীয় সেনা জেনারেল ইয়ান কার্ডোজো লিখেছেন যে পুরষ্কারের প্রশংসাপত্র তাঁকে যে পরিমাণ ট্যাঙ্ক ধ্বংস করেছিল তার পুরো কৃতিত্ব দেয়নি।	0.9311657	True	True	হামিদ ভারতের সর্বোচ্চ সামরিক পুরষ্কার পেয়েছিলেন, তবে অবসরপ্রাপ্ত ভারতীয় সেনা জেনারেল ইয়ান কারদোজো লিখেছেন যে পুরষ্কার সংকেতে তিনি ধ্বংস করেছিলেন বৃহত্তর সংখ্যক ট্যাঙ্কের জন্য তার পূর্ণ শ্রেয় দেওয়া হয়নি।	হামিদ ভারতের সর্বোচ্চ সামরিক সম্মাননা পেয়েছিলেন, কিন্তু অবসরপ্রাপ্ত ভারতীয় সেনাবাহিনীর জেনারেল ইয়ান কার্ডোজো লিখেছেন যে পুরস্কার ঘোষণায় তিনি যতগুলো ট্যাংক ধ্বংস করেছিলেন তার পূর্ণ স্বীকৃতি দেওয়া হয়নি।	হামিদ ভারতের সর্বোচ্চ সামরিক সম্মান পেয়েছিলেন, কিন্তু অবসরপ্রাপ্ত ভারতীয় সেনা জেনারেল ইয়ান কার্ডোজো লিখেছেন যে পুরস্কারের উদ্ধৃতি তাকে ধ্বংস করা ট্যাঙ্কের সংখ্যার জন্য পূর্ণ কৃতিত্ব দেয়নি।	0.14	0.36	0.38
2913	[[0.91334355]]	Priyanka Chopra and Nick Jonas are currently living together in Los Angeles.	প্রিয়াঙ্কা চোপড়া ও নিক জোনাস বর্তমানে যুক্তরাষ্ট্রের লস অ্যাঞ্জেলেসে বসবাস করছেন।	0.91334355	True	True	প্রিয়াংকা চোপড়া এবং নিক জোনাস এখন লস এঞ্জেলেসে একসাথে থাকছেন।	প্রিয়াঙ্কা চোপড়া এবং নিক জোনাস বর্তমানে লস অ্যাঞ্জেলেসে একসঙ্গে বসবাস করছেন।	প্রিয়াঙ্কা চোপড়া এবং নিক জোনাস বর্তমানে লস অ্যাঞ্জেলেসে একসাথে বাস করছেন।	0.0	0.0	0.0
2919	[[0.91156435]]	Your connection to this site is not private. Information you submit could be viewed by others (like passwords, messages, credit cards, etc.).	এই সাইট এ আপনার সংযোগ ব্যক্তিগত নয়। আপনার জমা দেওয়া তথ্য অন্যদের দ্বারা দেখা যেতে পারে। (যেমন পাসওয়ার্ড, বার্তা, ক্রেডিট কার্ড ইত্যাদি)।	0.91156435	True	True	এই সাইটের সাথে আপনার সংযোগ ব্যক্তিগত নয়। আপনি যে তথ্য দাখিল করেন, তা অন্যদের (যেমন: পাসওয়ার্ড, বার্তা, ক্রেডিট কার্ড, ইত্যাদি) দেখা হতে পারে।	আপনার এই সাইটের সাথে সংযোগটি ব্যক্তিগত নয়। আপনি যে তথ্য জমা দেন তা অন্যরা (যেমন পাসওয়ার্ড, বার্তা, ক্রেডিট কার্ড ইত্যাদি) দেখতে পারে।	এই সাইটের সাথে আপনার সংযোগ ব্যক্তিগত নয়। আপনি যে তথ্য প্রদান করবেন তা অন্যান্যদের দ্বারা দেখা যেতে পারে (যেমন পাসওয়ার্ড, বার্তা, ক্রেডিট কার্ড, ইত্যাদি)।	0.2	0.27	0.25
2982	[[0.9112664]]	Former IAS officer and BJP MP candidate from Bhubaneswar, Aparajita Sarangi casts her vote at polling booth in Government Primary School, IRC village, in Odishas Bhubaneswar.	প্রাক্তন আইএএস অফিসার তথা বিজেপির ভুবনেশ্বর কেন্দ্রের প্রার্থী অপরাজিতা সারঙ্গী ভোট দিলেন ভুবনেশ্বরের আইআরসি ভিলেজ সরকারি প্রাথমিক বিদ্যালয়ের বুথে ভোট দিলেন।	0.9112664	True	True	ভূমিকম্পী আইএএস কর্মকর্তা এবং ভারতীয় জনতা পার্টির সাংসদ প্রার্থী অপরাজিতা সারঙ্গী তার মতামত প্রকাশ করেন ওডিশের ভুবনেশ্বরের সরকারী প্রাথমিক বিদ্যালয়, আইআরসি গ্রামের ভোটগ্রহণ করেন।	ভুবনেশ্বরের প্রাক্তন আইএএস কর্মকর্তা এবং বিজেপি এমপি প্রার্থী অপরাজিতা সারঙ্গি ওড়িশার ভুবনেশ্বরে আইআরসি গ্রামের সরকারি প্রাথমিক বিদ্যালয়ের ভোটকেন্দ্রে তার ভোট প্রদান করেন।	প্রাক্তন আইএএস অফিসার ও বিজেপি এমপি প্রার্থী আপারাজিতা সারাংগী বুভনেশ্বরের আইআরসি গ্রামের সরকারি প্রাথমিক বিদ্যালয়ের ভোট কেন্দ্রে তার ভোট দেন।	0.0	0.0	0.0
2987	[[0.90704966]]	I don't have any connection with it.	সেটার সঙ্গে আমার কী সম্পর্ক তার কোনও যোগ নেই।	0.90704966	False	True	আমার এর কোন সম্পর্ক নেই।	এর সাথে আমার কোনো যোগাযোগ নেই।	আমার তার সাথে কোনো সম্পর্ক নেই।	0.0	0.0	0.0
3063	[[0.9088284]]	Other economists had different and more critical explanations and observations.	অন্যান্য অর্থনীতিবিদদের ভিন্ন ভিন্ন এবং আরও কঠোর সমালোচনামূলক ব্যাখ্যা এবং পর্যবেক্ষণ ছিল।	0.9088284	True	True	অন্য অর্থনীতিবিদরা ভিন্ন এবং আরও ক্ষমতাসূচক ব্যাখ্যা এবং পর্যবেক্ষণ করেছিল।	অন্যান্য অর্থনীতিবিদদের ভিন্ন এবং আরও সমালোচনামূলক ব্যাখ্যা ও পর্যবেক্ষণ ছিল।	অন্যান্য অর্থনীতিবিদরা ভিন্ন ও আরও সমালোচনামূলক ব্যাখ্যা ও পর্যবেক্ষণ করেছিলেন।	0.0	0.0	0.0
3113	[[0.90545666]]	The Norwegian Sea is ice-free and provides a direct route from the Atlantic to the Russian ports in the Arctic (Murmansk, Arkhangelsk, and Kandalaksha), which are directly linked to central Russia.	নরওয়েজিয়ান সাগর বরফমুক্ত এবং আটলান্টিক থেকে আর্টিকের (মারমানস্ক, আর্চেঞ্জেল এবং কান্ডলক্ষ) রুশ বন্দরগুলোর সরাসরি রুট সরবরাহ করে, যা সরাসরি মধ্য রাশিয়ার সাথে যুক্ত।	0.90545666	True	True	নরওয়েজীয় সাগর আইস-ফ্রি এবং এটি অত্যাধুনিক বাংলাদেশ থেকে রাশিয়ান পোর্টগুলি (মুর্মান্সক, আর্কানগেল্স্ক, এবং কান্দালাকশা) এ সরাসরি সংযুক্ত, যা কেন্দ্রীয় রাশিয়ার সাথে সরাসরি সংযুক্ত।	নরওয়েজিয়ান সাগর বরফমুক্ত এবং এটি আটলান্টিক থেকে রাশিয়ার আর্কটিক অঞ্চলের বন্দরগুলো (মুরমানস্ক, আর্কহাঙ্গেলস্ক এবং কান্দালাকশা) পর্যন্ত সরাসরি একটি পথ প্রদান করে, যেগুলো সরাসরি কেন্দ্রীয় রাশিয়ার সাথে সংযুক্ত।	নরওয়েজিয়ান সাগর বরফমুক্ত এবং আর্কটিকের রাশিয়ান বন্দরগুলি (মুরমানস্ক, আরখানগেলস্ক এবং কান্ডালাক্ষা) থেকে আটলান্টিক থেকে সরাসরি পথ প্রদান করে, যা সরাসরি মধ্য রাশিয়ার সাথে সংযুক্ত।	0.0	0.13	0.34
3122	[[0.925818]]	The film stars Ranbir Kapoor, Aishwarya Rai Bachchan and Anushka Sharma in the lead.	ছবিতে মূল চরিত্রে রয়েছেন রণবীর কপূর, অনুষ্কা শর্মা এবং ঐশ্বর্যা রাই বচ্চন।	0.925818	True	True	চলচ্চিত্রে প্রমুখ ভূমিকায় রণবীর কাপুর, ঐশ্বর্যা রাই বচ্চন এবং অনুষ্কা শর্মা অভিনয় করে।	এই চলচ্চিত্রে প্রধান চরিত্রে রণবীর কাপুর, ঐশ্বর্য রাই বচ্চন এবং আনুশকা শর্মা অভিনয় করেছেন।	ছবিটিতে রনবীর কাপুর, ঐশ্বর্যা রাই বচ্চন এবং অনুষ্কা শর্মা মুখ্য ভূমিকায় অভিনয় করেছেন।	0.0	0.0	0.0
3240	[[0.91679484]]	Muslim United Liberation Tigers of Assam (MULTA) is an Islamist extremist organization founded around 1996 in the eastern Indian state of Assam by both Assamese indigenous Muslims. The South Asia Terrorism Portal describes it as part of the All Muslim United Liberation Forum of Assam (AMULFA), and that Muslim United Liberation Front of Assam (MULFA) is a sister organization under the AMULFA umbrella.	মুসলিম ইউনাইটেড লিবারেশন টাইগারস অফ আসাম (মাল্টা) একটি ইসলামপন্থী চরমপন্থী সংগঠন যা ১৯৯৬ সালের দিকে পূর্ব ভারতের আসাম রাজ্যে অসমিয়া আদিবাসী মুসলমানদের দ্বারা প্রতিষ্ঠিত হয়েছিল। দক্ষিণ এশিয়া সন্ত্রাসবাদ পোর্টাল এটিকে সমস্ত মুসলিম ইউনাইটেড লিবারেশন ফোরাম অফ আসামের (আমুলফা) অংশ হিসাবে বর্ণনা করেছে এবং মুসলিম ইউনাইটেড লিবারেশন ফ্রন্ট অফ আসাম (মুলফা) আমুলফা ছাতার অধীনে একটি বোন সংস্থা।	0.91679484	True	True	আসামের পূর্বাঞ্চলীয় মুসলিম দেশীয় মুসলিমদের দ্বারা 1996 সালে প্রতিষ্ঠিত একটি ইসলামবাদী উগ্রবাদী সংগঠন মুলতা। দক্ষিণ এশিয়া সন্ত্রাস পোর্টাল বলছে যে এটি আসামের সমস্ত মুসলিম একতা মুক্তি ফোরাম (আমুলফা) এর অংশ এবং এমুলফা চাতার তলে মুলতা একটি বোন সংগঠন।	মুসলিম ইউনাইটেড লিবারেশন টাইগার্স অফ আসাম (MULTA) একটি ইসলামপন্থী উগ্রপন্থী সংগঠন যা ১৯৯৬ সালের কাছাকাছি সময়ে ভারতের পূর্বাঞ্চলীয় রাজ্য আসামে আসামের আদিবাসী মুসলিমদের দ্বারা প্রতিষ্ঠিত হয়। সাউথ এশিয়া টেররিজম পোর্টাল এটিকে অল মুসলিম ইউনাইটেড লিবারেশন ফোরাম অফ আসাম (AMULFA)-এর অংশ হিসেবে বর্ণনা করে এবং বলে যে মুসলিম ইউনাইটেড লিবারেশন ফ্রন্ট অফ আসাম (MULFA) হল AMULFA-এর ছায়াতলে একটি সহযোগী সংগঠন।	আসামের পূর্ব ভারতীয় রাজ্যে ১৯৯৬ সালের দিকে আসামি আদিবাসী মুসলমানদের দ্বারা প্রতিষ্ঠিত একটি ইসলামপন্থী চরমপন্থী সংগঠন হলো মুসলিম ইউনাইটেড লিবারেশন টাইগার্স অফ আসাম (মুলতা)। সাউথ এশিয়া টেররিজম পোর্টাল একে আল মুসলিম ইউনাইটেড লিবারেশন ফোরাম অফ আসাম (আমুলফা)-এর অংশ হিসেবে বর্ণনা করে, এবং মুসলিম ইউনাইটেড লিবারেশন ফ্রন্ট অফ আসাম (মুলফা) হলো আমুলফা-এর ছাতা অধীনে একটি বোন সংগঠন।	0.0	0.26	0.37
3300	[[0.9121684]]	Thus Amin Khan's short lived governorship ended in the same year he took office.	এভাবেই আমিন খান এর স্বল্পকালীন গভর্নরশিপ শেষ হয় সে বছরই তিনি দায়িত্ব গ্রহণ করেন।	0.9121684	True	True	অতএব আমিন খানের সংক্ষিপ্ত সময়ের গভর্নরশীলা সে বছরেই শেষ হয়।	ফলে আমিন খানের স্বল্পস্থায়ী শাসনকাল সেই বছরেই শেষ হয়েছিল যে বছর তিনি দায়িত্ব গ্রহণ করেছিলেন।	এইভাবে আমিন খানের সংক্ষিপ্ত শাসনকাল ঐ বছরেই শেষ হয়ে যায় যে বছরে তিনি দায়িত্ব গ্রহণ করেন।	0.0	0.0	0.0
3315	[[0.9278047]]	So, mobile phone is one such device, the electric vehicles are some are devices like that.	সুতরাং, মোবাইল ফোন হল এই ধরনের একটি যন্ত্র, বৈদ্যুতিক যানবাহনগুলি হল সেটির মতো এমন কিছু যন্ত্রগুলি।	0.9278047	True	True	তাই, মোবাইল ফোন এমন একটি ডিভাইস, ইলেকট্রিক ভাইকেল এমন কিছু ডিভাইস যেমন।	সুতরাং, মোবাইল ফোন একটি এমন যন্ত্র, বৈদ্যুতিক যানবাহনও তেমন কিছু যন্ত্র।	তাহলে, মোবাইল ফোন এমন একটি ডিভাইস, ইলেকট্রিক গাড়িগুলো এমন কিছু ডিভাইস।	0.0	0.21	0.0
3350	[[0.9039014]]	Genuine friendship brings great benefits, both emotionally and spiritually.	প্রকৃত বন্ধুত্ব প্রচুর উপকার নিয়ে আসে, আবেগগত এবং আধ্যাত্মিক উভয়ভাবে।	0.9039014	True	True	সত্যিকার বন্ধুত্ব মানসিক এবং আধ্যাত্মিকভাবে অসাধারণ সুবিধা আনে।	সত্যিকারের বন্ধুত্ব থেকে মানসিক এবং আধ্যাত্মিক উভয়ভাবেই অনেক উপকার পাওয়া যায়।	আন্তরিক বন্ধুত্ব আবেগিক ও আধ্যাত্মিকভাবে বড় উপকার নিয়ে আসে।	0.0	0.0	0.0
