src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
Mr Nijjar had been a vocal supporter of the Khalistan movement and publicly campaigned for it.	శ్రీ నిజ్జరు ఖాలిస్తాన్ ఆందోళనకు ప్రత్యేక పోషకుడు మరియు ప్రజాలకు ప్రచారం చేసినట్లు గలవారం ఉంది.	నిజ్జర్ గారు ఖలిస్థాన్ ఉద్యమానికి గట్టిగా మద్దతు తెలిపి, అందుకు బహిరంగంగా ప్రచారం చేశారు.	శ్రీ నిజ్జార్ గారు ఖలిస్తాన్ ఉద్యమానికి సార్వజనీనంగా మద్దతు ప్రకటించారు మరియు దానికోసం ప్రజాస్వామ్యంగా ప్రచారం చేశారు.
Bangladesh steps up repayments to Adani to avoid power supply cu.	బంగ్లాదేశ్ అడానికి విద్యుత్ సరఫరాలను తగ్గించడానికి ధరపెట్టినప్పుడు మెరుగుపరుస్తోంది.	బంగ్లాదేశ్ విద్యుత్ సరఫరా లోపాన్ని నివారించడానికి అదానీకి రీపేమెంట్స్‌ను పెంచుతున్నారు.	బంగ్లాదేశ్ అధికారులు అదానీకి విద్యుత్ సరఫరా కొరత నివారించేందుకు చెల్లింపులను పెంచుతున్నారు.
The country is already suffering from increased power shortages in rural areas.	దేశం ఇప్పుడు గ్రామీణ ప్రాంతాలలో పరిధిలు పెరుగుతున్న విద్యుత్ అభావానికి ఇప్పుడు దుఃఖం అనుభవిస్తున్నది.	దేశం గ్రామీణ ప్రాంతాల్లో పెరిగిన విద్యుత్ లోపాల కారణంగా ఇప్పటికే నష్టపోతున్నది.	దేశం ఇప్పటికే గ్రామీణ ప్రాంతాల్లో పెరిగిన విద్యుత్ లోపాలను అనుభవిస్తున్నది.
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	అధికారులు చెప్పారు డ్రైవరు నియంత్రణ పోయినా బస్ మార్చులలో, ఆల్మోరా జిల్లా లో ఉన్న మార్చులలో ఒక 50m లో వీడియ పొయింది మార్చులలో ఉన్న 44 మంది యాత్రగారులు ఉన్నట్టుగా.	అధికారులు తెలిపారు, డ్రైవర్ నియంత్రణ కోల్పోయినప్పుడు 44 మంది బస్సులో ప్రయాణిస్తున్నారని, ఆ బస్సు రాష్ట్రంలోని అల్మోరా జిల్లాలోని మార్చులాలో 50 మీటర్ల లోతైన గుంతలో పడిపోయిందని.	అధికారులు చెప్పినట్లు, మార్చులాలోని అల్మోరా జిల్లాలో ఉన్న ఒక 50మీటర్ల లోతున్న కందకంలో బస్సు పడిపోయినప్పుడు డ్రైవరు నియంత్రణ కోల్పోయినప్పుడు బస్సులో 44 మంది ఉన్నారు.
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	ఉత్తరాఖండ్ ముఖ్యమంత్రులు పుష్కర్ సింగ్ ధామి వాధ్యమండలం ప్రభుత్వోల్లకు ఆత్మీయులకు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయం ప్రకటించారు.	ఉత్తరాఖండ్ ముఖ్యమంత్రి పుష్కర్ సింగ్ ధామి గార్లు బాధితులు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయం ప్రకటించారు.	ఉత్తరాఖండ్ ముఖ్యమంత్రులు పుష్కర్ సింగ్ ధామీలు బాధితులకు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయాన్ని కూడా ప్రకటించారు.
Our scientists used it as an incentive to develop their own technology.	మా విజ్ఞానికులు వారి స్వంత సాంకేతికం అభివృద్ధి చేయడానికి ఉపయోగించారు.	మా శాస్త్రవేత్తలు తమ సొంత సాంకేతికతను అభివృద్ధి చేయడానికి దీనిని ప్రేరణగా ఉపయోగించారు.	మన శాస్త్రవేత్తలు దాన్ని తమ స్వంత సాంకేతికతను అభివృద్ధి చేయడానికి ప్రోత్సాహకారంగా ఉపయోగించారు.
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	మైల్స్వామి అన్నాదురై, భారతదేశంలో మొదటి మరియు రెండవ చంద్ర మిషన్ల మరియు మంగల మిషన్ల అధికారి, బీబీసికి చెప్పినంత భారత ప్రాజెక్ట్లు పోరాటాత్మకంగా చేయడానికి ఐఎస్రో వాడు చాలా తక్కువ మందిని నియోజిస్తుంది మరియు అధిక జీతం ఇస్రో యొక్క స్పర్ధాత్మకతను పెంచుకుంది.	భారతదేశపు మొదటి మరియు రెండవ చంద్ర మిషన్లు మరియు మార్స్ మిషన్‌లకు చీఫ్ అయిన మైల్స్వామి అన్నదురై గారు, ఇస్రో తక్కువ మంది ఉద్యోగులను నియమించుకుంటుందని మరియు తక్కువ జీతాలు ఇస్తుందని, తద్వారా భారతీయ ప్రాజెక్టులు పోటీదారులు అవుతాయని బీబీసీకి చెప్పారు.	మైల్స్వామి అన్నదురై, భారతదేశం యొక్క మొదటి మరియు రెండవ చంద్ర మిషన్లు మరియు మార్స్ మిషన్ యొక్క ప్రధానులు, బిబిసికి చెప్పారు కి ఇస్రో చాలా తక్కువ మంది ఉద్యోగులను నియమిస్తుంది మరియు తక్కువ జీతాలను చెల్లిస్తుంది, ఇది భారతీయ ప్రాజెక్టులను పోటీతత్వంలో ఉంచుతుంది.
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	గుర్గాం లో గుర్గాం ప్రజాసేవ సంఘం నియోజకుడు కార్యదర్శి గుర్గాం మనిషిని గుర్గాం లో గుర్గాం లో గుర్గాం లో గుర్గాం లో గుర్గాం లో గుర్గాం లో గుర్గాం లో గుర్గాం లో అట్లు మరియు ధరించింది.	గుర్గావ్ వ్యక్తిపై కాల్పులు జరిపిన బజరంగ్ దళ్ మాజీ జిల్లా అధ్యక్షుడిని గుర్గావ్ పోలీసులు అదుపులోకి తీసుకున్నారు.	బజరంగ్ దళ్ గుర్గావ్ మాజీ జిల్లా అధ్యక్షులు గుర్గావ్ వ్యక్తిపై కాల్పులు జరిపినందుకు అరెస్టు చేయబడ్డారు.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	దీర్ఘకాల చరిత్రలో గౌరవాన్వితమైన బాబ్ ఖాతింగ్ తావాంగ్ను భారతదేశంలో శాంతిగా ఏకీకరించడానికి అభియానం నడుస్తున్నారు.	ప్రసిద్ధ బాబ్ ఖాథింగ్ గారు తవాంగ్‌ను శాంతియుతంగా భారత్‌లో చేరమని మార్గదర్శనం చేశారు.	ప్రసిద్ధ బాబ్ ఖాతింగ్ గారు భారతదేశంలో తావాంగ్ ను శాంతియుతంగా విలీనం చేసే యాత్రకు నాయకత్వం వహించారు.
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	1939 లో, దద్దరి ప్రపంచ యుద్ధం ప్రారంభమైన తరువాత, ఖతింగ్ భారత సేనలో చేరినట్టుగా, ఒక ఆపాద ఆధికారిక కామిషన్ పొందినట్టుగా.	1939లో, రెండో ప్రపంచ యుద్ధం ప్రారంభమైన తర్వాత, ఖాతింగ్ భారత సైన్యంలో చేరి అధికారిగా అత్యవసర కమిషన్ పొందారు.	1939లో రెండవ ప్రపంచ యుద్ధం ప్రారంభమైన తరువాత, ఖాతింగ్ భారతీయ సైన్యంలో చేరి అధికారులు వారు తురువాత జరుగు కమిషన్ పొందారు.
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	ద్వితీయ ప్రపంచ యుద్ధం ముగిసి తరువాత, సేనలోని అత్యావశ్యక అధికారులు డిమోబిలైజ్ చేయబడ్డారు.	రెండవ ప్రపంచ యుద్ధం ముగిసిన తర్వాత, ఆర్మీలో ఉన్న ఎమర్జెన్సీ కమిషన్డ్ అధికారులను తాత్కాలికంగా విడుదల చేసారు.	రెండవ ప్రపంచ యుద్ధం ముగింపులో, సైన్యంలోని జరూరీ కమిషన్డ్ అధికారులు విడుదల చేయబడ్డారు.
Most of the senior cricketers were far from their best, especially against New Zealand.	అనేక ప్రధాన క్రికెటర్లు తమ అతీతంలో తమ మీద ప్రధానతలో నిలిచిపోయారు, ప్రత్యేకంగా న్యూజిల్యాండ్ వరకు.	ప్రముఖ క్రికెటర్లలో చాలామంది తమ ఉత్తమ ప్రదర్శనకు దూరంగా ఉన్నారు, ముఖ్యంగా న్యూజిలాండ్‌తో జరిగిన మ్యాచ్‌లలో.	ఎక్కువ సీనియర్ క్రికెటర్లు వారి ఉత్తమం నుండి చాలా దూరంలో ఉన్నారు, న్యూజిలాండ్ పైన ముఖ్యంగా.
