idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans
9975	[[0.91282654]]	What if an online service provider is not listed?	এটা অনলাইন সেৱা যোগানকাৰী তালিকাভুক্ত নাথাকিলে কি কৰা হব?	0.91282654	True	True	যদি এটা অনলাইন সেৱা প্ৰদানকাৰী তালিকাৰ ভিতৰত নাই থাকে তেনেহলা কি হৈছে?	যদি কোনো অনলাইন সেৱা প্ৰদানকাৰী তালিকাভুক্ত নহয় তেন্তে কি হ'ব?	কি হ'ল যদি অনলাইন সেৱা প্ৰদানকাৰীক তালিকাভুক্ত নহয়?
9977	[[0.9334378]]	The remote user from '%s' will be disconnected. Are you sure?	'%s'ৰ পৰা সংযুক্ত দূৰবৰ্তী ব্যৱহাৰকাৰীজনক বিচ্ছিন্ন কৰা হ'ব । নিশ্চিত নেকি ?	0.9334378	True	True	'%s' থকা দূৰবাৰৰ ব্যৱহাৰকাৰী প্ৰস্থান কৰা হৈছে। আপুনি নিশ্চিত?	'%s' পৰা ৰিম'ট ব্যৱহাৰকাৰীজনক সংযোগবিচ্ছিন্ন কৰা হ'ব। আপুনি নিশ্চিত নে?	'%s' লৈ দূৰবৰ্তী ব্যবহাৰকাৰীক বিচ্ছিন্ন কৰা হ'ব। আপুনি নিশ্চিত নে?
10671	[[0.90174294]]	Washington, D.C., is located in the mid-Atlantic region of the U.S. East Coast.	ৱাশ্বিংটন ডি. চি. আমেৰিকাৰ উত্তৰ উপকূলৰ মধ্য আটলাণ্টিক অঞ্চলত অৱস্থিত।	0.90174294	True	True	Washington, D.C., যু.এস. ইষ্ট কোষ্টৰ মধ্যভাগত অবস্থিত আছে।	ৱাশ্বিংটন, ডি.চি., ইউ.এছ.ৰ পূৱ উপকূলৰ মধ্য-এট্লাণ্টিক অঞ্চলত অৱস্থিত।	ৱাশিংটন, ডি.চি., আমেৰিকাৰ পূব উপকূলৰ মধ্য-আটলাণ্টিক অঞ্চলত অৱস্থিত।
10795	[[0.9034909]]	There is no scientific evidence to back these claims.	অৱশ্যে এই দাবীৰ সপক্ষে কোনাে বৈজ্ঞানিক তথ্য-প্রমাণ দাঙি ধৰা হােৱা নাই।	0.9034909	True	True	এই দাবীসমূহ সমর্থন কৰিবলৈ কোনো বৈজ্ঞানিক প্ৰমাণ নাই।	এই দাবিসমূহৰ বাবে কোনো বৈজ্ঞানিক প্ৰমাণ নাই।	এই দাবীসমূহক সমৰ্থন কৰিবলৈ বৈজ্ঞানিক প্ৰমাণ নাই।
10841	[[0.9272599]]	This decision was taken at a high-level meeting chaired by the Chief Minister.	মুখ্যমন্ত্ৰীৰ উপস্থিতিত অনুষ্ঠিত এক উচ্চ পৰ্যায়ৰ বৈঠকত এই সিদ্ধান্ত লোৱা হয় ।	0.9272599	True	True	এই নির্ণয়টো প্ৰধানমন্ত্ৰী দ্বাৰা আয়োজিত উচ্চমাধ্যমিক সভাত নেওয়া হ'ল।	এই সিদ্ধান্তটো মুখ্যমন্ত্ৰীয়ে অধ্যক্ষতা কৰা এখন উচ্চ-স্তৰীয় বৈঠকত গ্ৰহণ কৰা হৈছিল।	এই সিদ্ধান্তটো মুখ্যমন্ত্ৰীৰ অধ্যক্ষতাত অনুষ্ঠিত উচ্চ পৰ্যায়ৰ বৈঠকত লোৱা হৈছিল।
10942	[[0.9239017]]	No one was reportedly injured in the accident.	দুৰ্ঘটনাটোত কোনো লোক আহত হোৱা নাই বুলি ৰে’ল আৰক্ষীয়ে জানিবলৈ দিছে।	0.9239017	False	True	দুৰ্ঘটনাৰ সমীপত কোনোবা ক্ষতিগ্ৰস্ত নহয়।	দুৰ্ঘটনাত কোনো লোক আহত হোৱা বুলি বাতৰি পোৱা হোৱা নাই।	দুৰ্ঘটনাত কোনো আহত হোৱাৰ খবৰ নাই।
10962	[[0.9023328]]	Delete data from this device (logins, passwords, history, bookmarks, etc.).	এই ডিভাইচৰ পৰা ডেটা মচি পেলাওক (লগিন, পাছৱৰ্ড, ইতিহাস, বুকমাৰ্ক ইত্যাদি)।	0.9023328	True	True	এই ডিভাইচত ডাটা মুছে দিও (লগইন, পাছৱৰ্ড, ইতিহাস, বুকমাৰ্ক, ইত্যাদি)।	এই ডিভাইচৰ পৰা তথ্য মচক (লগইন, পাছৱৰ্ড, ইতিহাস, বুকমাৰ্ক, আদি)।	এই ডিভাইচত ডাটা মুছা কৰক (লগিন, পাছৱৰ্ড, ইতিহাস, বুকমাৰ্ক, ইত্যাদি)।
11126	[[0.9119514]]	"""""""Select the search option """"""""Show hidden files and folders"""""""""""""""	"""""""সন্ধান কৰ্মৰ """"""""আড়াল কৰা ফাইল আৰু ফোল্ডাৰ দেখুৱাওক"""""""" বিকল্প নিৰ্বাচন কৰক"""""""	0.9119514	True	True	"""""""""লুকুৱা ফাইল আৰু ফোল্ডাৰ দেখুৱাব"""""""" বাচনি বাছনি কৰক"""""""""	"এই বাক্যটোৰ অসমীয়া অনুবাদ হৈছে: """"""লুকোৱা ফাইল আৰু ফোল্ডাৰ দেখুৱাওক"""""""" বিকল্পটো বাচনি কৰক"""""""	"""চয়ন কৰক অনুসন্ধান বিকল্প """"লুকাই থকা ফাইল আৰু ফোল্ডাৰ"""""""""
11252	[[0.90436935]]	He did notable work to popularise football in India.	ভাৰতত ফুটবলৰ জনপ্ৰিয়তাৰ বাবে তেওঁ যথেষ্টখিনি উল্লেখযোগ্য কাম কৰিছিল।	0.90436935	True	True	তেওঁ ভাৰতত ফুটবল জনপ্ৰিয় কৰিবলৈ অগ্ৰগামী কাৰ্য কৰিছিল।	তেওঁ ভাৰতত ফুটবল জনপ্ৰিয় কৰিবলৈ উল্লেখযোগ্য কাম কৰিছিল।	তেওঁ ভাৰতত ফুটবল জনপ্ৰিয় কৰিবলৈ উল্লেখযোগ্য কাম কৰিছিল।
11273	[[0.9139578]]	Sikhism's traditions and teachings are distinctly associated with the history, society and culture of the Punjab.	পঞ্জাবৰ ইতিহাস, সমাজ আৰু সংস্কৃতিৰ লগত শিখ ধৰ্মৰ ঐতিহ্য আৰু শিক্ষা ওতপ্ৰোতভাৱে জড়িত হৈ আছে।	0.9139578	True	True	সিখীয়া ধৰ্মৰ পৰম্পৰা আৰু শিক্ষাসমূহ পাঞ্জাবৰ ইতিহাস, সমাজ আৰু সংস্কৃতিৰ সৈতে পৰ্যাখ্যাত সংযুক্ত হৈ আছে।	শিখ ধৰ্মৰ পৰম্পৰা আৰু উপদেশসমূহ পাঞ্জাৱৰ ইতিহাস, সমাজ আৰু সংস্কৃতিৰ লগত বিশেষভাৱে জড়িত।	সিখিসমৰ পৰম্পৰা আৰু শিক্ষা পঞ্জাৱৰ ইতিহাস, সমাজ আৰু সংস্কৃতিৰ সৈতে স্পষ্টভাৱে জড়িত।
11490	[[0.9068161]]	He was the founder of Bengal Chemicals & Pharmaceuticals, India's first pharmaceutical company.	তেওঁ ভাৰতৰ প্ৰথম ফাৰ্মাকিউটিকেল কোম্পানী 'বেংগল কেমিকেল এণ্ড ফাৰ্মাকিউটিকেল' প্ৰতিষ্ঠা কৰিছিল।	0.9068161	True	True	ইয়াৰ জীবনকাৰী হৈছিল বাংলা কেমিকেল আৰু ফাৰ্মাচিউটিকেলছ, ভাৰতৰ প্ৰথম ফাৰ্মাচিউটিকেল কোম্পানী।	তেওঁ বেঙ্গল কেমিকেলছ আৰু ফাৰ্মাচিউটিকেলছ, ভাৰতৰ প্ৰথম ফাৰ্মাচিউটিকেল কোম্পানীৰ প্ৰতিষ্ঠাপক আছিল।	তেওঁ বেঙ্গল কেমিকেলচ্ এন্ড ফাৰ্মাচিউটিকেলচ্‌ৰ প্ৰতিষ্ঠাপক আছিল, ভাৰতৰ প্ৰথম ফাৰ্মাচিউটিকেল কোম্পানী।
11872	[[0.90003335]]	The Prime Minister, Shri Narendra Modi has greeted the people of Odisha on the occasion of the agricultural festival Nuakhai Juhar.	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীয়ে ওড়িশাৰ কৃষিভিত্তিক উৎসৱ নুৱাখাই জুহৰ উপলক্ষে ৰাজ্যবাসীক শুভেচ্ছা জনাইছে।	0.90003335	True	True	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদী অসমৰ মানবজনক উপলক্ষে কৃষি উৎসৱ নূখাই জুহাৰৰ অবস্থাত উড়িছাৰ লোকজনক শুভেচ্ছা জনাইছে।	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীয়ে কৃষি উৎসৱ নুৱা খাই জুহাৰৰ উপলক্ষে ওডিশাৰ জনগণক শুভেচ্ছা জ্ঞাপন কৰিছে।	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীয়ে নুৱাখাই জুহাৰৰ অনুষ্ঠানত ওড়িশাৰ লোকসকলক অভিনন্দন জনাইছে।
11915	[[0.91017014]]	Cut (remove) selected text or items and place it on the clipboard.	নিৰ্বাচিত লিখনী অথবা বস্তু কাট কৰক (আতৰাওক) আৰু ইয়াক ক্লিপবৰ্ডত স্থাপন কৰক।	0.91017014	True	True	নিৰ্বাচিত পাঠ্য অথবা বস্তুসমূহ কাটা আৰু ক্লিপবৰ্ডত সোজাও কৰক।	নিৰ্ব্বাচিত পাঠ্য বা সামগ্ৰী কাটি (অপসাৰণ কৰি) ক্লিপব’ৰ্ডত ৰাখক।	নিৰ্বাচিত টেক্সট বা আইটেমসমূহ কাটি ক্লিপবোৰ্ডত স্থাপন কৰক।
11949	[[0.9175549]]	No action has been taken by the administration.	প্ৰশাসনৰ পৰাও কোনো ব্যৱস্থা হাতত লোৱা পৰিলক্ষিত হোৱা নাই।	0.9175549	False	True	প্ৰশাসনৰ দ্বাৰা কোনো কাৰ্যকলাপ কৰা হোৱা নাই।	প্ৰশাসনৰ দ্বাৰা কোনো ব্যৱস্থা গ্ৰহণ কৰা হোৱা নাই।	প্ৰশাসনে কোনো ব্যৱস্থা লোৱা নাই।
11982	[[0.9094825]]	The theories and findings of evolutionary psychology have applications in many fields, including economics, environment, health, law, management, psychiatry, politics, and literature.	ক্ৰমবিকাশশীল মনোবিজ্ঞানৰ তত্ত্ব আৰু ফলাফল অৰ্থনৈতিক, পৰিৱেশ, স্বাস্থ্য, আইন, ব্যৱস্থাপনা, মনস্তত্ত্ব, ৰাজনীতি আৰু সাহিত্যকে ধৰি বহুতো ক্ষেত্ৰত প্ৰয়োগ আছে।	0.9094825	True	True	বিবর্তনী মানসিকতাৰ সিদ্ধান্ত আৰু পৰিণামসমূহে অনেক ক্ষেত্ৰত ব্যৱহাৰ কৰিছে, যেনে অটোমিক, পৰিবেশ, স্বাস্থ্য, আইন, ব্যৱসায়, মানসিক চিকিৎসা, রাজনীতি আৰু সাহিত্য।	প্ৰাকৃতিক বিবৰ্তনমূলক মনোবিজ্ঞানৰ তত্ব আৰু আৱিষ্কাৰবোৰৰ অৰ্থনীতি, পৰিবেশ, স্বাস্থ্য, আইন, পৰিচালনা, মানসিক চিকিৎসা, ৰাজনীতি আৰু সাহিত্য আদি বহু ক্ষেত্ৰত প্ৰয়োগ আছে।	সংবেবোলনী মনস্তত্ত্বৰ তত্ত্ব আৰু সিদ্ধান্তসমূহ অনেক ক্ষেত্ৰত প্ৰয়োগ কৰা যায়, যেনে অৰ্থনীতি, পৰিৱেশ, স্বাস্থ্য, আইন, ব্যৱস্থাপনা, মনোৰোগ চিকিৎসা, ৰাজনীতি আৰু সাহিত্য।
12262	[[0.9501932]]	A file named %S already exists, directory cannot be created.	%S নামৰ ফাইল ইতিমধ্যে আছে, ডাইৰেকটৰি সৃষ্টি কৰিব নোৱাৰি।	0.9501932	True	True	এটাৰ অনুচিত %S নামৰ ফাইল ইতিমত আছে, ডিৰেক্ট’ৰি সৃষ্টি কৰিব নোৱাৰে।	"""%S"" নামে এটি ফাইল ইতিমধ্যে আছে, ডাইৰেক্টৰী সৃষ্টি কৰা সম্ভৱ নহয়।"	%S নামৰ ফাইল ইতিমধ্যে আছে, ডিৰেক্টৰি সৃষ্টি কৰিব নোৱাৰি।
12279	[[0.9166741]]	"""""""I have attempted suicide 3 times as a teenager and young adult, twice I landed in hospital in a serious condition."""""""""""""""	“কিশোৰী আৰু যুৱতী অৱস্থাত মই ৩ বাৰ আত্মহত্যাৰ চেষ্টা কৰিছিলো, দুবাৰ মই গুৰুতৰ অৱস্থাত চিকিৎসালয়ত ভৰ্তি হৈছিলো,” নিৰ্য্যাতনসৃষ্ট যন্ত্ৰণাৰ এই বৰ্ণনা মেৰিৰ।	0.9166741	True	True	"মই তিনি বাচলৈ চেষ্টা কৰিছো যৌৱনসন্দীপৰ ঔষধী একন আছে আছে একোটা গুরুত্বপূৰ্ণ অৱস্থাত হাসপাতালত গুইছি।"""""""""""""	"""""""কিশোৰ অৱস্থাত আৰু যুৱ অৱস্থাত মই ৩ বাৰ আত্মহত্যাৰ চেষ্টা কৰিছিলোঁ, দুবাৰ মই গুৰুতৰ অৱস্থাত হাস্পতালত ভৰ্তি হৈছিলোঁ।"""""""	"""মোৰ কিশোৰ আৰু যুৱ অৱস্থাত আত্মহত্যাৰ চেষ্টা কৰিছিলোঁ ৩ বাৰ, দুবাৰ আমি গুৰুতৰ অৱস্থাত হস্পিতালত ভৰ্তি হৈছিলোঁ"""
12546	[[0.9465256]]	No person was injured in the fire.	অগ্নিকাণ্ডত কোনো লোক হতাহত হোৱাৰ খবৰ লাভ কৰা নাই।	0.9465256	False	True	তৎকালীনত কোনোহোৱা জন আগন্তুক নহয়।	আগুনত কোনোৱে আঘাতপ্ৰাপ্ত হোৱা নাছিল।	আগ্নিত কোনো ব্যক্তি আহত হোৱা নাছিল।
12913	[[0.9000901]]	The Union Cabinet chaired by Prime Minister Shri Narendra Modi has approved the signing of a Memorandum of Understanding (MoU) between India and Bahrain on cooperation in the field of Healthcare.	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাত অনুষ্ঠিত কেন্দ্ৰীয় কেবিনেটে স্বাস্থ্যসেৱা খণ্ডত সহযোগিতাৰ বাবে ভাৰত আৰু বাহৰেইনৰ মাজত স্বাক্ষৰিত চুক্তিত অনুমোদন জনাইছে৷	0.9000901	True	True	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ ম’দী পৰিচালিত কৰা কেন্দ্ৰীয় মন্ত্ৰিপৰিষদ ভাৰত আৰু বাহ্ৰিনৰ মাজত স্বাস্থ্যসেৱা ক্ষেত্ৰত সহযোগৰ বাবে এটা চুটি সমঝোৱাৰ ডাৱগৰি কৰিছে।	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাত কেন্দ্ৰীয় মন্ত্রীসভাই ভাৰত আৰু বাহৰেইনৰ মাজত স্বাস্থ্যসেৱাৰ ক্ষেত্ৰত সহযোগিতাৰ বাবে এক সমঝোতা স্বাক্ষৰৰ অনুমোদন প্ৰদান কৰিছে।	প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাত অনুষ্ঠিত কেন্দ্ৰীয় মন্ত্ৰী সভাই ভাৰত আৰু বাহৰেইনৰ মাজত স্বাস্থ্যসেৱা ক্ষেত্ৰত সহযোগিতাৰ বাবে এক বুজাবুজি চুক্তি (এমঅ'ইউ) স্বাক্ষৰ কৰাৰ অনুমোদন দিছে।
13045	[[0.91747177]]	Feminist philosophers of science, sociologists of science, and others explore how social values affect science.	বিজ্ঞানৰ নাৰীবাদী দাৰ্শনিকসকল, বিজ্ঞানৰ সমাজবিজ্ঞানীসকল আৰু আন আন লোকে বিজ্ঞানৰ ওপৰত সামাজিক মূল্যাবোধৰ প্ৰভাৱ অধ্যয়ন কৰে।	0.91747177	True	True	বিজ্ঞান বিষয়ক নারীবাদী দার্শনিক, বিজ্ঞান সমাজবিদ, আৰু অন্যান্য লোকে অনুসন্ধান কৰে যেনে সামাজিক মূল্যসূত্ৰে কিভাৰে বিজ্ঞানৰ ওপৰত প্ৰভাৱ পৰা।	বিজ্ঞানৰ নাৰীবাদী দাৰ্শনিক, বিজ্ঞানৰ সমাজবিদ আৰু আন বহুতে কিদৰে সামাজিক মূল্যবোধই বিজ্ঞানক প্ৰভাৱিত কৰে সেই বিষয়ে অনুসন্ধান কৰে।	বিজ্ঞানৰ নাৰীবাদী দাৰ্শনিক, বিজ্ঞানৰ সমাজবিজ্ঞানী আৰু অন্যান্য সকলে সামাজিক মূল্যবোধে বিজ্ঞানক কিদৰে প্ৰভাৱিত কৰে তাৰ অনুসন্ধান কৰে।
13226	[[0.93338615]]	However, the cause of the fire is not known yet.	তদুপৰি কি কাৰণে অগ্নিকাণ্ডৰ সূত্ৰপাত হ’ল সেই বিষয়ে বৰ্তমানলৈকে জানিব পৰা নাই ।	0.93338615	True	True	তথাপিও, আগৰ কাৰণটো ইতিমধ্যে জানা হোৱা নাই।	তথাপি, আগ্নিৰ কাৰণটো এতিয়ালৈকে জনা হোৱা নাই।	যাঁত আগলৈ আগৰ কাৰণটো এতিয়াও জনা নাই।
13440	[[0.90089166]]	The locals are shocked at the incident.	এনে ঘটনাক লৈ উৎকন্ঠিত হৈ পৰিছে স্থানীয় লোক ।	0.90089166	False	True	ঘটনাটোৰ বাবে স্থানীয় লোকসকল চকিত হৈছে।	স্থানীয়বাসী এই ঘটনাত আচৰিত।	স্থানীয় লোকসকল ঘটনাটোৰ ওপৰত আশ্চৰ্য হৈছে।
13471	[[0.936646]]	He also worked to strengthen the BJP.	বিজেপি দলটোক শক্তিশালী কৰাৰ বাবেও তেওঁ কাম কৰি গৈছিল।	0.936646	False	True	তেওঁ বিজেপিৰ শক্তিকৰণৰ বাবে কাম কৰিছিল।	তেওঁ বিজেপি শক্তিশালী কৰিবলৈও কাম কৰিছিল।	তেওঁ বিজেপিৰো শক্তি বৰ্ধন কৰিছিল।
13883	[[0.9255415]]	Connection has been replaced by a new connection using the same resource	সংযোগক একে সম্পদ ব্যৱহাৰ কৰি এটা নতুন সংযোগৰে প্ৰতিস্থাপন কৰা হৈছে	0.9255415	True	True	সংযোগটো এটাৰ ব্যৱহাৰ কৰি নতুন সংযোগত প্ৰতিস্থাপন কৰা হৈছে।	সংযোগটো সেই একে উৎসটো ব্যৱহাৰ কৰি এখন নতুন সংযোগ দ্বাৰা প্ৰতিস্থাপন কৰা হৈছে।	সমান সম্পদ ব্যবহাৰ কৰি নতুন সংযোগে পূৰ্বৰ সংযোগটো প্ৰতিস্থাপিত কৰা হৈছে।
14033	[[0.93919027]]	The decision was taken at a high-level meeting chaired by Prime Minister Narendra Modi today.	আজি প্ৰধানমন্ত্ৰী শ্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাত অনুষ্ঠিত এখন উচ্চ পৰ্যায়ৰ বৈঠকত এই সিদ্ধান্ত লোৱা হয়।	0.93919027	True	True	আজি প্ৰধানমন্ত্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাৰে এটা উচ্চস্তৰীয় সভাত নির্ণয় গ্ৰহণ কৰা হৈছিল।	সিদ্ধান্তটো আজিৰ দিনত প্ৰধানমন্ত্ৰী নৰেন্দ্ৰ মোদীৰ অধ্যক্ষতাত অনুষ্ঠিত উচ্চ-স্তৰীয় বৈঠকত গ্ৰহণ কৰা হৈছিল।	প্ৰধানমন্ত্ৰী নৰেন্দ্ৰ মোদীৰ সভাপতিত্বত আজি এক উচ্চ স্তৰীয় বৈঠকত সিদ্ধান্ত লোৱা হৈছিল।
14034	[[0.9329468]]	Educational Qualification: Applicant should be a Graduate in any discipline from a recognized university.	শিক্ষাগত অৰ্হতা : স্বীকৃতিপ্রাপ্ত বিশ্ববিদ্যালয়ৰ পৰা যিকোনো শাখাত স্নাতক ডিগ্রীধাৰী হ’ব লাগে ।	0.9329468	True	True	শিক্ষাগত অৰ্হতা: আবেদকটোকে এটা সংশোধনী কৰা বিশ্ববিদ্যালয়ত যোগাযোগ ভিন্ন কোনো বিষয়ত গ্ৰেজুৱেট হওয়া অনিবার্য।	শিক্ষাগত অৰ্হতা: আবেদনকাৰীজন স্বীকৃত বিশ্ববিদ্যালয়ৰ পৰা যিকোনো শাখাত স্নাতক হ’ব লাগিব।	শিক্ষাগত যোগ্যতা: আবেদনকাৰীজন কোনো বিষয়ত স্বীকৃতি প্ৰাপ্ত বিশ্ববিদ্যালয়ৰ পৰা স্নাতক হ'ব লাগিব।
14182	[[0.9305203]]	Other religions include Hinduism, Islam and Christianity.	অন্য ধৰ্মসমূহৰ ভিতৰত প্ৰধান হ'ল খ্ৰীষ্টান , ইছলাম, আৰু হিন্দু ধৰ্ম।	0.9305203	False	True	অন্য ধৰ্মৰ অন্তৰ্ভুক্ত হৈ আছে হিন্দুধৰ্ম, ইছলাম আৰু খ্ৰীষ্টীয়তা।	অন্যান্য ধৰ্মসমূহত হিন্দু ধৰ্ম, ইসলাম আৰু খ্ৰীষ্টান ধৰ্ম অন্তৰ্ভুক্ত।	আন ধৰ্মসমূহৰ ভিতৰত হিন্দুধৰ্ম, ইছলাম আৰু খ্ৰীষ্টান ধৰ্ম অন্যতম।
14443	[[0.90280795]]	In some cases we can the device output by altering the data we send to it, but in other cases where that's not possible (you can't print electric blue) we need to show the user what the result is going to look like.	কিছুমান ক্ষেত্ৰত আমি ডিভাইচত পঠোৱা তথ্য পৰিবৰ্তন কৰি ডিভাইচ আউটপুট কৰিব পাৰো, কিন্তু অন্য ক্ষেত্ৰত য'ত ই সম্ভব নহয় (আপুনি ইলেকট্ৰিক নীলা প্ৰিন্ট কৰিব নোৱাৰিব) আপুনি ব্যৱহাৰকাৰীক দেখুৱাব লাগিব ফলাফল দেখাত কেনেকুৱা হব।	0.90280795	True	True	কেতিয়া কেতিয়া প্ৰকাৰে আমি সেই যন্ত্ৰৰ আউটপুট প্ৰাপ্ত কৰিব পাৰি যি তাৰ লগত পঠিয়া প্ৰেরিত ডাটাৰ সংস্কাৰণ কৰি বদলাই কৰি, কিন্তু অন্য কেতিয়া কেতিয়া প্ৰকাৰে যেখন সেই সম্ভাব্য নহয় (আপুনি ইলেক্ট্ৰিক ব্লু প্ৰিণ্ট কৰিব নোৱা পাৰি) তেওঁলোকলৈ দেখাই দিব লাগে যে ফলাফল কি হোৱা বুলি।	কিছুমান ক্ষেত্ৰত আমি পঠিওৱা তথ্য সলনি কৰি যন্ত্ৰৰ আউটপুট পৰিবৰ্তন কৰিব পাৰো, কিন্তু আন কিছুমান ক্ষেত্ৰত য'ত সেইটো সম্ভৱ নহয় (আপুনি বৈদ্যুতিক নীলা মুদ্রণ কৰিব নোৱাৰে) আমি ব্যৱহাৰকাৰীক ফলাফলটো কেনেকুৱা হ'ব দেখুৱাব লাগিব।	কিছু ক্ষেত্ৰত আমি ডিভাইচৰ আউটপুট পৰিৱৰ্তন কৰিব পাৰি আমি ইয়াক প্ৰেৰণ কৰা ডেটা সলনি কৰি, কিন্তু অন্য ক্ষেত্ৰত য'ত সম্ভৱ নহয় (তুমি ইলেক্ট্ৰিক নীলা প্ৰিণ্ট কৰিব নোৱাৰা) আমি ব্যৱহাৰকাৰীক ফলাফল কেনেকৈ দেখা যাব তাৰ চিত্ৰ দেখুৱাব লাগে।
14485	[[0.9233065]]	Educational Qualification: A candidate must be Class VIII passed.	শিক্ষাগত অৰ্হতা : প্ৰাৰ্থী অষ্টম শ্ৰেণী উৰ্ত্তীৰ্ণ হ’ব লাগিব ।	0.9233065	True	True	শিক্ষাগত যোগ্যতা: এটা প্ৰাৰ্থীটো অতি কম অষ্টম শ্ৰেণী পাছ কৰা হব লাগিব।	শিক্ষাগত অৰ্হতা: প্ৰাৰ্থী অষ্টম শ্ৰেণী উর্ত্তীৰ্ণ হ'ব লাগিব।	শিক্ষাগত যোগ্যতা: প্ৰাৰ্থীজন অতিশয় অষ্টম শ্ৰেণী উত্তীৰ্ণ হ'ব লাগিব।
14511	[[0.9233794]]	After you have selected a website, press to visit it.	আপুনি এটা ৱেবছাইট নিৰ্বাচন কৰাৰ পিছত, ইয়াক ভ্ৰমণ কৰিবলে টিপক।_	0.9233794	True	True	আপুনি এটা চয়ন কৰিলে, সেইটো দেখিবলৈ টিপক।	এটা ৱেবছাইট নিৰ্ব্বাচন কৰাৰ পাছত, ইয়াত ভিজিট কৰিবলৈ টিপক।	ওয়েবসাইটটো নিৰ্বাচন কৰাৰ পিছত ইয়াক ভ্ৰমণ কৰিবলৈ চাপন।
14725	[[0.91297126]]	Before that he was heading the Eastern Command of the force, which takes care of Indias nearly 4,000-km border with China.	ইয়াৰ পূৰ্বে তেওঁ চীনৰ সৈতে ভাৰতৰ প্ৰায় ৪,০০০ কিলোমিটাৰ জোৰা সীমান্তৰ চোৱাচিতাৰ দায়িত্বত থকা ভাৰতীয় সেনাৰ ইষ্টাৰ্ণ কমাণ্ডক নেতৃত্ব দিছিল।	0.91297126	True	True	তেওঁ সেই সময়ত সেনাৰ পূর্ব কমান্ড প্ৰভুত্ব কৰি থাকিছিল, য'ত ভাৰতৰ লগত চীনৰ সৈকত পৰ্যালোচনা কৰে।	তাৰ আগতে তেওঁ সেই বাহিনীৰ পূব কমাণ্ডৰ নেতৃত্ব দিছিল, যি ভাৰতৰ প্ৰায় ৪,০০০ কিলোমিটাৰ দৈৰ্ঘ্যৰ চীনৰ সৈতে থকা সীমান্তৰ যত্ন লয়।	তাৰ আগতে তেওঁ বাহিনীৰ পূব কমাণ্ডৰ নেতৃত্ব কৰিছিল, যি চীনৰ সৈতে ভাৰতৰ প্ৰায় ৪,০০০ কিলোমিটাৰ সীমাৰ যত্ন লয়।
14858	[[0.9144278]]	Make windows and buttons on the screen more (or less) vivid, so they're easier to see.	পৰ্দাত থকা উইন্ডেোসমূহ আৰু বুটামসমূহ অধিক (অথবা কম) জীৱন্ত কৰক, যাতে সিহতক দেখাত সহজ হয়।	0.9144278	True	True	স্ক্ৰীনত বিন্ডো আৰু বুটামসমূহ অধিক (নাইবা কম) উজ্জল কৰক, যেনে তেওঁলৈ দেখা সহজ হয়।	পৰ্দাত থকা জানেলা আৰু বুটামবোৰক অধিক (অথবা কম) উজ্জ্বল কৰক, যাতে সিহঁতক চোৱা সহজ হয়।	স্ক্ৰীনত থকা উইণ্ডো আৰু বাটনসমূহক অধিক (বা কম) জীৱন্ত কৰি তেনেহে সহজে দেখা যায়।
15200	[[0.9292092]]	Indira Gandhi was the first female Prime Minister of India.	ইন্দিৰা গান্ধীয়ে দেশৰ প্ৰথমগৰাকী মহিলা প্ৰধানমন্ত্ৰী হৈ দেশ চলাইছিল।	0.9292092	True	True	ইন্দিৰা গান্ধী ভাৰতৰ প্ৰথম মহিলা প্ৰধানমন্ত্ৰী হৈছিল।	ইন্দিৰা গান্ধী ভাৰতৰ প্ৰথম গৰাকী মহিলা প্ৰধানমন্ত্ৰী আছিল।	ইন্দিৰা গান্ধী ভাৰতৰ প্ৰথম মহিলা প্ৰধানমন্ত্ৰী আছিল।
