idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_f1_score	gpt_4o_f1_score	ollama_f1_score
3723	[[0.9196742]]	MS Dhoni(captain), Suresh Raina, Ravindra Jadeja, Faf du Plessis, Harbhajan Singh, Dwayne Bravo, Shane Watson, Ambati Rayudu, Deepak Chahar, , Kanishk Seth, Lungi Ngidi, Dhruv Shorey, Murali Vijay, Sam Billings, Kshitiz Sharma, Monu Kumar, Chaitanya Bishnoi, Imran Tahir, Karn Sharma, Shardul Thakur, N Jagadeesan, David Willey, Mark Wood, KM Asif.	ಎಂ. ಎಸ್. ಧೋನಿ(ನಾಯಕ), ಹರ್ಭಜನ್ ಸಿಂಗ್, ಶೇನ್ ವ್ಯಾಟ್ಸನ್, ಡ್ವೇನ್ ಬ್ರಾವೋ, ಸುರೇಸ್ ರೈನಾ, ರವೀಂದ್ರ ಜಡೇಜಾ, ಅಂಬಾಟಿ ರಾಯುಡು, ಇಮ್ರಾನ್ ತಾಹೀರ್, ಫಾಫ್ ಡುಪ್ಲೆಸಿಸ್, ದೀಪಕ್ ಚಹಾರ್, ಶಾರ್ದೂಲ್ ಠಾಕೂರ್, ಮುರಳಿ ವಿಜಯ್, ಕರಣ್ ಶರ್ಮಾ, ಮೋಹಿತ್ ಶರ್ಮಾ, ಧ್ರುವ ಶೊರೆ, ಸ್ಕಾಟ್ ಕಗ್ಲಿಜಿನ್ ಮೋನು ಕುಮಾರ್, ಮಿಚೆಲ್ ಸ್ಯಾಂಟ್ನರ್, ಚೈತನ್ಯ ಬಿಶ್ನೂ, ನ ಜಗದೀಶನ್, ರುತುರಾಜ್ ಗಾಯಕ್ವಾಡ್, ಕೆಎಂ ಆಸೀಫ್	0.9196742	True	True	ಎಮ್.ಎಸ್. ಧೋನಿ(ಕ್ಯಾಪ್ಟನ್), ಸುರೇಶ್ ರೈನಾ, ರವೀಂದ್ರ ಜಾಡೇಜಾ, ಫಾಫ್ ಡು ಪ್ಲೆಸಿಸ್, ಹರ್ಭಜನ್ ಸಿಂಗ್, ಡ್ವೇನ್ ಬ್ರಾವೊ, ಶೇನ್ ವಾಟ್ಸನ್, ಅಂಬಾಟಿ ರಾಯುಡು, ದೀಪಕ್ ಚಾಹರ್, ಕನಿಷ್ಕ್ ಸೇತ್, ಲುಂಗಿ ನ್ಗಿಡಿ, ಧ್ರುವ್ ಶೋರೆ, ಮುರಳಿ ವಿಜಯ್, ಸ್ಯಾಮ್ ಬಿಲ್ಲಿಂಗ್, ಕ್ಷಿತಿಜ್ ಶರ್ಮ, ಮೋನು ಕುಮಾರ್, ಚೈತನ್ಯ ಬಿಶ್ನೋಯಿ, ಇಮ್ರಾನ್ ತಾಹಿರ್, ಕರ್ಣ್ ಶರ್ಮ, ಶಾರ್ದುಲ್ ತಾಕೂರ, ಎನ್ ಜಗದೀಸನ್, ಡೇವಿಡ್ ವಿಲ್ಲಿ, ಮಾರ್ಕ್ ವುಡ್, ಕೆಎಂ ಎಸಿಫ್.	ಎಂಎಸ್ ಧೋನಿ (ನಾಯಕ), ಸುರೇಶ್ ರೈನಾ, ರವೀಂದ್ರ ಜಡೇಜಾ, ಫಾಫ್ ಡು ಪ್ಲೆಸಿಸ್, ಹರ್ಭಜನ್ ಸಿಂಗ್, ಡ್ವೇನ್ ಬ್ರಾವೋ, ಶೇನ್ ವಾಟ್ಸನ್, ಅಂಬಟಿ ರಾಯುಡು, ದೀಪಕ್ ಚಹರ್, ಕನಿಷ್ಕ್ ಸೇಠ್, ಲುಂಗಿ ಎನ್‌ಗಿಡಿ, ಧ್ರುವ್ ಶೋರೆ, ಮುರಳಿ ವಿಜಯ್, ಸ್ಯಾಮ್ ಬಿಲ್ಲಿಂಗ್ಸ್, ಕ್ಷಿತಿಜ್ ಶರ್ಮಾ, ಮೋನು ಕುಮಾರ್, ಚೈತನ್ಯ ಬಿಷ್ಣೊಯಿ, ಇಮ್ರಾನ್ ತಾಹಿರ್, ಕರ್ಣ್ ಶರ್ಮಾ, ಶಾರ್ದುಲ್ ಠಾಕೂರ್, ಎನ್ ಜಗದೀಶನ್, ಡೇವಿಡ್ ವಿಲ್ಲಿ, ಮಾರ್ಕ್ ವುಡ್, ಕೆಎಂ ಆಸಿಫ್.	ಎಂ ಎಸ್ ಧೋನಿ(ನಾಯಕ), ಸುರೇಶ್ ರೈನಾ, ರವೀಂದ್ರ ಜಡೇಜಾ, ಫಾಫ್ ಡು ಪ್ಲೆಸಿಸ್, ಹರ್ಭಜನ್ ಸಿಂಗ್, ಡ್ವೇನ್ ಬ್ರಾವೋ, ಶೇನ್ ವಾಟ್ಸನ್, ಅಂಬಾಟಿ ರಾಯುಡು, ದೀಪಕ್ ಚಾಹರ್, ಕಾನಿಶ್ಕ್ ಸೇಥ್, ಲುಂಗಿ ಎನ್ಗಿಡಿ, ಧ್ರುವ್ ಷೋರೆ, ಮುರಳಿ ವಿಜಯ್, ಸ್ಯಾಮ್ ಬಿಲ್ಲಿಂಗ್ಸ್, ಕ್ಷಿತಿಜ್ ಶರ್ಮಾ, ಮೋನು ಕುಮಾರ್, ಚೈತನ್ಯ ಬಿಶ್ನೋಯಿ, ಇಮ್ರಾನ್ ತಾಹಿರ್, ಕರ್ಣ್ ಶರ್ಮಾ, ಶಾರ್ದುಲ್ ಠಾಕುರ್, ಎನ್ ಜಗದೀಶನ್, ಡೇವಿಡ್ ವಿಲ್ಲಿ, ಮಾರ್ಕ್ ವುಡ್, ಕೆ ಎಂ ಆಸಿಫ್.	0.8603	0.8692	0.8679
3765	[[0.90406775]]	The comparison between cricket and baseball demonstrates that many of baseball's distinctive elements are shared in various ways with its cousin sports.	ಕ್ರಿಕೆಟ್ ಮತ್ತು ಬೇಸ್ ಬಾಲ್ ನ ನಡುವಣ ಹೋಲಿಕೆಯು ಬೇಸ್ ಬಾಲ್ ನ ಹಲವು ವೈಶಿಷ್ಟ್ಯಪೂರ್ಣ ಅಂಶಗಳು ವಿವಿಧ ರೀತಿಗಳಲ್ಲಿ ಅದರ ದಾಯಾದಿ ಕ್ರೀಡೆಯಿಂದ ಹಂಚಿಕೊಳ್ಳಲ್ಪಟ್ಟಿರುವುದನ್ನು ತೋರಿಸುತ್ತದೆ.	0.90406775	True	True	ಕ್ರಿಕೆಟ್ ಮತ್ತು ಬೇಸ್ಬಾಲ್ ನಡುವಿನ ಹೋಲಿಕೆ ತೋರಿಸುವಂತೆ, ಬೇಸ್ಬಾಲ್ ವಿಶೇಷ ಅಂಶಗಳ ಹಲವು ರೀತಿಯಲ್ಲಿ ತನ್ನ ಬಂಧಿತ ಕ್ರೀಡಾರಸಗಳೊಂದಿಗೆ ಹಂಚಿಕೊಳ್ಳುವುದನ್ನು ತೋರುತ್ತದೆ.	ಕ್ರಿಕೆಟ್ ಮತ್ತು ಬೇಸ್ಬಾಲ್ ನಡುವಿನ ಹೋಲಿಕೆಯು, ಬೇಸ್ಬಾಲ್‌ನ ಅನೇಕ ವೈಶಿಷ್ಟ್ಯಪೂರ್ಣ ಅಂಶಗಳನ್ನು ಅದರ ಸಂಬಂಧಿ ಕ್ರೀಡೆಗಳೊಂದಿಗೆ ವಿಭಿನ್ನ ರೀತಿಯಲ್ಲಿ ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತದೆ ಎಂಬುದನ್ನು ತೋರಿಸುತ್ತದೆ.	ಕ್ರಿಕೆಟ್ ಮತ್ತು ಬೇಸ್‌ಬಾಲ್ ನಡುವಿನ ಸಮಾನತೆಯು ಅದರ ಸಂಬಂಧಿ ಕ್ರೀಡೆಗಳೊಂದಿಗೆ ವಿವಿಧ ರೀತಿಯಲ್ಲಿ ಹಂಚಿಕೆಯಾಗಿರುವ ಬೇಸ್‌ಬಾಲ್‌ನ ಅನನ್ಯ ಅಂಶಗಳನ್ನು ತೋರಿಸುತ್ತದೆ.	0.8646	0.9116	0.8411
3791	[[0.9048499]]	Responding to questions on Prime Minister Narendra Modi's call for national self-reliance, BJP spokesperson and Rajya Sabha member, GVL Narasimha Rao, said there is not going to be any directive to buy local products but felt that a lot of people might themselves see the need to purchase those of good quality made in the country.	ಪ್ರಧಾನಿ ಮೋದಿ ಅವರ ರಾಷ್ಟ್ರೀಯ ಸ್ವಾವಲಂಬನೆ ಬಗ್ಗೆ ವರದಿಗಾರರ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರಿಸಿದ ಬಿಜೆಪಿ ವಕ್ತಾರ ಹಾಗೂ ರಾಜ್ಯಸಭಾ ಸದಸ್ಯ ಜಿವಿಎಲ್ ನರಸಿಂಹರಾವ್ ಅವರು, ಸ್ಥಳೀಯ ಉತ್ಪನ್ನಗಳನ್ನು ಖರೀದಿಸಲು ಯಾವುದೇ ನಿರ್ದೇಶನವಿಲ್ಲ, ಆದರೆ ದೇಶದಲ್ಲಿ ತಯಾರಿಸಿದ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಸ್ತುಗಳನ್ನು ಖರೀದಿಸುವ ಅಗತ್ಯವನ್ನು ಬಹಳಷ್ಟು ಜನರು ಕಾಣಬಹುದು ಎಂದರು.	0.9048499	True	True	ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರ ರಾಷ್ಟ್ರಪ್ರಯತ್ನಕ್ಕೆ ಉತ್ತರ ನೀಡುತ್ತಿರುವಾಗ, ಬಿಜೆಪಿ ಪ್ರವಕ್ತೆ ಮತ್ತು ರಾಜ್ಯ ಸಭಾ ಸದಸ್ಯರಾದ ಜಿವಿಎಲ್ ನರಸಿಂಹ ರಾವ್ ಹೇಳಿದರು, ಸ್ಥಳೀಯ ಉತ್ಪನ್ನಗಳನ್ನು ಖರೀದಿಸಲು ಯಾವ ನಿರ್ದೇಶನವೂ ಇಲ್ಲ ಎಂದು ಅನ್ನಿಸಿದರು, ಆದರೆ ದೇಶದಲ್ಲಿ ತಯಾರಾಗಿದ್ದ ಉತ್ತಮ ಗುಣದ ಉತ್ಪನ್ನಗಳನ್ನು ಖರೀದಿಸಬೇಕೆಂದು ಅನೇಕ ಜನರು ತಾವು ನೋಡಬಹುದು ಎಂದರು.	ಪ್ರಧಾನಮಂತ್ರಿ ನರೇಂದ್ರ ಮೋದಿಯವರ ರಾಷ್ಟ್ರೀಯ ಸ್ವಾವಲಂಬನೆಗೆ ಕರೆ ನೀಡಿದ ವಿಷಯದಲ್ಲಿ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತಾ, ಬಿಜೆಪಿ ವಕ್ತಾರ ಮತ್ತು ರಾಜ್ಯಸಭಾ ಸದಸ್ಯರಾದ ಜಿ.ವಿ.ಎಲ್. ನರಸಿಂಹ ರಾವ್, ಸ್ಥಳೀಯ ಉತ್ಪನ್ನಗಳನ್ನು ಖರೀದಿಸಲು ಯಾವುದೂ ನಿರ್ದೇಶನ ನೀಡಲಾಗುವುದಿಲ್ಲ ಆದರೆ ದೇಶದಲ್ಲಿ ತಯಾರಿಸಲಾದ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಉತ್ಪನ್ನಗಳನ್ನು ಖರೀದಿಸಲು ಅನೇಕರು ತಾವೇ ಅಗತ್ಯವನ್ನು ಕಾಣಬಹುದು ಎಂದು ಅಭಿಪ್ರಾಯ ವ್ಯಕ್ತಪಡಿಸಿದರು.	ಪ್ರಧಾನ ಮಂತ್ರಿ ನರೇಂದ್ರ ಮೋದಿಯವರ ರಾಷ್ಟ್ರೀಯ ಸ್ವಾವಲಂಬನೆಯ ಆಹ್ವಾನಕ್ಕೆ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತಾ, ಬಿಜೆಪಿ ಪ್ರತಿನಿಧಿ ಹಾಗೂ ರಾಜ್ಯ ಸಭೆ ಸದಸ್ಯರಾದ ಜಿವಿಎಲ್ ನಾರಸಿಂಹ ರಾವ್ ಅವರು, ಸ್ಥಳೀಯ ಉತ್ಪನ್ನಗಳನ್ನು ಕೊಳ್ಳಲು ಯಾವುದೇ ನಿರ್ದೇಶನವಿರುವುದಿಲ್ಲವೆಂದು ಹೇಳಿದರು, ಆದರೆ ದೇಶದಲ್ಲಿ ಉತ್ಪಾದಿಸಲಾದ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಉತ್ಪನ್ನಗಳನ್ನು ಕೊಳ್ಳಲು ಅನೇಕ ಜನರು ಸ್ವಯಂ ಅವಶ್ಯಕತೆಯನ್ನು ಕಾಣುತ್ತಾರೆಂದು ಅಭಿಪ್ರಾಯಪಟ್ಟರು.	0.8157	0.8198	0.8413
3945	[[0.9017538]]	Speaking on the occasion, the Prime Minister said innovation is the need of the hour for every society and every era.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಪ್ರಧಾನಮಂತ್ರಿಯವರು, ಪ್ರತಿಯೊಂದು ಯುಗಕ್ಕೂ, ಪ್ರತಿಯೊಂದು ಸಮಾಜಕ್ಕೂ ನಾವಿನ್ಯತೆ ಈ ಹೊತ್ತಿನ ಅಗತ್ಯವಾಗಿದೆ ಎಂದು ಹೇಳಿದರು.	0.9017538	True	True	ಸಭೆಯ ಸನ್ನಿಧಿಯಲ್ಲಿ ಪ್ರಧಾನಿ ಅನ್ನಿಸುತ್ತಾರೆ, ಅನುನಾಚನೆ ಪ್ರತಿ ಸಮಾಜಕ್ಕೂ ಮತ್ತು ಪ್ರತಿ ಯುಗಕ್ಕೂ ಅಗತ್ಯವಾಗಿದೆ ಎನ್ನುತ್ತಾರೆ.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಪ್ರಧಾನಮಂತ್ರಿ, ಪ್ರತಿಯೊಂದು ಸಮಾಜ ಮತ್ತು ಪ್ರತಿಯೊಂದು ಯುಗಕ್ಕೂ ಆವಿಷ್ಕಾರವು ಅಗತ್ಯವೆಂದು ಹೇಳಿದರು.	ಆಚರಣೆಯ ಸಂದರ್ಭದಲ್ಲಿ, ಪ್ರಧಾನ ಮಂತ್ರಿಯು ಪ್ರತಿ ಸಮಾಜ ಮತ್ತು ಪ್ರತಿ ಯುಗದಲ್ಲಿ ನವೀಕರಣವು ಅವಶ್ಯಕತೆಯ ಅಗತ್ಯವಾಗಿದೆ ಎಂದು ಹೇಳಿದರು.	0.7933	0.9113	0.8300
4015	[[0.92314035]]	Born in Bihar's Muzaffarpur, Shivangi did her schooling from DAV Public school.	ಬಿಹಾರದ ಮುಜಾಫರ್​ಪುರದಲ್ಲಿ ಜನಿಸಿದ ಶಿವಾಂಗಿ ಡಿಎವಿ ಪಬ್ಲಿಕ್ ಸ್ಕೂಲ್​ನಲ್ಲಿ ಅಧ್ಯಯನ ಮಾಡಿದ್ದರು.	0.92314035	True	True	ಬಿಹಾರ್‌ನ ಮುಜಫ಼ರ್‌ಪುರ್‌ನಲ್ಲಿ ಹುಟ್ಟಿದ ಶಿವಾಂಗಿ ಡಿ.ಎ.ವಿ ಪಬ್ಲಿಕ್‌ ಶಾಲೆಯಲ್ಲಿ ಶಿಕ್ಷಣ ಪಡೆದಳು.	ಬಿಹಾರದ ಮುಜಾಫರ್‌ಪುರನಲ್ಲಿ ಜನಿಸಿದ ಶಿವಾಂಗಿ ಡಿಎವಿ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ತನ್ನ ಶಾಲಾ ಶಿಕ್ಷಣವನ್ನು ಮುಗಿಸಿದರು.	ಬಿಹಾರದ ಮುಜಫ್ಫರ್‌ಪುರದಲ್ಲಿ ಜನಿಸಿದ ಶಿವಾಂಗಿ, ಡಿಎವಿ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಿಂದ ತನ್ನ ಶಾಲಾ ಶಿಕ್ಷಣವನ್ನು ಪೂರೈಸಿದಳು.	0.8209	0.8964	0.8846
4178	[[0.9009219]]	He was accompanied by sister Priyanka Gandhi and senior Congress leaders K C Venugopal and Mukul Wasnik at the occasion.	ಅವರ ಸಹೋದರಿ ಹಾಗೂ ಪಕ್ಷದ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ಪ್ರಿಯಾಂಕ ಗಾಂಧಿ ವಾದ್ರಾ , ಹಿರಿಯ ಕಾಂಗ್ರೆಸ್ ಮುಖಂಡರಾದ ಕೆಸಿ ವೇಣುಗೋಪಾಲ್ ಮತ್ತು ಮುಕುಲ್ ವಾಸ್ನಿಕ್ ಜತೆಗಿದ್ದರು.	0.9009219	True	True	ಆ ಸಂದರ್ಭದಲ್ಲಿ ಅವನು ತನ್ನ ತಂಗಿ ಪ್ರಿಯಾಂಕಾ ಗಾಂಧಿ ಹಾಗು ಪ್ರಮುಖ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರಾದ ಕೆ.ಸಿ. ವೇಣುಗೊಪಾಲ್ ಮತ್ತು ಮುಕುಲ್ ವಾಸ್ನಿಕ್ ಇವರೊಡನೆ ಹೋಗಿದ್ದನು.	ಅವರು ಆ ಸಂದರ್ಭದಲ್ಲಿ ತಮ್ಮ ಸಹೋದರಿ ಪ್ರಿಯಾಂಕಾ ಗಾಂಧಿ ಮತ್ತು ಹಿರಿಯ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರಾದ ಕೆ.ಸಿ. ವೇಣುಗೋಪಾಲ್ ಮತ್ತು ಮುಕುಲ್ ವಾಸ್ನಿಕ್ ಅವರೊಂದಿಗೆ ಇದ್ದರು.	ಅವನೊಡನೆ ಸಹೋದರಿ ಪ್ರಿಯಾಂಕಾ ಗಾಂಧಿ ಮತ್ತು ಹಿರಿಯ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರು ಕೆ ಸಿ ವೇಣುಗೋಪಾಲ್ ಮತ್ತು ಮುಕುಲ್ ವಾಸ್ನಿಕ್ ಆ ಸಂದರ್ಭದಲ್ಲಿ ಇದ್ದರು.	0.8222	0.8628	0.8684
4200	[[0.9001987]]	Under these circumstances, a very large section in Bihar had accepted debt, disease, helplessness, illiteracy as their fate.	ಇಂತಹ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ, ಬಿಹಾರದ ಬಹತೇಕ ಜನರು ಸಾಲ, ರೋಗ, ಅಸಹಾಯಕತೆ, ಅನಕ್ಷರತೆಯನ್ನು ತಮ್ಮ ಹಣೆಬರೆಹ ಎಂದು ಒಪ್ಪಿಕೊಂಡಿದ್ದರು.	0.9001987	True	True	ಈ ಪರಿಸ್ಥಿತಿಗಳ ಅಡ್ಡಹಾದಿಯಲ್ಲಿ, ಬಿಹಾರದ ಅತ್ಯಂತ ದೊಡ್ಡ ಭಾಗವು ತಮ್ಮ ಭಾಗ್ಯವೆಂದು ಕಟ್ಟೆ, ರೋಗ, ಸಹಾಯವಿಲ್ಲದೇವರು, ಓದದುಗಳನ್ನು ಒಪ್ಪಿಕೊಂಡಿತು.	ಈ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ, ಬಿಹಾರದಲ್ಲಿ ಬಹಳ ದೊಡ್ಡ ವರ್ಗವು ಸಾಲ, ರೋಗ, ಅಸಹಾಯತೆ, ಅಕ್ಷರಾಸಕ್ಷರತೆಯನ್ನು ತಮ್ಮ ವಿಧಿಯೆಂದು ಒಪ್ಪಿಕೊಂಡಿದ್ದರು.	ಈ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ, ಬಿಹಾರದಲ್ಲಿ ಒಂದು ಅತ್ಯಂತ ದೊಡ್ಡ ವಿಭಾಗವು ಸಾಲ, ರೋಗ, ನಿರುಪಾಯತೆ, ಅಕ್ಷರಾಗ್ರತೆಯನ್ನು ತಮ್ಮ ಪ್ರಾಪ್ತಿಯೆಂದು ಒಪ್ಪಿಕೊಂಡಿತ್ತು.	0.8024	0.8884	0.8503
4210	[[0.9433562]]	Other famous musicians in the court were Gotuvadyam Narayana Iyengar of Tirunaveli (Tamil Nadu), Tiruvayyar Subramanya Iyer, and Anavatti Rama Rao of Anavatti (in Shivamogga district) who was a scholar, poet and dramatist.	ಆಸ್ಥಾನದಲ್ಲಿ ಇತರ ಪ್ರಸಿದ್ಧ ಸಂಗೀತಗಾರರು ತಿರುನವೇಲಿಯ (ತಮಿಳುನಾಡು) ಗೊಟುವಾಡಿಯಂ ನಾರಾಯಣ ಅಯ್ಯಂಗಾರ್, ತಿರುವಯ್ಯರ್ ಸುಬ್ರಮಣ್ಯ ಅಯ್ಯರ್ ಮತ್ತು ವಿದ್ವಾಂಸ, ಕವಿ ಮತ್ತು ನಾಟಕಕಾರರಾಗಿದ್ದ ಅನವತ್ತಿಯ (ಶಿವಮೊಗ್ಗ ಜಿಲ್ಲೆಯ) ಅನವಟ್ಟಿ ರಾಮ ರಾವ್.	0.9433562	True	True	ನ್ಯಾಯಾಲಯದಲ್ಲಿ ಇತರ ಪ್ರಸಿದ್ಧ ಸಂಗೀತಗಾರರು ತಿರುನಾವೆಲಿಯ ಗೋತುವಾದ್ಯಂ ನಾರಾಯಣ ಐಯಂಗಾರ್, ತಿರುವಾಯ್ಯಾರ್ ಸುಬ್ರಮಣ್ಯ ಐಯರ್ ಮತ್ತು ಅನವಟ್ಟಿ ರಾಮ ರಾವ್ ಇವರುಗಳು ಕೃತಿಜ್ಞ, ಕವಿ ಮತ್ತು ನಾಟಕಕಾರರು.	ಇತರ ಪ್ರಸಿದ್ಧ ಸಂಗೀತಕಾರರು ತಮಿಳುನಾಡಿನ ತಿರುನೆಲ್ವೇಲಿಯ ಗೋತುವಾದ್ಯಂ ನಾರಾಯಣ ಅಯ್ಯಂಗಾರ್, ತಿರುವಾಯ್ಯಾರ್ ಸುಬ್ರಹ್ಮಣ್ಯ ಅಯ್ಯರ್, ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಜಿಲ್ಲೆಯ ಅನವಟ್ಟಿಯ ವಿದ್ವಾಂಸ, ಕವಿ ಹಾಗೂ ನಾಟಕಕಾರರಾದ ಅನವಟ್ಟಿ ರಾಮ ರಾವ್.	ಆದರ್ಶ ಸಂಗೀತಗಾರರಲ್ಲಿ ತಿರುನೆಲ್ವೇಲಿಯ ಗೋಟುವಾದ್ಯಂ ನಾರಾಯಣ ಐಯ್ಯಂಗಾರ್, ತಿರುವಾಯೂರು ಸುಬ್ರಹ್ಮಣ್ಯ ಐಯ್ಯರ್, ಶಿವಮೊಗ್ಗ ಜಿಲ್ಲೆಯ ಆನವಟ್ಟಿಯ ಆನವಟ್ಟಿ ರಾಮ ರಾವ್ ಇವರು ವಿದ್ವಾಂಸ, ಕವಿ ಹಾಗೂ ನಾಟಕಕಾರರಾಗಿದ್ದರು.	0.8039	0.8422	0.8130
4225	[[0.9049292]]	An Indian-American woman, Dhivya Suryadevara has been named the Chief Finance Officer of the US largest automaker, General Motors.	ಅಮೆರಿಕದ ಪ್ರಸಿದ್ಧ 'ಜನರಲ್ ಮೋಟಾರ್ಸ್‌'ನ ಮುಖ್ಯ ಹಣಕಾಸು ಅಧಿಕಾರಿಯಾಗಿ ಇಂಡೋ- ಅಮೆರಿಕನ್ ಮಹಿಳೆ ದಿವ್ಯಾ ಸೂರ್ಯದೇವರ ಆಯ್ಕೆಯಾಗಿದ್ದಾರೆ.	0.9049292	True	True	ಭಾರತೀಯ-ಅಮೆರಿಕನ್ ಮಹಿಳೆ, ಧಿವ್ಯ ಸೂರ್ಯದೇವರನು ಅಮೆರಿಕಾದ ಪ್ರಮುಖ ಮೋಟರ್ ನಿರ್ಮಾತೆ, ಜನರಲ್ ಮೋಟರ್ಸ್ ನ ಮುಖ್ಯ ಹಣಕಾರರನ್ನು ನೇಮಕಗೊಳಿಸಲಾಗಿದೆ.	ಭಾರತೀಯ-ಅಮೇರಿಕನ್ ಮಹಿಳೆ ಧಿವ್ಯಾ ಸೂರ್ಯದೇವರ ಅವರನ್ನು ಅಮೇರಿಕಾದ ಅತಿದೊಡ್ಡ ವಾಹನ ತಯಾರಿಕಾ ಕಂಪನಿಯಾದ ಜನರಲ್ ಮೋಟರ್ಸ್‌ನ ಮುಖ್ಯ ಹಣಕಾಸು ಅಧಿಕಾರಿಯಾಗಿ ನೇಮಕ ಮಾಡಲಾಗಿದೆ.	ಅಮೇರಿಕಾ-ಭಾರತೀಯ ಮಹಿಳೆ ಧಿವ್ಯಾ ಸೂರ್ಯದೇವರ ಅವರನ್ನು ಅಮೇರಿಕಾದ ಅತಿ ದೊಡ್ಡ ವಾಹನ ತಯಾರಕ ಜನರಲ್ ಮೋಟಾರ್ಸ್‍ನ ಮುಖ್ಯ ಹಣಕಾಸು ಅಧಿಕಾರಿಯಾಗಿ ನೇಮಿಸಲಾಗಿದೆ.	0.8061	0.8108	0.8165
4252	[[0.90007323]]	He tagged the Prime Ministers Office (PMO) in his tweet.	ಅವರು ತಮ್ಮ ಟ್ವೀಟ್‌ನಲ್ಲಿ ಪ್ರಧಾನ ಮಂತ್ರಿಗಳ ಕಚೇರಿ (ಪಿಎಂಒ) ಅನ್ನು ಟ್ಯಾಗ್ ಮಾಡಿದ್ದಾರೆ.	0.90007323	True	True	ಅವನು ತನು ಟ್ವೀಟ್‌ನಲ್ಲಿ ಪ್ರಧಾನ ಮಂತ್ರಿ ಕಾರ್ಯಾಲಯವನ್ನು (PMO) ಟ್ಯಾಗ್ ಮಾಡಿದನು.	ಅತನು ತನ್ನ ಟ್ವೀಟ್‌ನಲ್ಲಿ ಪ್ರಧಾನಮಂತ್ರಿ ಕಚೇರಿಯನ್ನು (PMO) ಟ್ಯಾಗ್ ಮಾಡಿದರು.	ಅವನು ತನ್ನ ಟ್ವೀಟ್‍ನಲ್ಲಿ ಪ್ರಧಾನ ಮಂತ್ರಿ ಕಾರ್ಯಾಲಯವನ್ನು (ಪಿಎಂಒ) ಟ್ಯಾಗ್ ಮಾಡಿದ್ದಾನೆ.	0.8683	0.8987	0.9244
