src	gpt_3_5_trans	gpt_4o_trans	ollama_trans
The country is already suffering from increased power shortages in rural areas.	దేశం ఇప్పటికే గ్రామీణ ప్రాంతాల్లో అభివృద్ధి చేతనం కనుక వలన విద్యుత్ లేదాకి కొట్టలేదు.	దేశం ఇప్పటికే గ్రామీణ ప్రాంతాల్లో పెరిగిన విద్యుత్తు కొరతలతో బాధపడుతోంది.	గ్రామీణ ప్రాంతాల్లో పెరిగిన విద్యుత్ లోపాలతో దేశం ఇప్పటికే బాధపడుతోంది.
Officials said 44 people were on board when the driver lost control and the bus fell into a 50m-deep ditch in Marchula, located in the state’s Almora district.	అధికారులు చెప్పారు మార్చులలో నడిచిన డ్రైవర్ కంట్రోల్ కోలుచేసినప్పుడు బస్ వీళ్లను 50 మీటర్ లగతే అంబుజాలలో పడిపోయింది, ఆ సమయంలో అల్మోరా జిల్లాలో ఉండే స్థితి లో ఉన్నట్లు ఉన్నారు.	అధికారులు తెలిపిన ప్రకారం, ఆ రాష్ట్రంలోని ఆల్మోరా జిల్లాలోని మార్చుల వద్ద డ్రైవర్ నియంత్రణ కోల్పోవడంతో బస్సు 50 మీటర్ల లోతైన కందకంలో పడిపోయినప్పుడు బస్సులో 44మంది ఉన్నారు.	అధికారులు చెప్పినట్లు మార్చులాలోని అల్మోరా జిల్లాలో డ్రైవరు నియంత్రణ కోల్పోయినప్పుడు బస్సు 50 మీటర్ల లోతున్న కందకంలో పడిపోయింది, అందులో 44 మంది ప్రయాణీకులు ఉన్నారు.
Uttarakhand's Chief Minister Pushkar Singh Dhami has also announced financial assistance for the victims and their families.	ఉత్తరాఖండ్ ముఖ్యమంత్రి పుష్కర్ సింగ్ ధామి కూడా ఆపిన ఆర్థిక సహాయం విక్టిమ్స్ మరియు వారి కుటుంబాలకు.	ఉత్తరాఖండ్ ముఖ్యమంత్రి పుష్కర్ సింగ్ ధామి బాధితులు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయం ప్రకటించారు.	ఉత్తరాఖండ్ ముఖ్యమంత్రి పుష్కర్ సింగ్ ధామి కూడా బాధితులకు మరియు వారి కుటుంబాలకు ఆర్థిక సహాయం ప్రకటించారు.
Our scientists used it as an incentive to develop their own technology.	మా వైజ్ఞానికులు తమ స్వంత సాంకేతికం ప్రసాధనకు ఉపయోగించారు.	మన శాస్త్రవేత్తలు తమ స్వంత సాంకేతికతను అభివృద్ధి చేయడానికి ప్రోత్సాహకంగా దీన్ని ఉపయోగించారు.	మన శాస్త్రవేత్తలు దాన్ని తమ స్వంత సాంకేతికతను అభివృద్ధి చేసేందుకు ప్రేరణగా ఉపయోగించారు.
Mylswamy Annadurai, chief of India’s first and second Moon missions and Mars mission, told the BBC that Isro employs far fewer people and pays lower salaries, which makes Indian projects competitive.	భారతదేశంలో మొదటి మరియు రెండవ చంద్ర మిషన్ల మరియు మంగళం మిషన్ల ముఖ్య మైస్వామి అన్నాదురై, BBC కి చెప్పినట్లు ఇస్రో అద్భుతమైన సంఖ్యలో ఉద్యోగులను నియమిస్తుందని, అలాగే ఇండియన్ ప్రాజెక్టుల ప్రత్యేకమగును చేస్తుందని చెప్పాడు.	భారతదేశ మొదటి మరియు రెండవ చంద్ర మిషన్‌లు మరియు మార్స్ మిషన్‌ల చీఫ్ అయిన మైల్స్వామి అన్నదురై, Isro తక్కువ మంది ఉద్యోగులను నియమిస్తుందని మరియు తక్కువ జీతాలు చెల్లిస్తుందని, ఇది భారతీయ ప్రాజెక్టులను పోటీగా ఉంచుతుందని BBCకి చెప్పారు.	మైల్స్వామి అన్నదురై, భారతదేశం యొక్క మొదటి మరియు రెండవ చంద్ర మిషన్లు మరియు మార్స్ మిషన్ యొక్క ప్రధాని, బీబీసీకి చెప్పారు ఇస్రో తక్కువ సంఖ్యలో ఉద్యోగులను నియమిస్తుంది మరియు తక్కువ జీతాలను చెల్లిస్తుంది, ఇది భారతీయ ప్రాజెక్టులను పోటీతత్వంలో ఉంచుతుంది.
Ex-district president of Bajrang Dal Gurgaon held for shooting at Gurgaon man.	గుర్గావులో గుర్గావు మనిషిని గుండుపెట్టడానికి బజ్రంగ్ దళ్ గుర్గావు జిల్లా అధ్యక్షుడు అరెస్టు చేసినాడు.	గురుగ్రామ్ వ్యక్తిపై కాల్పులు జరిపిన బజరంగ్ దళ్ గురుగ్రామ్ మాజీ జిల్లా అధ్యక్షుడు అరెస్టు.	గుర్గావ్ బజ్రంగ్ దళ్ మాజీ జిల్లా అధ్యక్షుడు గుర్గావ్ వ్యక్తిపై కాల్పులు జరిపినందుకు అరెస్ట్ అయ్యాడు.
The legendary Bob Khathing led the expedition to peacefully integrate Tawang into India.	దీర్ఘాయుధం బాబ్ ఖాథింగ్ తావాంగ్ను భారతదేశంలో శాంతిగా లముషులో ముడుపు చేయడానికి ఎగ్జిపేడిషన్ను లెడ్ చేశాడు.	ప్రముఖ బాబ్ ఖాతింగ్ తవాంగ్‌ను భారతదేశంలో శాంతియుతంగా కలిపేందుకు యాత్రను నడిపించారు.	భారతదేశంలో తావాంగ్ ను శాంతియుతంగా విలీనం చేసే ప్రయాణాన్ని కింగ్ బాబ్ ఖాతింగ్ నాయకత్వం వహించారు.
In 1939, after the Second World War broke out, Khathing joined the Indian Army and got an Emergency Commission as an officer.	1939 లో, రెండవ ప్రపంచ యుద్ధం ప్రారంభమైన తరువాత, ఖాతింగ్ భారత సేనలో చేరాడు మరియు ఒక ఆపత్కాల కమీషన్ వంటి అధికారి గా లభించాడు.	1939లో, రెండవ ప్రపంచ యుద్ధం ప్రారంభమైన తర్వాత, ఖథింగ్ భారత సైన్యంలో చేరి అధికారి గా ఎమర్జెన్సీ కమిషన్ పొందారు.	1939లో రెండవ ప్రపంచ యుద్ధం ప్రారంభమైన తరువాత, ఖాతింగ్ భారతీయ సైన్యంలో చేరి అత్యవసర కమిషన్ ను అధికారిగా పొందాడు.
At the end of the Second World War, the Emergency Commissioned officers in the Army were demobilised.	ద్వితీయ ప్రపంచ యుద్ధం ముగిసిన తర్వాత, సేనలో ఎమర్జెన్సీ కమిషన్ అధికారులు డీమొబిలైజ్ చేయబడ్డారు.	రెండవ ప్రపంచ యుద్ధం ముగిసినప్పుడు, ఆర్మీలోని ఎమర్జెన్సీ కమిషన్‌డ్ అధికారులను పునర్వ్యవస్థీకరించారు.	రెండవ ప్రపంచ యుద్ధం ముగింపులో, సైన్యంలోని జరూరీ కమిషన్ అధికారులు విడుదల చేయబడ్డారు.
Most of the senior cricketers were far from their best, especially against New Zealand.	అత్యధిక ప్రముఖ క్రికెటర్లు తమ ఉత్తమం నుండి దూరంగా ఉండున్నారు, ముఖ్యంగా న్యూజిలాండ్తో.	మొత్తం సీనియర్ క్రికెటర్లు తమ అత్యుత్తమ స్థితి నుండి దూరంగా ఉన్నారు, ప్రత్యేకంగా న్యూజిలాండ్‌పై.	అధిక సీనియర్ క్రికెటర్లు వారి ఉత్తమం నుంచి చాలా దూరంలో ఉన్నారు, న్యూజిలాండ్ తో ప్రత్యేకించి.
