idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans	gpt_35_bleu_score	gpt_4o_bleu_score	ollama_bleu_score
5023	[[0.9004527]]	Cabinet approves transfer of 7.118 acres of Defence land to Kendriya Vidyalaya Sangathan for construction of Kendriya Vidyalaya Number 2 Dhar Road in District Udhampur, Jammu & Kashmir	ஜம்மு-காஷ்மீர் மாநிலம் உதம்பூர் மாவட்டம் தர் சாலையில் 2 ஆம் எண் கேந்திரிய வித்யாலயாவை கட்ட பாதுகாப்புத் துறைக்கு சொந்தமான 7.118 ஏக்கர் நிலத்தை கேந்திரிய வித்யாலய சங்கதத்திற்கு மாற்ற மத்திய அமைச்சரவை ஒப்புதல்.	0.9004527	True	True	அரசுக் கருத்து, தூது நிலம் 7.118 ஏக்கர்களை கேந்திரிய வித்தியாலய சங்கதனுக்கு கொண்டுவர உத்தம்பூர் மாவட்டத்தில் கேந்திரிய வித்தியாலய எண் 2 தார் சாலையில் கட்டும் அனுமதி செய்தது.	அமைச்சரவை, ஜம்மு & காஷ்மீர் மாநிலத்தின் உதம்பூர் மாவட்டத்தில் தர ரோட்டில் கேந்திரிய வித்யாலயா எண் 2 கட்டுமானத்திற்காக, கேந்திரிய வித்யாலயா சங்கத்திற்குக் 7.118 ஏக்கர் பாதுகாப்பு நிலத்தை மாற்ற ஒப்புதல் அளித்துள்ளது.	உதம்பூர் மாவட்டம், ஜம்மு & காஷ்மீரில் உள்ள தார் சாலையில் கேந்திரிய வித்யாலயா எண் 2 கட்டிடத்திற்காக கேந்திரிய வித்யாலயா சங்கதனுக்கு 7.118 ஏக்கர் பாதுகாப்பு நிலத்தை மாற்றுவதை அமைச்சரவை ஒப்புதல் அளித்துள்ளது.	0.0	0.0	0.0
5195	[[0.92429864]]	The film has been released in Tamil, Telugu and dubbed in Malayalam.	தமிழில் உருவாகியுள்ள இந்தப் படம், தெலுங்கு மற்றும் மலையாளத்திலும் டப் செய்யப்பட்டு வெளியிடப்பட்டுள்ளது.	0.92429864	True	True	படம் தமிழ், தெலுகு மற்றும் மலையாளத்தில் வெளியீடு செய்யப்பட்டுள்ளது.	இந்த திரைப்படம் தமிழ், தெலுங்கு மற்றும் மலையாளத்தில் மொழிமாற்றம் செய்யப்பட்டு வெளியிடப்பட்டுள்ளது.	திரைப்படம் தமிழ், தெலுங்கு மொழிகளில் வெளியிடப்பட்டுள்ளது, மலையாளத்தில் டப்பிங் செய்யப்பட்டுள்ளது.	0.0	0.0	0.0
5645	[[0.96653724]]	( Read Job 42: 10, 12, 16, 17.)	( யோபு 42: 10, 12, 16, 17 - ஐ வாசியுங்கள்.)	0.96653724	False	True	இந்த வாக்கியத்தை தமிழில் மொழிபெயர்க்கவும்: (யோபு 42: 10, 12, 16, 17 வாசிக்கவும்.)	இந்த வாக்கியத்தை தமிழில் மொழிபெயர்க்கவும்: (யோபு 42: 10, 12, 16, 17 யைப் படிக்கவும்.)	ஜோபு 42: 10, 12, 16, 17 ஐ வாசிக்கவும்.	0.58	0.55	0.54
5820	[[0.9090764]]	As Chennai is one of the important cities of India and the capital of Tamil Nadu, there are so many national and state level government organizations in Chennai.	இந்தியாவின் முக்கிய நகரங்களுள் ஒன்றாகவும் தமிழகத்தின் தலைநகராகவும் சென்னை விளங்குவதால் பல தேசிய மற்றும் மாநில அரசு நிறுவனங்கள் சென்னையில் உள்ளன.	0.9090764	True	True	இந்தியாவின் முக்கிய நகரங்களில் ஒன்றான சென்னை மற்றும் தமிழ்நாடுக்கு தலைநகராகும் காரணமாக, சென்னையில் பல தேசியம் மற்றும் மாநில அரசு அமைப்புகள் உள்ளன.	சென்னை இந்தியாவின் முக்கிய நகரங்களில் ஒன்றாகவும், தமிழ்நாட்டின் தலைநகரமாகவும் இருப்பதால், சென்னையில் பல தேசிய மற்றும் மாநில மட்டத்திலான அரசு அமைப்புகள் உள்ளன.	இந்தியாவின் முக்கிய நகரங்களில் ஒன்றான சென்னை, தமிழ்நாட்டின் தலைநகராக உள்ளதால், சென்னையில் பல தேசிய மற்றும் மாநில அளவிலான அரசு நிறுவனங்கள் உள்ளன.	0.0	0.18	0.19
5836	[[0.92302036]]	More than 2,500 people are murdered there every year.	ஒவ்வொரு ஆண்டும் அங்கு 2,500 - க்கும் மேற்பட்ட மக்கள் கொல்லப்படுகின்றனர். ”	0.92302036	True	True	அநேகமாக 2,500 மக்கள் அங்கே ஒரு வருடம் கொல்லப்படுகின்றனர்.	அந்த இடத்தில் ஒவ்வொரு ஆண்டும் 2,500க்கும் மேற்பட்ட اشخاص கொலை செய்யப்படுகிறார்கள்.	ஒவ்வொரு ஆண்டும் அங்கு 2500 க்கும் மேற்பட்ட மக்கள் கொலை செய்யப்படுகின்றனர்.	0.0	0.0	0.0
5980	[[0.9014065]]	Chief Engineer, Water Resources Department, Design, Research And Construction Support, Chepauk, Chennai-600	தலைமைப் பொறியாளர், நீர்வள ஆதாரத் துறை, திட்ட உருவாக்கம், சேப்பாக்கம், சென்னை -600	0.9014065	True	True	முதல் பொறியியல் பெருக்கம், நீர் வளர்ச்சி கழகம், வடிவமைப்பு, ஆராய்ச்சி மற்றும் கட்டுமான உதவியின் முகவரி, செப்பாக், சென்னை-600.	முதன்மை பொறியாளர், நீர்வளத் துறை, வடிவமைப்பு, ஆராய்ச்சி மற்றும் கட்டுமான ஆதரவு, செப்பாக்கம், சென்னை-600	தலைமை பொறியியலாளர், நீர் வளங்கள் துறை, வடிவமைப்பு, ஆராய்ச்சி மற்றும் கட்டுமான ஆதரவு, சேப்பாக்கம், சென்னை-600	0.0	0.0	0.0
5997	[[0.92414474]]	They are the Siriraj Bimuksthan Museum, Ellis Pathological Museum, Congdons Anatomical Museum, Songkran Niyomsan Forensic Medicine Museum, Parasitological Museum, Touch Museum in Honor of Queen Mother Sirikit, and Sood Sangvichien Prehistoric Museum Laboratory.	அவை சிறீராஜ் பிமுக்ஸ்தான் அருங்காட்சியகம், எல்லிஸ் நோயியல் அருங்காட்சியகம், காங்க்டன்ஸ் உடற்கூறியல் அருங்காட்சியகம், சாங்க்கிரான் நியோம்சன் தடயவியல் மருத்துவ அருங்காட்சியகம், ஒட்டுண்ணி அருங்காட்சியகம், ராணி அன்னை சிறிகித் அருங்காட்சியகம் மற்றும் சூட் சாங்விச்சியன் வரலாற்றுக்கு முந்தைய அருங்காட்சியக ஆய்வகம் ஆகியன.	0.92414474	True	True	அவர்கள் சிரிராஜ் பிமுக்ஸ்தான் அருங்காட்சியகம், எலிஸ் நோய்க்காலம் அருங்காட்சியகம், கொங்டன்ஸ் உயிரியல் அருங்காட்சியகம், சோங்க்ரான் நியோம்சான் கார்ப்போரத் மருத்துவம் அருங்காட்சியகம், பாரசிடாலஜிகல் அருங்காட்சியகம், மகாராணி சிரிகிட் முதல்வர் முன்னேற்றத்தில் தனது மையத்துல் அருங்காட்சியகம், மற்றும் சூட் சங்விசியன் பழமொழி அருங்காட்சியகம் ஆகியவை ஆகும்.	அவை ஸிரிராஜ் பிமுக்‌ஸ்தான் அருங்காட்சியகம், எலிஸ் நோயியல் அருங்காட்சியகம், காங்க்டன்ஸ் உடற்கூறு அருங்காட்சியகம், ஸாங்க்ரான் நியொம்ஸான் நரப்பதிவு மருத்துவ அருங்காட்சியகம், பராசிடாலஜிக்கல் அருங்காட்சியகம், மகாராணி சிரிகிட்டுக்கு மரியாதையாக தொடு அருங்காட்சியகம், மற்றும் சூட் சங்க்விசியென் பௌராணிக அருங்காட்சியகம் ஆய்வகமாகும்.	அவர்கள் சிரிராஜ் பிமுக்ஸ்தான் அருங்காட்சியகம், எல்லிஸ் பாத்தாலஜிகல் அருங்காட்சியகம், காங்டன்ஸ் அனடோமிகல் அருங்காட்சியகம், சொங்கிரான் நியோம்சன் ஃபாரன்சிக் மெடிசின் அருங்காட்சியகம், பாரசிட்டாலஜிகல் அருங்காட்சியகம், குயின் மாதர் சிரிகிட்டின் நினைவாக டச் அருங்காட்சியகம், மற்றும் சூட் சங்க்விச்சியன் பிரிஹிஸ்டாரிக் மியூசியம் லேபரட்டரி.	0.0	0.14	0.12
6038	[[0.933103]]	Who made 4 crore and 65 lakhs gas connections reach the poor?	4 கோடியே 65 லட்சம் எரிவாயு இணைப்புகள் ஏழைகளை சென்றடையச் செய்தது யார்?	0.933103	True	True	4 கோடி 65 லட்சம் காச்சு இணைவை உருமாக்கியவர் யார்?	4 கோடி 65 லட்சம் எரிவாயு இணைப்புகளை ஏழைகளுக்கு கொண்டு சென்றது யார்?	ஏழைகளுக்கு 4 கோடி 65 லட்சம் வாயு இணைப்புகளை எவர் சென்றடைந்தனர்?	0.0	0.0	0.0
6339	[[0.9033355]]	This one hour telefilm features Master Aadhavan, the son of Eelam Tamilian Dr. Anandhi from Germany , in an important role.	ஒரு மணிநேர டெலிபிலிமான இதில் ஜெர்மன் நாட்டை சேர்ந்த ஈழத்தமிழரான டாக்டர் ஆனந்தியின் மகன் மாஸ்டர் ஆதவன்தான் முக்கிய கதாபாத்திரம்.	0.9033355	True	True	இந்த ஒரு மணி தொலைக்காட்சி முகத்தில் கொலை ஆழாவிய டாக்டர் அனந்தி அவர்களின் மகன் மாஸ்டர் ஆதவன் முகமாக முக்கிய பங்கேற்கிறார்.	இந்த ஒரு மணி நேர தொலைக்காட்சித் திரைப்படத்தில் ஜெர்மனியில் இருந்து வரும் ஈழத் தமிழர் டாக்டர் ஆனந்தியின் மகன் மாஸ்டர் ஆதவன் முக்கியமான கதாபாத்திரத்தில் நடித்துள்ளார்.	இந்த ஒரு மணி நேர தொலைக்காட்சி படம் ஜெர்மனியில் உள்ள ஈழத் தமிழர் டாக்டர் ஆனந்தியின் மகன் மாஸ்டர் ஆதவனை முக்கிய வேடத்தில் கொண்டுள்ளது.	0.0	0.13	0.15
6384	[[0.9035705]]	Its my duty to advise, counsel, encourage and warn the government.	அரசுக்கு அறிவுரை வழங்குவது, ஆலோசனை தருவதோடு, அதனை ஊக்குவிப்பதும், எச்சரிப்பதும் எனது கடமை என்றாா்.	0.9035705	True	True	அது எனக்கு ஆலோசனை, சந்தேகம், ஊக்கம் மற்றும் எச்சரிக்கை அளித்து அரசுக்கு உத்திகள் செய்வது என் கடமை.	அரசுக்கு ஆலோசனை வழங்கி, வழிகாட்டி, ஊக்குவித்து, எச்சரிக்கவும் செய்வது எனது கடமை.	அரசாங்கத்திற்கு ஆலோசனை வழங்க, அறிவுறுத்த, ஊக்குவிக்க மற்றும் எச்சரிக்கை செய்ய என் கடமையாகும்.	0.0	0.0	0.0
6412	[[0.9225475]]	A new national online market has been set up and 450 agriculture produce markets have been linked with it.	புதிய தேசிய இணையதள சந்தை உருவாக்கப்பட்டு, 450 விவசாயப் பொருட்களுக்கான சந்தைகள் அதனோடு இணைக்கப்பட்டுள்ளன.	0.9225475	True	True	ஒரு புதிய தேசிய ஆன்லைன் சந்தை அமைக்கப்பட்டு, 450 விவசாய தயாரிகள் அதுடன் இணைக்கப்பட்டுள்ளனவு.	புதிய தேசிய ஆன்லைன் சந்தை ஒன்று அமைக்கப்பட்டு, 450 வேளாண்மை உற்பத்தி சந்தைகள் அதனுடன் இணைக்கப்பட்டுள்ளன.	ஒரு புதிய தேசிய ஆன்லைன் சந்தை உருவாக்கப்பட்டுள்ளது, 450 வேளாண்மை உற்பத்தி சந்தைகள் அதனுடன் இணைக்கப்பட்டுள்ளன.	0.0	0.0	0.0
6480	[[0.92783225]]	The southern state of Tamil Nadu was the worst affected with nearly 8,000 killed.	தெற்கு மாநிலமான தமிழ்நாடு மிகவும் மோசமான பாதிப்பிற்கு உட்பட்டு, கிட்டத்தட்ட 8,000 பேர் உயிரிழந்துள்ளனர்.	0.92783225	True	True	தென்னிந்தியத் தமிழ்நாடு அதிகமாகப் பாதிக்கப்பட்ட மாநிலமாயிருந்தது, அதிகமுள்ள 8,000 பேர் உடைந்துவிட்டனர்.	தெற்கு மாநிலமான தமிழ்நாடு மிக மோசமாக பாதிக்கப்பட்டது, எங்கும் 8,000 பேர் கொல்லப்பட்டனர்.	தமிழ்நாடு என்ற தென்னிந்திய மாநிலம் 8,000 பேர் உயிரிழந்ததைக் கண்டது.	0.0	0.0	0.0
6609	[[0.9351511]]	HIL (India) Limited, a PSU under the Ministry of Chemicals & Fertilizers, has signed a memorandum of understanding (MoU) with the Department of Chemicals & Petrochemicals recently to achieve the revenue target of Rs 451 crore in the current financial year ( 2020-21).	மத்திய ரசாயனம் மற்றும் உரங்கள் அமைச்சகத்தின் கீழ் செயல்படும் பொதுத்துறை நிறுவனமான ஹெச்ஐஎல் (இந்தியா) லிமிடெட், நடப்பு நிதியாண்டில் (2020-21) ரூ 451 கோடி வருவாய் இலக்கை எட்டுவதற்கான புரிந்துணர்வு ஒப்பந்தத்தை ரசாயனம் மற்றும் பெட்ரோகெமிக்கல்ஸ் துறையுடன் சமீபத்தில் கையெழுத்திட்டது.	0.9351511	True	True	HIL (India) வரம் வருமான இலாவசப் பணியகம் மற்றும் கருவிகள் அமைச்சியின் கீழ் உள்ள PSU ஆகும், கடந்த நிதி ஆணை ஆணையக மற்றும் பெட்ரோகெமிக்கல்கள் துறையுடன் இணைந்து இருந்து, தற்போதைய நிதி ஆணை ஆணையக ஆணை ஆணை 2020-21 ஆண்டில் 451 கோடி ரூபாய் வருமான இலவசப் பட்டிகை அடைய உத்தியைக்கொண்டு ஒப்பந்தம் செய்துள்ளது.	இந்தியா கெமிக்கல்ஸ் மற்றும் உரங்கள் அமைச்சகத்தின் கீழ் உள்ள பொது துறை நிறுவனம் (PSU) olan HIL (இந்தியா) லிமிடெட், 2020-21 நிதியாண்டில் ரூ. 451 கோடி வருவாய் இலக்கை அடைவதற்காக சமீபத்தில் கெமிக்கல்ஸ் மற்றும் பெட்ரோ கெமிக்கல்ஸ் துறையுடன் புரிந்துணர்வு ஒப்பந்தத்தில் (MoU) கையெழுத்திட்டுள்ளது.	இந்தியா லிமிடெட், வேதிப்பொருட்கள் மற்றும் உரங்கள் அமைச்சகத்தின் கீழ் ஒரு பொதுத்துறை நிறுவனம், 2020-21 நிதியாண்டில் ரூ.451 கோடி வருமான இலக்கை அடைய சென்ற மாதம் வேதிப்பொருட்கள் மற்றும் பெட்ரோகெமிகல்ஸ் துறையுடன் ஒரு உடன்பாட்டு செய்திக்கான ஒப்பந்தத்தை கையெழுதியுள்ளது.	0.0	0.23	0.13
6774	[[0.91669893]]	The first match in Guwahati was abandoned after rain, but India won the second by seven wickets and the third by 78 runs.	குவஹாத்தியில் நடைபெறவிருந்த முதல் போட்டி மழை காரணமாக கைவிடப்பட்ட நிலையில் இரண்டாவது போட்டியில் ஏழு விக்கெட்டுகளாலும் மூன்றாவது போட்டியில் 78 ஓட்டங்களாலும் இந்திய அணி வெற்றியீட்டியது.	0.91669893	True	True	குவாஹாடியில் முதல் போட்டி மழைக்குப் பின்னால் நிறுத்தப்பட்டது, ஆனால் இந்தியா இரண்டாவது போட்டியை ஏழு விக்கெட்களால் வெற்றிக்கொடுத்தது, மூன்றாவது போட்டியை 78 ரன்களுடன் வெற்றிக்கொள்கிறது.	குவாஹாட்டியில் நடந்த முதல் போட்டி மழையால் கைவிடப்பட்டது, ஆனால் இந்தியா இரண்டாவது போட்டியில் ஏழு விக்கெட்டுகள் வித்தியாசத்தில் வெற்றி பெற்றது மற்றும் மூன்றாவது போட்டியில் 78 ரன்கள் வித்தியாசத்தில் வெற்றி பெற்றது.	குவாஹாடியில் முதல் போட்டி மழையால் கைவிடப்பட்டது, ஆனால் இந்தியா இரண்டாவது போட்டியை 7 விக்கெட்டுகளாலும் மூன்றாவது போட்டியை 78 ஓட்டங்களாலும் வென்றது.	0.0	0.0	0.0
6795	[[0.9073843]]	The Directorate of Social Welfare implements a number of programmes for the welfare of women including the Marriage Assistance Schemes.	சமூக நல இயக்குநரகம், மகளிர் நலனுக்காக திருமண உதவித்திட்டங்கள் உள்ளிட்ட பல்வேறு நலத்திட்டங்களை செயல்படுத்துகிறது.	0.9073843	True	True	சமூக நலந்தொகை இயக்கும் அலுவலகம், விவாஹ உதவி திட்டங்களை உள்ளடக்கி பெண்களின் நலம் மாதிரியான பல திட்டங்களை நடத்துகின்றது.	சமூக நல இயக்ககம் திருமண உதவி திட்டங்கள் உள்ளிட்ட பெண்கள் நலனுக்காக பல திட்டங்களை செயல்படுத்துகிறது.	பெண்களின் நல்வாழ்வுக்காக திருமண உதவித் திட்டங்கள் உட்பட பல திட்டங்களை சமூக நல்வாழ்வு இயக்ககம் செயல்படுத்துகிறது.	0.0	0.0	0.0
6797	[[0.9373116]]	In 1969, the Apollo 11 mission marked the first time humans set foot upon another world.	1969 ஆம் ஆண்டில் அப்போலோ 11 பயணம் முதல் முறையாக மனிதர் மற்றொரு உலகில் காலடி வைத்ததை அடையாளமிட்டது.	0.9373116	True	True	1969 ஆம் ஆண்டில், அப்பல்லோ 11 நியாய ஊழியில் மனிதர்கள் மற்றொரு உலகம் படியில் கால் பதித்தனம் செய்தனர்.	1969 ஆம் ஆண்டில், அபோலோ 11 பயணம் மனிதர்கள் மற்றொரு உலகில் முதன்முதலாக காலடி வைத்த நிகழ்ச்சியாக அமைந்தது.	1969ல், அப்பாலோ 11 பயணம் மனிதர்கள் வேறு ஒரு உலகில் முதன்முறையாக கால் பதித்தது.	0.0	0.0	0.0
7150	[[0.9041259]]	Such committees are known as Van Panchayats in the Kumaon Division of Uttarakhand, Forest Co-operative Societies in Himachal Pradesh and Van Samrakshan Samitis in Andhra Pradesh.	அத்தகைய குழுக்கள் உத்தரகாண்டின் குமாவோன் பிரிவில் வான் பஞ்சாயத்துகள், ஹிமாச்சலப் பிரதேசத்தில் வன கூட்டுறவு சங்கங்கள் மற்றும் ஆந்திரப் பிரதேசத்தில் வான் சிராக்கான் சமிடிஸ் என அழைக்கப்படுகின்றன.	0.9041259	True	True	இத்தகுதிகள் உடாக்கப்பட்ட கமையாண்டில் வன் பஞ்சாயத்துக்கு அறியப்படுகின்றன, உத்தராகண்டின் குமாவன் பிரிவில் காடு சேர்க்கை சமூகங்களுக்கு மற்றும் ஆந்திராப்ரதேஷில் வன் சமரக்ஷண சமிதிகளுக்கு அறியப்படுகின்றன.	இந்தக் குழுக்களை உத்தரகண்டின் குமாவோன் பிரிவில் வன் பஞ்சாயத்துகள், ஹிமாச்சலப் பிரதேசத்தில் காடு கூட்டுறவு சங்கங்கள் மற்றும் ஆந்திரப் பிரதேசத்தில் வன் சம்ரக்ஷன் சமிதிகள் என அழைக்கின்றனர்.	உத்தராகண்டின் குமாவுன் பிரிவில் வன் பஞ்சாயத்துகள், ஹிமாச்சல் பிரதேசில் காடு கூட்டுறவு சங்கங்கள், ஆந்திரப் பிரதேசில் வன் சம்ரக்ஷண் சமிதிகள் என்று இவை அறியப்படுகின்றன.	0.0	0.31	0.0
7159	[[0.90253234]]	Vijay Devarakonda is the star of the recently released hit Telugu film, Arjun Reddy.	விஜய் தேவரகொண்டா நடிப்பில் அண்மையில் வெளியான தெலுங்கு படம் அர்ஜுன் ரெட்டி.	0.90253234	True	True	விஜய் தேவரகொண்டா சமீபத்திய வெற்றியான தெலுகு படத்தின் நடிகர், அர்ஜுன் ரெட்டி.	சமீபத்தில் வெளியிடப்பட்ட ஹிட் தெலுங்கு திரைப்படமான அர்ஜுன் ரெட்டியின் நட்சத்திரம் விஜய் தேவரகொண்டா.	விஜய் தேவரகொண்டா என்பவர் சமீபத்தில் வெளியான தெலுங்கு திரைப்படமான அர்ஜுன் ரெட்டியின் நட்சத்திரம்.	0.0	0.0	0.0
7374	[[0.93407375]]	The scheme will continue during 2019-20 with a proposed outlay of Rs.1.10 crore.	இத்திட்டம் 2019-20ஆம் ஆண்டிலும் 1.10 கோடி ரூபாய் மதிப்பீட்டில் தொடர்ந்து செயல்படுத்தப்பட உள்ளது.	0.93407375	True	True	திட்டம் 2019-20 ஆண்டுக்கு தேர்ந்தெடுக்கப்பட்ட மொத்த செலவு ரூ.1.10 கோடியாக தொடரும்.	இந்தத் திட்டம் 2019-20 ஆம் ஆண்டில் ரூ.1.10 கோடி செலவிடத் திட்டமிட்டு தொடரும்.	2019-20 ஆண்டுகளில் ரூ.1.10 கோடி மதிப்பீட்டில் திட்டம் தொடரும்.	0.0	0.0	0.0
7557	[[0.9030441]]	"""""""""""""""The necklace contained 2,930 diamonds, including as its centrepiece the world's seventh-largest diamond at the time, the """"""""""""""""De Beers""""""""""""""""."""""""""""""""	"""""""""""""""இந்தக் கழுத்தணியில் உலகின் ஏழாவது பெரிய வைரமான """"""""""""""""டீ பியர்ஸ்"""""""""""""""" உள்ளிட்ட 2,930 வைரங்கள் இருந்தன."""""""""""""""	0.9030441	True	True	"""அட்டையில் 2,930 வைரம்கள் உள்ளன, அதன் மையத்தில் உலகத் தொடர்ந்து ஏழாவது பெரிய வைரம், """"""""டி பியர்ஸ்"""""""" உள்ளது."""	"""""""""""""""அந்த மாலையில் 2,930 வைரங்கள் உள்ளன, அவற்றின் மையப்பகுதியில் உலகின் ஏழாவது மிகப்பெரிய வைரம், அப்போது """"""""""""""""டீ பியர்ஸ்"""""""""""""""" வைரம் இருந்தது."""""""""""""""	"""அந்த நெக்லேஸ் 2,930 வைரங்களைக் கொண்டிருந்தது, அதன் மையப்பகுதியில் அந்த நேரத்தில் உலகின் ஏழாவது பெரிய வைரமான """"டி பீர்ஸ்"""" உள்ளிட்டது."""	0.15	0.62	0.11
7694	[[0.9301512]]	Resul Pookutty is an Indian film sound designer, sound editor and audio mixer.	ரெசுல் பூக்குட்டி இந்தியத் திரைப்பட ஒலி வடிவமைப்பாளர், ஒலித் தொகுப்பாளர் மற்றும் ஒலிக்கலவை கலைஞர் ஆவார்.	0.9301512	True	True	ரேஸுல் பூக்குட்டி ஒரு இந்திய திரைப்படம் ஒலி வடிவாக்கல் வாய்ப்புரையாளர், ஒலித் தொகுப்பாளர் மற்றும் ஒலி கலவி ஆகும்.	ரசூல் பூக்குட்டி இந்திய திரைப்பட ஒலித் திட்டப்பாளர், ஒலி தொகுப்பாளர் மற்றும் ஒலி கலப்பாளர் ஆவார்.	ரெசுல் பூக்குட்டி ஒரு இந்திய திரைப்பட ஒலி வடிவமைப்பாளர், ஒலி திருத்துபவர் மற்றும் ஆடியோ கலப்பாளர்.	0.0	0.0	0.23
7747	[[0.90977037]]	Construction of Bridge across the stream (Sikkalli) at Km 35/6 of Thimbam-Thalamalai Thalavadi Road	திம்பம்-தளமலை தாளவாடி சாலையில் கி.மீ. 35/6 இல் (சிக்கள்ளி) ஓடையின் குறுக்கே பாலம் கட்டுதல்	0.90977037	True	True	திம்பம்-தலமலை-தலவாடி சாலையில் கிமீ 35/6 இல் நடைமுறையில் நதியைப் பார்த்து பாலம் கட்டுதல்	திம்பம்-தலமலை தலவாடி சாலையின் கி.மீ. 35/6-ல் உள்ள பொழுதுக்குள் (சிக்கல்லி) பாலம் கட்டும் பணி.	திம்பம்-தாலமலை தலவாடி சாலையில் 35/6 கிமீயில் சிக்கல்லி ஆற்றின் மீது பாலம் கட்டுமானம்.	0.16	0.3	0.0
7780	[[0.9572291]]	Mark 2: 1 - 12. Luke 5: 17 - 26. Matthew 9: 1 - 8. Romans 5: 12, 17 - 19.	மாற்கு 2: 1 - 12. லூக்கா 5: 17 - 26. மத்தேயு 9: 1 - 8. ரோமர் 5: 12, 17 - 19.	0.9572291	True	True	மேர்க் 2: 1 - 12. லூக்க 5: 17 - 26. மத்தேயு 9: 1 - 8. ரோமர் 5: 12, 17 - 19.	மார்கு 2: 1 - 12. லூக்கா 5: 17 - 26. மத்தேயு 9: 1 - 8. ரோமர் 5: 12, 17 - 19.	மாற்கு 2: 1-12. லூக்கா 5: 17-26. மத்தேயு 9: 1-8. ரோமர் 5: 12, 17-19.	0.87	0.96	1.0
7864	[[0.92351615]]	( December 8, 1995) was thoroughly enjoyable.	( டிசம்பர் 8, 1995) என்ற தொடர்கட்டுரை முற்றிலும் அனுபவிக்கத்தக்கதாய் இருந்தது.	0.92351615	False	True	(டிசம்பர் 8, 1995) மிகவும் மகிழ்ச்சியான நாள் ஆயின்.	(டிசம்பர் 8, 1995) முழுமையாக மகிழ்ச்சிகரமாக இருந்தது.	1995 டிசம்பர் 8 ஒரு மிகவும் சந்தோஷமான நாள்.	0.44	0.48	0.0
7976	[[0.9072546]]	At present, the University has 116 students in three schools of studies namely School of Historical Studies, School of Ecology and Environment Studies and School of Buddhist Studies.	இப்பல்கலைக்கழகத்தில் தற்போது 116 மாணவர்கள் பயில்கின்றனர். வரலாற்று ஆய்வுப் பள்ளி, சுற்றுச்சூழலியல் பள்ளி, புத்த சமய ஆய்வுப் பள்ளி ஆகிய 3 பிரிவுகளில் இந்த மாணவர்கள் சேர்ந்து பயின்று வருகிறார்கள்.	0.9072546	True	True	தற்காலிகமாக, பல்கலைக்கழகத்தில் வரும் மூன்று பாடசாலைகளில் அனைத்தும் 116 மாணவர்கள் உள்ளனர், அவையெல்லாம் வரலாறு ஆராய்ச்சி பாடசாலை, பசுமை மற்றும் சூழ்நிலை ஆராய்ச்சி பாடசாலை, பௌத்த ஆராய்ச்சி பாடசாலை என்பதாகும்.	தற்போது, பல்கலைக்கழகத்தில் மூன்று கல்விப்பிரிவுகளில் 116 மாணவர்கள் உள்ளனர், அதாவது வரலாற்று ஆய்வுகள் பள்ளி, சூழலியல் மற்றும் சுற்றுச்சூழல் ஆய்வுகள் பள்ளி மற்றும் புத்த பாடப்பிரிவு பள்ளி.	தற்போது, பல்கலைக்கழகம் மூன்று படிப்புப் பிரிவுகளில் அதாவது வரலாற்று ஆய்வுப் பிரிவு, சூழலியல் மற்றும் சூழல் ஆய்வுப் பிரிவு மற்றும் பௌத்த ஆய்வுப் பிரிவு ஆகியவற்றில் 116 மாணவர்களைக் கொண்டுள்ளது.	0.0	0.0	0.0
8048	[[0.90824866]]	DD National or Doordarshan channel will also be streaming the live telecast of Chandrayaan-2 launch.	டி. டி. நேஷனல் அல்லது தூர்தர்ஷன் சேனலும் சந்திராயன் -2 அறிமுகத்தின் நேரடி ஒளிபரப்பை ஒளிபரப்பவுள்ளது.	0.90824866	True	True	DD தேசியம் அல்லது தூர்தர்ஷன் சேனல் சந்திரயான்-2 அறிவிப்பை நேரடியாக உரையாடும்.	"""""""சந்திரயான்-2 விண்கலத்தின் நேரலை ஒளிபரப்பை டிடி நேஷனல் அல்லது தூர்தர்ஷன் சேனலும் நேரடியாக ஒளிபரப்பும்."""""""	சந்திரயான்-2 இன் நேரடி ஒளிபரப்பை DD நேஷனல் அல்லது தூர்தர்ஷன் சேனலும் ஒளிபரப்புகிறது.	0.0	0.15	0.2
8056	[[0.90267414]]	The Sexual Harassment of Women at Work Place (Prevention, Prohibition and Redressal) Act, 2013.	பணிபுரியும் இடங்களில் பாலியல் வன்முறைகளிலிருந்து பெண்களைப் பாதுகாக்கும் (தடுப்பு, தடை மற்றும் தீர்வு) சட்டம், 2013	0.90267414	True	True	பணியில் பெண்கள் கிழமை அழைப்பு (தடுப்பு, தடுப்பு மற்றும் திருத்தம்) சட்டம், 2013.	பணியிடத்தில் பெண்கள் மீது பாலியல் தொல்லை (முன்னெச்சரிக்கை, தடை மற்றும் தீர்வு) சட்டம், 2013.	உழைப்பிடத்தில் பெண்கள் மீதான பாலியல் துன்புறுத்தல் (தடுப்பு, தடை மற்றும் நிவாரணம்) சட்டம், 2013.	0.23	0.47	0.39
