idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	gpt_3_5_trans	gpt_4o_trans	ollama_trans
9214	[[0.95898545]]	Former Maharashtra Chief minister and BJP leader Devendra Fadnavis also congratulated the successful students.	महाराष्ट्र के पूर्व मुख्यमंत्री और भाजपा नेता देवेन्द्र फडणवीस ने भी सफल छात्रों को बधाई दी।	0.95898545	True	True	पूर्व महाराष्ट्र मुख्यमंत्री और भाजपा नेता देवेंद्र फडणवीस ने भी सफल छात्रों को बधाई दी।	महाराष्ट्र के पूर्व मुख्यमंत्री और बीजेपी नेता देवेंद्र फडणवीस ने भी सफल छात्रों को बधाई दी।	पूर्व महाराष्ट्र मुख्यमंत्री और भाजपा नेता देवेंद्र फडणवीस ने भी सफल छात्रों को बधाई दी।
9271	[[0.9144522]]	Sunrisers Hyderabad: Kane Williamson (captain), Shikhar Dhawan, Manish Pandey, Deepak Hooda, Yusuf Pathan, Shakib Al Hasan, Wriddhiman Saha (wk), Rashid Khan, Bhuvneshwar Kumar, Billy Stanlake, Siddarth Kaul.	सनराइजर्स हैदराबाद की टीम - केन विलियमसन (कप्तान), शिखर धवन, मनीष पांडे, दीपक हुड्डा, यूसुफ पठान, शाकिब अल हसन, ऋद्धिमान साहा, रशीद खान, संदीप शर्मा, बिली स्टेनलक, सिद्धार्थ कौल .	0.9144522	True	True	सनराइजर्स हैदराबाद: केन विलियम्सन (कप्तान), शिखर धवन, मनीष पांडेय, दीपक हुड्डा, युसुफ पठान, शाकिब अल हसन, वृद्धिमान साहा (विकेटकीपर), रशीद खान, भुवनेश्वर कुमार, बिली स्टैनलेक, सिद्धार्थ कौल।	सनराइजर्स हैदराबाद: केन विलियमसन (कप्तान), शिखर धवन, मनीष पांडे, दीपक हुड्डा, यूसुफ पठान, शाकिब अल हसन, ऋद्धिमान साहा (विकेटकीपर), राशिद खान, भुवनेश्वर कुमार, बिली स्टेनलेक, सिद्धार्थ कौल।	सुनराइजर्स हैदराबाद: केन विलियमसन (कप्तान), शिखर धवन, मनीष पांडे, दीपक हुड्डा, युसुफ पठान, शाकिब अल हसन, वृद्धिमान साहा (विकेटकीपर), राशिद खान, भुवनेश्वर कुमार, बिली स्टानलेक, सिद्धार्थ कौल।
9289	[[0.9108324]]	England: Eoin Morgan (Captain), Moeen Ali, Jake Ball, Sam Billings, Jos Buttler (wk), Liam Dawson, Liam Plunkett, Joe Root, Alex Hales, Chris Jordan, Tymal Mills, Adil Rashid, Jason Roy, Ben Stokes, David Willey.	इंग्लैंड—इयोन मोर्गन (कप्तान), मोईन अली, जोनाथन बेयरस्टॉ (विकेटकीपर), जैक बॉल, सैम बिलिंग्स, जोस बटलर, लियाम डासन, अलेक्स हेल्स, लियाम प्लंकेट, आदिल रशीद, जो रूट, जैसन राय, बेन स्टोक्स, डेविड विली और क्रिस वोक्स में से।	0.9108324	True	True	इंग्लैंड: इओइन मोर्गन (कप्तान), मोइन अली, जेक बॉल, सैम बिलिंग्स, जोस बटलर (विकेटकीपर), लियाम डॉसन, लियाम प्लंकेट, जो रूट, एलेक्स हेल्स, क्रिस जॉर्डन, टाइमल मिल्स, आदिल रशीद, जेसन रॉय, बेन स्टोक्स, डेविड विली।	इंग्लैंड: इयोन मॉर्गन (कप्तान), मोईन अली, जेक बॉल, सैम बिलिंग्स, जोस बटलर (विकेटकीपर), लियाम डॉसन, लियाम प्लंकेट, जो रूट, एलेक्स हेल्स, क्रिस जॉर्डन, टायमल मिल्स, आदिल राशिद, जेसन रॉय, बेन स्टोक्स, डेविड विली।	इंग्लैंड: ईओइन मॉर्गन (कप्तान), मोइन अली, जेक बॉल, सैम बिलिंग्स, जोस बटलर (विकेटकीपर), लियाम डॉसन, लियाम प्लंकेट, जो रूट, एलेक्स हेल्स, क्रिस जॉर्डन, टाइमल मिल्स, आदिल राशिद, जेसन रॉय, बेन स्टोक्स, डेविड विली.
9290	[[0.91671467]]	Ministry of Finance ADB, India sign 451 Million Loan to strengthen Power Connectivity in Tamil Nadu The Asian Development Bank (ADB) and the Government of India today signed a 451 million loan to strengthen power connectivity between the southern and northern parts of the ChennaiKanyakumari Industrial Corridor (CKIC), which is part of the East Coast Economic Corridor (ECEC), in Tamil Nadu.	वित्त मंत्रालय एडीबी ने तमिलनाडु में विद्युत कनेक्टिविटी को मजबूत बनाने के लिए भारत के साथ 451 मिलियन डॉलर के ण समझौते पर हस्ताक्षर किए एशियाई विकास बैंक (एडीबी) और भारत सरकार ने तमिलनाडु में पूर्वी तट आर्थिक गलियारे (ईसीईसी) के भाग चेन्नई-कन्याकुमारी औद्योगिक गलियारे (सीकेआईसी) के दक्षिणी और उत्तरी हिस्सों के बीच विद्युत कनेक्टिविटी को मजबूती प्रदान करने के लिए आज 451 मिलियन डॉलर के ण समझौते पर हस्ताक्षर किए।	0.91671467	True	True	वित्त मंत्रालय एडीबी, भारत ने तमिलनाडु में बिजली कनेक्टिविटी को मजबूत करने के लिए 451 मिलियन लोन पर हस्ताक्षर किए। एशियाई विकास बैंक (एडीबी) और भारत सरकार ने आज तमिलनाडु में चेन्नई-कन्याकुमारी इंडस्ट्रियल कॉरिडोर (सीकेआईसी) के उत्तरी और दक्षिणी हिस्सों के बीच बिजली कनेक्टिविटी को मजबूत करने के लिए 451 मिलियन लोन पर हस्ताक्षर किए। यह ईस्ट कोस्ट इकोनॉमिक कॉरिडोर (ईसीईसी) का हिस्सा है।	वित्त मंत्रालय, एडीबी, भारत ने तमिलनाडु में बिजली कनेक्टिविटी को मजबूत करने के लिए 451 मिलियन डॉलर के ऋण पर हस्ताक्षर किए। एशियाई विकास बैंक (एडीबी) और भारत सरकार ने आज तमिलनाडु में पूर्वी तट आर्थिक गलियारे (ईसीईसी) का हिस्सा चेन्नई-कन्याकुमारी औद्योगिक गलियारे (सीकेआईसी) के दक्षिणी और उत्तरी भागों के बीच बिजली कनेक्टिविटी को मजबूत करने के लिए 451 मिलियन डॉलर के ऋण पर हस्ताक्षर किए।	वित्त मंत्रालय एडीबी, भारत तमिलनाडु में पावर कनेक्टिविटी को मजबूत करने के लिए 451 मिलियन डॉलर का ऋण साइन करता है एशियन डेवलपमेंट बैंक (एडीबी) और भारत सरकार ने आज तमिलनाडु में चेन्नई-कन्याकुमारी औद्योगिक कॉरिडोर (सीकेआईसी) के दक्षिणी और उत्तरी हिस्सों के बीच पावर कनेक्टिविटी को मजबूत करने के लिए 451 मिलियन डॉलर का ऋण साइन किया, जो पूर्वी तट आर्थिक कॉरिडोर (ईसीईसी) का हिस्सा है।
9298	[[0.9342402]]	A petition was also filed in the High Court in this connection.	इसे लेकर भी एक याचिका हाई कोर्ट में लगाई गई थी।	0.9342402	True	True	इस संबंध में उच्च न्यायालय में भी एक याचिका दाखिल की गई थी। (Is sambandh mein uchch nyayalay mein bhi ek yachika dakhil ki gayi thi.)	इस संबंध में उच्च न्यायालय में एक याचिका भी दायर की गई थी।	इस संबंध में उच्च न्यायालय में एक याचिका भी दायर की गई थी।
9304	[[0.9020281]]	On July 26, 2010, Ask.com released a closed-beta Q&A service.	26 जुलाई 2010 को, Ask.com ने एक क्लोज्ड-बीटा प्रश्नोत्तरी सेवा चालू की।	0.9020281	True	True	26 जुलाई, 2010 को, Ask.com ने एक बंद-बीटा प्रश्न और उत्तर सेवा जारी की।	26 जुलाई, 2010 को, Ask.com ने एक बंद-बेटा प्रश्नोत्तर सेवा जारी की।	26 जुलाई, 2010 को, Ask.com ने एक बंद-बीटा प्रश्नोत्तर सेवा जारी की।
9307	[[0.9125924]]	District Level: At district level the institution of District Collector- the administrative head of a district traditionally plays the key role in election management.	जिला स्तरः जिला स्तर पर जिला कलेक्टर, जो जिले का प्रशासनिक प्रमुख होता है, पारम्परिक रूप से निर्वाचन प्रबंधन में महत्वपूर्ण भूमिका अदा करता है।	0.9125924	True	True	जिला स्तर: जिला स्तर पर जिला कलेक्टर का संस्थान- जिले का प्रशासनिक प्रमुख, चुनाव प्रबंधन में मुख्य भूमिका अदा करता है।	जिला स्तर: जिला स्तर पर जिला कलेक्टर का संस्थान - जो एक जिले का प्रशासनिक प्रमुख होता है, पारंपरिक रूप से चुनाव प्रबंधन में प्रमुख भूमिका निभाता है।	जिला स्तर: जिला स्तर पर जिला कलेक्टर - एक जिले के प्रशासनिक प्रमुख की संस्था पारंपरिक रूप से चुनाव प्रबंधन में महत्वपूर्ण भूमिका निभाती है।
9319	[[0.9052204]]	This is a significant contribution towards Indias defence sector and protecting the country.	यह भारत के रक्षा क्षेत्र एवं देश की सुरक्षा के दिशा में महत्वपूर्ण योगदान है।	0.9052204	True	True	यह भारत के रक्षा क्षेत्र में एक महत्वपूर्ण योगदान है और देश की सुरक्षा के लिए।	यह भारत के रक्षा क्षेत्र और देश की सुरक्षा की दिशा में एक महत्वपूर्ण योगदान है।	यह भारत के रक्षा क्षेत्र में एक महत्वपूर्ण योगदान है और देश की रक्षा कर रहा है।
9349	[[0.90664804]]	BLOs will visit approximately 12 lakh such electors homes in Bihar in the next two phases for this purpose.	बीएलओ इस उद्देश्य के लिए अगले दो चरणों में बिहार के लगभग 12 लाख मतदाताओं के घरों का दौरा करेंगे।	0.90664804	True	True	इस उद्देश्य के लिए अगले दो चरणों में बिहार में लगभग 12 लाख इस प्रकार के मतदाताओं के घरों पर बीएलओएस दौरा करेंगे।	इस उद्देश्य के लिए अगले दो चरणों में बीएलओ लगभग 12 लाख ऐसे मतदाताओं के घरों का बिहार में दौरा करेंगे।	बीएलओ इस उद्देश्य के लिए अगले दो चरणों में बिहार में ऐसे 12 लाख मतदाताओं के घरों पर जाएंगे।
9353	[[0.90585387]]	During my stay in Guangzhou, I had a meeting with H.E. Mr. Hu Chunhua, Secretary of the provincial committee of the Chinese Communist Party of Guangdong, H.E. Mr. Zhu Xiaodan, Governor of the Guangdong province and H.E. Mr. Jiang Zengwei, Chairman of China Council for Promotion of International Trade.	ग्‍वांगझोउ में अपने प्रवास के दौरान मैं गोआंगडोंग चीनी कम्‍युनिस्‍ट पार्टी की प्रांतीय समिति के सचिव महामहिम श्री हू चुनहुआ, गोआंगडोंग प्रांत के गवर्नर महामहिम श्री झू जियाओडन तथा अंतर्राष्‍ट्रीय व्‍यापार संवर्धन के लिए चीन की परिषद के अध्‍यक्ष महामहिम श्री जियांग जेंगवी से मिला।	0.90585387	True	True	मेरे गुआंगझो रहने के दौरान, मैंने उच्चाधिकारी मिस्टर हू चुनहुआ, गुआंगडोंग प्रांत के चीनी कम्युनिस्ट पार्टी की प्रांतीय समिति के सचिव, मिस्टर ज़ू ज़िआोदान, गुआंगडोंग प्रांत के गवर्नर और मिस्टर जियांग जेंगवेई, चीन की अंतर्राष्ट्रीय व्यापार को प्रोत्साहन करने के लिए संघ के चेयरमैन के साथ मुलाकात की।	ग्वांगझोउ में अपने प्रवास के दौरान, मेरी मुलाकात माननीय श्री हू चुनहुआ, ग्वांगडोंग प्रांत की चीनी कम्युनिस्ट पार्टी की प्रांतीय समिति के सचिव, माननीय श्री झू शियाओदान, ग्वांगडोंग प्रांत के गवर्नर और माननीय श्री जियांग जेंगवेई, चीन अंतरराष्ट्रीय व्यापार संवर्धन परिषद के अध्यक्ष से हुई।	गुआंग्ज़ौ में मेरे प्रवास के दौरान, मैंने चीनी कम्युनिस्ट पार्टी के गुआंग्डोंग प्रांतीय समिति के सचिव महामहिम श्री हू चुन्हुआ, गुआंग्डोंग प्रांत के राज्यपाल महामहिम श्री झू शियाओदान और चीन अंतर्राष्ट्रीय व्यापार संवर्धन परिषद के अध्यक्ष महामहिम श्री जियांग ज़ेंगवेई से मुलाकात की।
9366	[[0.9308928]]	We know what BJP is trying to do.	हम जानते हैं भाजपा क्या करने की कोशिश कर रही है।	0.9308928	False	True	हमें पता है कि बीजेपी क्या करने की कोशिश कर रही है।	हम जानते हैं कि बीजेपी क्या करने की कोशिश कर रही है।	हम जानते हैं कि भाजपा क्या करने की कोशिश कर रही है.
9377	[[0.9239198]]	MoU for Ship Recycling Industry: The Directorate General Factory Advice Service Labour Institutes (DGFASLI) and Gujarat Maritime Board (GMB) have signed a Memorandum of Understanding (MoU) in Alang on 11-7-2018.	नौवहन पुनर्चक्रण उद्योग के लिए समझौता ज्ञापन : फैक्टरी सलाह सेवा और श्रम संस्थान महानिदेशालय (डीजीएफएएसएलआई) और गुजरात समुद्री बोर्ड (जीएमबी) ने 11 जुलाई, 2018 को अलंग में एक समझौता ज्ञापन पर हस्ताक्षर किये।	0.9239198	True	True	जहाज रीसाइक्लिंग उद्योग के लिए MoU: जनरल फैक्ट्री सलाह सेवा श्रम संस्थान (डीजीएफएसएलआई) और गुजरात मेरीटाइम बोर्ड (जीएमबी) ने 11-7-2018 को आलंग में एक समझौते पर हस्ताक्षर किया है।	जहाज पुनर्चक्रण उद्योग के लिए समझौता ज्ञापन: निदेशालय सामान्य फैक्ट्री सलाह सेवा श्रम संस्थान (DGFASLI) और गुजरात समुद्री बोर्ड (GMB) ने 11-7-2018 को अलंग में एक समझौता ज्ञापन (MoU) पर हस्ताक्षर किए हैं।	शिप रीसाइक्लिंग इंडस्ट्री के लिए एमओयू: डायरेक्टरेट जनरल फैक्टरी एडवाइस सर्विस लेबर इंस्टीट्यूट्स (डीजीएफएएसएलआई) और गुजरात मैरीटाइम बोर्ड (जीएमबी) ने 11-7-2018 को अलंग में एक समझौता ज्ञापन (एमओयू) पर हस्ताक्षर किए हैं।
9393	[[0.90882766]]	David Warner's half century off 23 balls in the second innings is the fastest Test fifty by an Australian and the second fastest overall.	डेविड वार्नर के आधी सदी दूसरी पारी में 23 गेंदों में सबसे तेज टेस्ट पचास एक ऑस्ट्रेलियाई और दूसरी सबसे तेजी से समग्र के द्वारा होता है।	0.90882766	True	True	देविद वार्नर का ढाई दर्जन गेंदों में दूसरे पारी में हाफ सेंचुरी ऑफ 23 गेंदों ऑस्ट्रेलियाई के द्वारा सबसे तेज टेस्ट पचास और सामान्य दूसरा सबसे तेज है।	डेविड वॉर्नर की दूसरी पारी में 23 गेंदों पर अर्धशतक ऑस्ट्रेलियाई खिलाड़ी द्वारा सबसे तेज टेस्ट पचासा है और कुल मिलाकर दूसरा सबसे तेज़।	डेविड वॉर्नर की 23 गेंदों पर दूसरी पारी में अर्धशतक ऑस्ट्रेलियाई द्वारा सबसे तेज टेस्ट पचासा और समग्र रूप से दूसरा सबसे तेज है.
9405	[[0.9111267]]	The Mitsubishi X-2 Shinshin ( X-2 , formerly the ATD-X) is a Japanese experimental aircraft for testing advanced stealth fighter aircraft technologies.	मित्सुबिशी एक्स-2 शीनशीन (Mitsubishi X-2 Shinshin) (पूर्व में एटीडी-एक्स) उन्नत गुप्तता लड़ाकू विमान प्रौद्योगिकियों का परीक्षण करने के लिए बनाया गया एक जापानी प्रयोगात्मक विमान है।	0.9111267	True	True	मित्सुबिशी एक्स-२ शिंशिन (एक्स-२, पहले एटीडी-एक्स) अग्रगामी छिपकली युद्ध विमान प्रौद्योगिकियों का परीक्षण करने के लिए एक जापानी प्रयोगात्मक विमान है।	मित्सुबिशी X-2 शिनशिन (X-2, पूर्व में ATD-X) एक जापानी प्रायोगिक विमान है जो उन्नत स्टील्थ लड़ाकू विमान प्रौद्योगिकियों का परीक्षण करने के लिए बनाया गया है।	मित्सुबिशी एक्स-2 शिनशिन (एक्स-2, पहले एटीडी-एक्स) एक जापानी प्रयोगात्मक विमान है जिसका उपयोग उन्नत स्टील्थ फाइटर विमान प्रौद्योगिकियों के परीक्षण के लिए किया जाता है।
9417	[[0.90539587]]	NEW DELHI: Former India wicket-keeper Ajay Ratra has utilised the ongoing lockdown to complete an introductory level coaching course with Cricket Australia.	नई दिल्ली| भारत के पूर्व विकेटकीपर बल्लेबाज अजय रात्रा ने देश भर में लागू मौजूदा लॉकडाउन का इस्तेमाल क्रिकेट ऑस्ट्रेलिया के शुरुआती स्तर के कोचिंग कोर्स को पूरा करने के लिए किया।	0.90539587	True	True	नई दिल्ली: पूर्व भारतीय विकेटकीपर अजय रत्रा ने चल रहे लॉकडाउन का उपयोग करके क्रिकेट ऑस्ट्रेलिया के साथ एक परिचय स्तर की कोचिंग कोर्स पूरा किया है।	नयी दिल्ली: भारत के पूर्व विकेट-कीपर अजय रात्रा ने क्रिकेट ऑस्ट्रेलिया के साथ एक प्रारंभिक स्तर का कोचिंग कोर्स पूरा करने के लिए चल रहे लॉकडाउन का उपयोग किया है।	नई दिल्ली: पूर्व भारतीय विकेट-कीपर अजय रात्रा ने जारी लॉकडाउन का उपयोग क्रिकेट ऑस्ट्रेलिया के साथ एक प्रारंभिक स्तर के कोचिंग पाठ्यक्रम को पूरा करने के लिए किया है।
9439	[[0.9012069]]	So, in this typical for milk it is dried to the powder level where the moisture content is very low much below then water activity level of 0.6 right and we said the other day 0.7 is the datum, for most of the organisms like a including mold, but accessions are there that is why if we take 0.6 as a lower side, then hopefully if things are below the 0.6 what activity then organism growth or contamination with respect to organisms are minimized or can be avoided right.	तो, दूध के लिए इस ठेठ में इसे पाउडर के स्तर तक सुखाया जाता है, जहाँ नमी की मात्रा बहुत कम होती है, फिर पानी की मात्रा 0.6 के स्तर के बराबर होती है और हमने कहा कि दूसरे दिन 0.7 में डिटम होता है, अधिकांश जीवों के लिए जैसे साँचे में ढालना , लेकिन पहुँच वहाँ है कि क्यों हम 0.6 को एक निचले पक्ष के रूप में लेते हैं, तो उम्मीद है कि अगर चीजें 0.6 से नीचे हैं, तो जीवों के संबंध में जीव वृद्धि या संदूषण कम से कम हो जाता है या बचा जा सकता है।	0.9012069	True	True	तो, इसमें विशेष रूप से दूध के लिए यह पाउडर स्तर तक सूखाया जाता है जहां नमी की मात्रा बहुत कम होती है जो जल क्रियात्मकता स्तर 0.6 से काफी कम है और हमने कहा था कि कल 0.7 डेटा है, मोल्ड सहित अधिकांश जीव के लिए और पहुंच है कि इसलिए अगर हम 0.6 को निचली ओर मानते हैं, तो आशा है कि अगर वस्तुएं 0.6 से कम हो तो तो मिट्टी की इकाई की वृद्धि या संक्रमण कम होता है या जीवों के साथ किसी अन्य संबंध में अधिकार नहीं होता है।	इसलिए, दूध के लिए यह सामान्य है कि इसे सुखाकर पाउडर स्तर तक ले जाया जाता है, जहां नमी की मात्रा बहुत कम होती है, जो 0.6 के जल सक्रियता स्तर से काफी नीचे होती है। और हमने पिछले दिन कहा था कि 0.7 अधिकांश जीवों के लिए एक मानक है, जैसे कि फंगस भी शामिल हैं, लेकिन कुछ अपवाद होते हैं। इसलिए यदि हम 0.6 को निचली सीमा के रूप में लेते हैं, तो उम्मीद है कि यदि चीजें 0.6 जल सक्रियता से नीचे होती हैं, तो जीवों की वृद्धि या जीवों से संदूषण को न्यूनतम या टाला जा सकता है।	तो, इस टिपिकल दूध के लिए यह पाउडर स्तर तक सूखा है जहां नमी सामग्री बहुत कम है 0.6 के पानी गतिविधि स्तर से नीचे और हमने दूसरे दिन कहा 0.7 डेटम है, अधिकांश जीवों के लिए, मोल्ड सहित, लेकिन एक्सेशन्स हैं इसलिए यदि हम 0.6 को निचले स्तर के रूप में लेते हैं, तो उम्मीद है कि यदि चीजें 0.6 से नीचे गतिविधि हैं, तो जीव वृद्धि या संदूषण जीवों के संबंध में कम या टाला जा सकता है.
9464	[[0.90535116]]	Mr Nadda in a tweet today said, health insurance worth 50 lakh rupees in the financial package for health workers will benefit nearly 20 lakh people.	श्री नड्डा ने आज एक ट्वीट में कहा कि स्वास्थ्य कर्मियों के लिए 50 लाख रुपए लागत की स्वास्थ्य बीमा की वित्तीय पैकेज से करीब 20 लाख लोगों को लाभ पहुंचेगा।	0.90535116	True	True	श्री नड्डा ने आज एक ट्वीट में कहा कि स्वास्थ्य कर्मचारियों के लिए वित्तीय पैकेज में 50 लाख रुपये की स्वास्थ्य बीमा से लगभग 20 लाख लोगों को लाभ होगा।	श्री नड्डा ने आज एक ट्वीट में कहा कि स्वास्थ्य कर्मियों के लिए वित्तीय पैकेज में 50 लाख रुपये के स्वास्थ्य बीमा से लगभग 20 लाख लोगों को लाभ होगा।	आज ट्वीट में श्री नड्डा ने कहा, स्वास्थ्य कर्मचारियों के लिए वित्तीय पैकेज में 50 लाख रुपये का स्वास्थ्य बीमा लगभग 20 लाख लोगों को लाभान्वित करेगा।
9508	[[0.90002185]]	States having better storage than last year for corresponding period are Punjab, Rajasthan, Jharkhand, Odisha, West Bengal, Gujarat, Maharashtra, Uttar Pradesh, Uttarakhand, Madhya Pradesh, Chhattisgarh and Telangana.	पिछले वर्ष की इसी अवधि की तुलना में जिन राज्यों में जल संग्रहण बेहतर है उनमें पंजाब, राजस्थान, झारखंड, ओडिशा, पश्चिम बंगाल, गुजरात, महाराष्ट्र, उत्तर प्रदेश, उत्तराखंड, मध्य प्रदेश, छत्तीसगढ़, तेलंगाना।	0.90002185	True	True	पिछले साल की तुलना में अधिक स्टोरेज वाले राज्य हैं पंजाब, राजस्थान, झारखंड, ओडिशा, पश्चिम बंगाल, गुजरात, महाराष्ट्र, उत्तर प्रदेश, उत्तराखंड, मध्य प्रदेश, छत्तीसगढ़ और तेलंगाना।	पिछले वर्ष की तुलना में संबंधित अवधि के लिए बेहतर भंडारण वाले राज्य हैं पंजाब, राजस्थान, झारखंड, ओडिशा, पश्चिम बंगाल, गुजरात, महाराष्ट्र, उत्तर प्रदेश, उत्तराखंड, मध्य प्रदेश, छत्तीसगढ़ और तेलंगाना।	पिछले साल की इसी अवधि के लिए बेहतर स्टोरेज वाले राज्य पंजाब, राजस्थान, झारखंड, ओडिशा, पश्चिम बंगाल, गुजरात, महाराष्ट्र, उत्तर प्रदेश, उत्तराखंड, मध्य प्रदेश, छत्तीसगढ़ और तेलंगाना हैं।
9530	[[0.9280059]]	ACCRINT(issue. first interest. settlement. rate. par. frequency. basis)	ACCRINT( जारी. पहला ब्याज. सेटलमेंट. दर. प्रति. आवृत्ति. आधार)	0.9280059	False	True	एसीसीआरआईएनटी (इश्यू, पहला ब्याज, सेटलमेंट, दर, पार, फ्रीक्वेंसी, बेसिस)	एसीसीआरआईएनटी(जारी करना, पहली ब्याज, निपटान, दर, अंकित मूल्य, आवृत्ति, आधार)	एसीसीआरआईएनटी (जारी, पहला ब्याज, निपटान, दर, पार, आवृत्ति, आधार)
9556	[[0.90522647]]	The interest rate at the moment is 8 per cent, which is much better than bank deposits.	फिलहाल ब्याज दर (interest rate) 8 फीसदी है, जो बैंक डिपॉजिट (bank deposite) से काफी बेहतर है।	0.90522647	True	True	वर्तमान में ब्याज दर 8 प्रतिशत है, जो बैंक जमा से काफी अच्छा है।	वर्तमान में ब्याज दर 8 प्रतिशत है, जो बैंक जमा से काफी बेहतर है।	वर्तमान में ब्याज दर 8 प्रतिशत है, जो बैंक जमा से कहीं बेहतर है।
9558	[[0.9222229]]	Apart from these five, two accused were killed in the Batla House encounter in Delhi in the same year and five others are still absconding.	इन पांच अभियुक्तों के अलावा इस मामले के दो अन्य अभियुक्त उसी साल दिल्ली में बटला हाउस मुठभेड़ में मारे गए थे जबकि पांच अन्य अब भी फरार हैं।	0.9222229	True	True	इन पांच के अलावा, उसी साल दिल्ली में बटला हाउस एनकाउंटर में दो आरोपी मारे गए थे और पांच अब भी फरार हैं।	इन पांच के अलावा, दो आरोपी उसी वर्ष दिल्ली में बाटला हाउस मुठभेड़ में मारे गए थे और पांच अन्य अभी भी फरार हैं।	इन पांच के अलावा, उसी साल दिल्ली में बटला हाउस एनकाउंटर में दो आरोपी मारे गए और पांच अन्य अभी भी फरार हैं।
9573	[[0.9086137]]	Both books Tagores Vision of the Contemporary World and Tagore and Russia are being published by Indian Council for Cultural Relations (ICCR).	दोनों पुस्‍तकें ‘’टैगोर्स विज़न ऑफ द कन्टेम्परेरी वर्ल्‍ड’’ और ‘’टैगोर एंड रशिया’’ भारतीय सांस्‍कृतिक संबंध परिषद (आईसीसीआर) द्वारा प्रकाशित की जा रही है।	0.9086137	True	True	दोनों पुस्तकें भारतीय सांस्कृतिक संबंधों पर तगोर की दृष्टि एवं तगोर और रूस को भारतीय सांस्कृतिक संबंधों पर सम्पादित किया जा रहा है।	"दोनों पुस्तकें ""टैगोर की समकालीन विश्व दृष्टि"" और ""टैगोर और रूस"" भारतीय सांस्कृतिक संबंध परिषद (ICCR) द्वारा प्रकाशित की जा रही हैं।"	दोनों पुस्तकें टैगोर का समकालीन विश्व का दृष्टिकोण और टैगोर एंड रूसा इंडियन काउंसिल फॉर कल्चरल रिलेशंस (आईसीसीआर) द्वारा प्रकाशित की जा रही हैं।
9584	[[0.93745136]]	India beat South Africa by 73 runs in the fifth ODI.	भारत ने साउथ अफ्रीका को पांचवां वनडे में 73 रनों से हराया था।	0.93745136	True	True	भारत ने पांचवें ओडीआई में 73 रनों से दक्षिण अफ्रीका को हराया।	भारत ने पांचवें एकदिवसीय मैच में दक्षिण अफ्रीका को 73 रनों से हराया।	पांचवें एकदिवसीय मैच में भारत ने दक्षिण अफ्रीका को 73 रन से हराया।
9593	[[0.9387001]]	Home Minister Amit Shah today asserted that the situation in Jammu and Kashmir is fully normal and restrictions have been lifted in all the 195 police stations' areas.	गृहमंत्री अमित शाह ने जोर देकर कहा है कि जम्मू कश्मीर में स्थिति पूरी तरह सामान्य है और सभी 195 थाना क्षेत्रों में लगे प्रतिबंध हटा लिये गये हैं।	0.9387001	True	True	गृह मंत्री अमित शाह ने आज कहा कि जम्मू और कश्मीर में स्थिति पूरी तरह से सामान्य है और सभी 195 पुलिस स्टेशनों के क्षेत्रों में पाबंदियां हटा दी गई हैं।	गृह मंत्री अमित शाह ने आज कहा कि जम्मू-कश्मीर में स्थिति पूरी तरह सामान्य है और सभी 195 पुलिस थानों के क्षेत्रों से प्रतिबंध हटा लिए गए हैं।	आज गृह मंत्री अमित शाह ने कहा कि जम्मू और कश्मीर में स्थिति पूरी तरह से सामान्य है और सभी 195 पुलिस स्टेशन क्षेत्रों में प्रतिबंध हटा दिए गए हैं।
9596	[[0.90068996]]	The police have taken both bodies into their custody and sent them for the post mortem examination.	पुलिस ने दोनों के शव कब्जे में लेकर पोस्टमार्टम के लिए भेजा।	0.90068996	True	True	पुलिस ने दोनों शवों को अपने कब्जे में ले लिया है और उन्हें पोस्ट मोर्टेम जांच के लिए भेज दिया है।	पुलिस ने दोनों शवों को अपनी हिरासत में ले लिया है और पोस्टमार्टम जांच के लिए भेज दिया है।	पुलिस ने दोनों शवों को अपने कब्जे में ले लिया है और उन्हें पोस्टमॉर्टम जांच के लिए भेज दिया है।
9599	[[0.9051651]]	He later became an associate member of the Congress.	बाद में वह कांग्रेस के सहयोगी सदस्य बन गए थे।	0.9051651	True	True	उसने बाद में कांग्रेस का सहयोगी सदस्य बन गया।	वह बाद में कांग्रेस के एक सहयोगी सदस्य बन गए।	वह बाद में कांग्रेस का सहयोगी सदस्य बन गया।
