idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
7039	[[0.9340601]]	Congress leader Rahul Gandhi said at a rally in Jharkhand, Narendra Modi had said Make in India but nowadays wherever you look, it is Rape in India.	झारखंड के गोड्डा में कांग्रेस नेता राहुल गांधी ने कहा था नरेंद्र मोदी ने कहा था 'मेक इन इंडिया' लेकिन आजकल आप जहां कहीं भी दिखते हैं, वह 'रेप इन इंडिया' है।	0.9340601	True	True	कांग्रेस नेता राहुल गांधी ने झारखंड में एक रैली में कहा, नरेंद्र मोदी ने मेक इन इंडिया कहा था लेकिन आजकल जहां देखें, वहां रेप इन इंडिया है.
7057	[[0.90452695]]	India, officially the Republic of India, is a country in South Asia.	भारत, आधिकारिक भारत गणराज्य एक दक्षिण एशियाई देश है।	0.90452695	True	True	भारत, आधिकारिक तौर पर भारत गणराज्य, दक्षिण एशिया में एक देश हैं।
7064	[[0.9350133]]	Except pharmacies all the other shops, restaurants, hotels, schools and colleges remained closed.	दवा दुकानों को छोड़कर अन्य सभी दुकानें, रेस्त्रां, होटल, स्कूल और कालेज बंद रहे.	0.9350133	True	True	सभी फार्मेसियों को छोड़कर अन्य सभी दुकानें, रेस्तरां, होटल, स्कूल और कॉलेज बंद रहे।
7084	[[0.9079085]]	"""""""A group of individuals who share a common interest via e - mail, blogs, instant messages, chat rooms or newsgroups. Also called """"""""Online Community""""""""."""""""	"""""""व्यक्तियों का एक समूह जो अपने पसंद के विषयों को इ-मेल, ब्लॉग, त्वरित संदेश, वार्ता कक्ष (चैट रूम) अथवा समाचार समूह के माध्यम से परस्पर सहभाजित करता है. इसे """"""""ऑनलाइन समुदाय"""""""" भी कहते हैं."""""""	0.9079085	True	True	"एक सामान्य रुचि साझा करने वाले व्यक्तियों का समूह जो ई-मेल, ब्लॉग, इंस्टेंट संदेश, चैट रूम या न्यूज़ग्रुप के माध्यम से एक-दूसरे से जुड़े हुए हैं। इन्हें ""ऑनलाइन समुदाय"" भी कहा जाता है।"
7115	[[0.92230356]]	Not just in India, but the world over.	सिर्फ भारत में ही नहीं, दुनिया भर में ।	0.92230356	False	True	न केवल भारत में, बल्कि विश्व भर में।
7117	[[0.9032599]]	Union Minister for Petroleum and Natural Gas and Steel Dharmendra Pradhan along with Union Minister for Coal and Mines Pralhad Joshi and Union Minister of State for Chemicals and Fertilizers Mansukh L. Mandaviya today reviewed the progress of the coal gasification and urea manufacturing projects being executed by the Talcher Fertilizer Limited in Odisha.	केंद्रीय पेट्रोलियम और प्राकृतिक गैस तथा इस्पात मंत्री धर्मेंद्र प्रधान के साथ केंद्रीय कोयला और खनन मंत्री प्रह्लाद जोशी तथा केंद्रीय रसायन और उर्वरक राज्य मंत्री मनसुख एल मंडाविया ने आज संयुक्त रूप से कोयला गैसीयकरण और यूरिया निर्माण परियोजनाओं की प्रगति की समीक्षा की।	0.9032599	True	True	केंद्रीय पेट्रोलियम एवं प्राकृतिक गैस तथा इस्पात मंत्री धर्मेंद्र प्रधान जी तथा केंद्रीय कोयला एवं खान मंत्री प्रह्लाद जोशी जी तथा केंद्रीय रसायन एवं उर्वरक राज्य मंत्री मनसुख एल. मांडविया जी ने आज ओडिशा में तलचेर उर्वरक लिमिटेड द्वारा कार्यान्वित कोयला गैसीकरण तथा यूरिया निर्माण परियोजनाओं की प्रगति की समीक्षा की।
7118	[[0.91017723]]	But I am not going to be part of any party nor I will contest elections.	लेकिन मैं किसी पार्टी का हिस्सा नहीं बनूंगा और ना ही मैं चुनाव लड़ूंगा।	0.91017723	True	True	मैं किसी पार्टी का हिस्सा नहीं बनने वाला हूँ, न ही आप लोगों के चुनाव में खड़ा होने वाला हूँ।
7127	[[0.9235747]]	However, the police are still investigating the case.	लेकिन पुलिस अभी भी इस मामले में जांच कर रही हैं.	0.9235747	False	True	पुलिस अधिकारी अभी भी मामले की जांच कर रहे हैं।
7141	[[0.92831117]]	Shri D.B.Kasar, Principal Chief Security Commissioner/South Eastern Railway	श्री डी.बी. कसार, प्रधान मुख्य सुरक्षा आयुक्त, दक्षिण-पूर्व रेलवे	0.92831117	False	True	श्री डी.बी. कासर, प्रधान मुख्य सुरक्षा आयुक्तगण/दक्षिण पूर्व रेलवे
7156	[[0.93389094]]	Between 2016-17, there was a trade of 6.9 billion US dollars between the two countries.	2016- 17 में दोनों देशों के बीच 6.9 अरब डॉलर का आपसी व्यापार हुआ।	0.93389094	True	True	2016-17 के बीच, दोनों देशों के बीच 6.9 अरब अमेरिकी डॉलर का व्यापार था।
7176	[[0.9460205]]	The number of vacancies, as intimated by the Government is 150 for Indian Military Academy [including 19vacancies reserved for NCC C certificates (Army Wing) holders], 45 for Indian Naval Academy, Ezhimala, Kerala Executive(General Service) [including 06 vacancies reserved for NCC C Certificate holders (Naval Wing)] and 32 for Air Force Academy, Hyderabad.	भारतीय सैन्य अकादमी के लिए सरकार द्वारा यथासूचित रिक्तियों की संख्या 150 [जिनमें एन.सी.सी. 'सी' प्रमाण-पत्र धारकों (सेना स्कन्ध) के लिए आरक्षित 19 रिक्तियां सम्मिलित हैं], भारतीय नौसेना अकादमी, इजीमला, केरल कार्यकारी [सामान्य सेवा] के लिए 45 [जिनमें एन.सी.सी. 'सी' प्रमाण-पत्र धारकों (नौसेना स्कन्ध) के लिए आरक्षित 06 रिक्तियां सम्मिलित हैं] और वायु सेना अकादमी, हैदराबाद के लिए 32 है।	0.9460205	True	True	शासन द्वारा सूचित संख्या के अनुसार, भारतीय सैन्य अकादमी में रिक्तियों की संख्या 150 है [जिसमें एनसीसी सी प्रमाणपत्र (सेना विंग) धारकों के लिए 19 रिक्तियां आरक्षित हैं], इंडियन नेवल अकादमी, एझिमाला, केरल कार्यकारी (सामान्य सेवा) में 45 [जिसमें एनसीसी सी प्रमाणपत्र धारकों (नौसेना विंग) के लिए 06 रिक्तियां आरक्षित हैं] और वायु सेना अकादमी, हैदराबाद में 32 हैं।
7224	[[0.9430572]]	Railway Electrification increased from 1440 Route KM to 2041 RKM this year (+42%) (period: April-Nov)	इस वर्ष रेलवे विद्युतीकरण 1440 रूट किलोमीटर (आरकेएम) से बढ़कर 2041 आरकेएम हो गया (+42 फीसदी) (अवधि: अप्रैल - नवंबर)	0.9430572	True	True	रेलवे विद्युतीकरण इस साल 1440 रूट किमी से 2041 आरकेम में बढ़ा (+42%) (अवधि: अप्रैल-नवंबर)
7230	[[0.9018065]]	Speaking to reporters inside the Supreme Court premises, Mishra said the BCI has taken serious note of all incidents of violence between lawyers and the police and all requisite action will be taken against those guilty.	उच्चतम न्यायालय परिसर में मिश्रा ने पत्रकारों को बताया कि बीसीआई ने वकीलों और पुलिस के बीच हिंसा की सभी घटनाओं को गंभीरता से लिया है तथा दोषियों के खिलाफ सभी आवश्यक कार्रवाई की जायेगी।	0.9018065	True	True	सुप्रीम कोर्ट परिसर के अंदर संवाददाताओं से बात करते हुए, मिश्रा ने कहा कि बीसीआई ने वकीलों और पुलिस के बीच हुई सभी हिंसा की घटनाओं पर गंभीरता से संज्ञान लिया है और दोषी पाए जाने वालों के विरुद्ध सभी आवश्यक कार्रवाई की जाएगी।
7237	[[0.900105]]	The public notice asked the people of Malpe area in Udupi to be vigilant and inform the police if they come across any suspicious looking persons, they said.	पुलिस ने बताया कि सार्वजनिक नोटिस में उडुपी के मालपे क्षेत्र के लोगों से सतर्क रहने और संदिग्ध व्यक्तियों के दिखने पर पुलिस को सूचित करने को कहा गया है.	0.900105	True	True	महलपे क्षेत्र के लोगों से अपील की गई कि वे सतर्क रहें और यदि उन्हें कोई संदिग्ध दिखने वाले व्यक्ति मिलें, तो वे पुलिस को सूचित करें, उन्होंने कहा।
7243	[[0.9256623]]	Banks generally review MCLR every month.	बैंक आम तौर पर हर महीने MCLR की समीक्षा करते हैं।	0.9256623	False	True	बैंक प्रायः प्रतिमाह एमसीएलआर की समीक्षा करते हैं।
7253	[[0.9135606]]	This decision was taken in the Cabinet meeting chaired by Punjab chief minister Captain Amarinder Singh.	पंजाब के मुख्यमंत्री कैप्टन अमरिंदर सिंह की अध्यक्षता में हुई बैठक में यह अहम फैसला लिया गया।	0.9135606	True	True	यह निर्णय पंजाब के मुख्यमंत्री कैप्टन अमरिंदर सिंह की अध्यक्षता में हुई कैबिनेट बैठक में लिया गया।
7267	[[0.9281262]]	It is located in the historic Glendower Street neighbourhood, within the medieval town walls.	यह एतिहासिक ग्लेनडोवर स्ट्रीट पे मध्यकालीन शहर को घेरने वाली दीवारों के अंदर स्थित है।	0.9281262	True	True	यह ऐतिहासिक ग्लेंडोवर स्ट्रीट मोहल्ले में, मध्ययुगीन कस्बे की दीवारों के भीतर स्थित हैं।
7277	[[0.92883027]]	The powertrain of the P400e is a combination of 296bhp 2-litre petrol engine and a 114bhp electric motor	P400e के पावरट्रेन 296bhp 2-लीटर पेट्रोल इंजन और एक 114bhp इलेक्ट्रिक मोटर का संयोजन है।	0.92883027	True	True	उनके पी400ई का पावरट्रेन २९६बीएचपी २-लीटर पेट्रोल इंजन और ११४बीएचपी इलेक्ट्रिक मोटर का संयोजन है।
7280	[[0.9259865]]	The dedication and hard work of our 14 lakh strong Railway family has helped in making Indian Railways a true Lifeline of the Nation.	हमारे 14 लाख सशक्त रेल परिवारों के समर्पित और कठिन परिश्रम के बल पर भारतीय रेल को सच्चे अर्थों में राष्ट्र की जीवनरेखा बनाने में मदद मिली है।	0.9259865	True	True	उनकी 14 लाख मजबूत रेलवे परिवार की प्रतिबद्धता और कड़ी मेहनत ने भारतीय रेलवे को राष्ट्र की सच्ची जीवन रेखा बनाने में मदद की है।
7286	[[0.90332884]]	Most Indians, including those in the BJP, instinctively understand the truth about Amit Shah.	ज्यादातर भारतीय, वे भी जो बीजेपी में हैं, सहज रूप से अमित शाह का सच समझते हैं।	0.90332884	True	True	भारतीयों में से अधिकांश, भाजपा में उनके सहित, अमित शाह के बारे में सच्चाई को स्वाभाविक रूप से समझते हैं।
7307	[[0.91353446]]	Where will the IPL 2019 match between RR vs RCB be played?	केकेआर बनाम आरसीबी आईपीएल 2019 मैच कहां खेला जाएगा?	0.91353446	True	True	आईपीएल 2019 का मैच आरआर बनाम आरसीबी कहाँ खेला जाएगा?
7318	[[0.90109545]]	In 1906 electric supply was started in the city, fire brigade was established in 1909 and in 1918, first master-plan of city was made by noted architect and town planner, Patrick Geddes.	१९०६ में शहर में बिजली की आपूर्ति शुरू की गई था, १९०९ में फायर ब्रिगेड स्थापित किया गया था और १९१८ में, शहर के पहले मास्टर-योजना का उल्लेख वास्तुकार और नगर योजनाकार, पैट्रिक गेडडेज़ द्वारा किया गया था।	0.90109545	True	True	१९०६ में शहर में विद्युत आपूर्ति शुरू की गई, १९०९ में अग्निशमन विभाग की स्थापना की गई और १९१८ में, शहर का पहला मास्टर-प्लान प्रसिद्ध वास्तुकार और नगर नियोजक, पैट्रिक गेडेस द्वारा तैयार किया गया।
7326	[[0.9131725]]	13 school children unfortunately lost their lives and 7 injured children were taken to Padrauna Civil Hospital.	इस दुर्घटना में दुर्भाग्यवश 13 स्कूली बच्चों की मौत हो गई और 7 घायल बच्चों को पडरौना सिविल अस्पताल ले जाया गया।	0.9131725	True	True	१३ विद्यार्थी दुर्भाग्य से अपने प्राण गंवा बैठे और ७ घायल बच्चों को पदरौना सिविल अस्पताल ले जाया गया।
7348	[[0.9387188]]	Rajesh Mishra, Director, Madhya Pradesh Water and land Management Institute (WAlMI) and Director, Rural Employment (additional charge) has been given additional charge of Executive Director, Disaster Management Institute (DMI) along with his existing duties.	राजेश प्रसाद मिश्रा संचालक मध्यप्रदेश जल एवं भूमि प्रबंधन संस्थान (वाल्मी) तथा संचालक ग्रामीण रोजगार (अतिरिक्त प्रभार) को अपने वर्तमान कर्त्तव्यों के साथ कार्यपालक संचालक, आपदा प्रबंध संस्थान (DMI) का प्रभार अतिरिक्त रूप से दिया गया है।	0.9387188	True	True	राजेश मिश्रा, निदेशक, मध्य प्रदेश जल और भूमि प्रबंधन संस्थान (वाल्मी) और ग्रामीण रोजगार के निदेशक (अतिरिक्त प्रभार) को आपदा प्रबंधन संस्थान (डीएमआई) के कार्यकारी निदेशक का अतिरिक्त प्रभार उनके मौजूदा कर्तव्यों के साथ दिया गया है।
7351	[[0.94424176]]	Telangana: At 191, Mahabubnagar has most number containment zones in Telangana in comparison, Greater Hyderabad from where a majority of the positive cases are reported has 92 containment zones according to the State medical bulletin.	तेलंगाना: तेलंगाना में महबूबनगर में सबसे अधिक संख्या में 191 कन्टेनमेंट जोन हैं। इसकी तुलना में, ग्रेटर हैदराबाद, जहां से अधिकांश पॉजिटिव मामले आये हैं, राज्य चिकित्सा बुलेटिन के अनुसार 92 कन्टेनमेंट जोन हैं।	0.94424176	True	True	तेलंगाना: महबूबनगर में 191, तेलंगाना में सबसे अधिक संख्या में कंटेनमेंट जोन हैं, जबकि अधिकांश सकारात्मक मामले सामने आने वाले बड़े हैदराबाद में 92 कंटेनमेंट जोन हैं, राज्य के चिकित्सा बुलेटिन के अनुसार।
7372	[[0.9201004]]	GSAT-20 is a communication satellite jointly being developed by Indian Space Research Organisation Satellite Centre and Liquid Propulsion Systems Centre and will be launched by ISRO.	जीसैट-20 (GSAT-20) भारतीय अंतरिक्ष अनुसंधान संगठन उपग्रह केंद्र और तरल प्रणोदन प्रणाली केंद्र द्वारा संयुक्त रूप से विकसित किया जा रहा एक संचार उपग्रह है जिसे इसरो द्वारा लॉन्च किया जाएगा।	0.9201004	True	True	जीएसएटी-20 एक संचार उपग्रह है जिसका संयुक्त विकास भारतीय अंतरिक्ष अनुसंधान संगठन सैटेलाइट केंद्र और लिक्विड प्रोपल्शन सिस्टम्स केंद्र द्वारा किया जा रहा है और इनका प्रक्षेपण इसरो द्वारा किया जाएगा।
7375	[[0.90718865]]	Meghna Gulzar is directing the movie.	फिल्म को फिल्ममेकर मेघना गुलजार डायरेक्ट कर रही हैं।	0.90718865	False	True	मेघना गुलज़ार जी उनकी फ़िल्म का निर्देशन कर रहे हैं।
7393	[[0.9289125]]	The police reached the spot as soon as the incident was reported.	घटना की जानकारी मिलते ही पुलिस मौके पर पहुंच गई।	0.9289125	True	True	पुलिस अधिकारी घटना की सूचना मिलते ही मौके पर पहुँचे।
7394	[[0.9082042]]	NRB spokesperson Narayan Poudel said these new currency notes are not yet legal in Nepal, according to Onlinekhabar.com.	ऑनलाइनखबर डाट काम के अनुसार बैंक के प्रवक्ता नारायण पौदेल ने कहा कि ये नए मुद्रा नोट अभी नेपाल में वैध नहीं हैं।	0.9082042	True	True	एनआरबी के प्रवक्ता नारायण पौडेल ने कहा कि ये नई मुद्रा नोट अभी नेपाल में वैध नहीं हैं, ऑनलाइनखबर.कॉम के अनुसार।
7436	[[0.9334288]]	About 200 delegates from the Command Area Development Authority (CADA) and irrigation departments of all participating states, officers from the Union Ministry of Water Resources, and Central government organisations like Central Water Commission, Central Ground Water Board, National Water Development Agency, Central Soil Material Research Station etc are participating in the Conference	कमान क्षेत्र विकास प्राधिकरण (सीएडीए) एवं सभी प्रतिभागी राज्यों के सिंचाई विभागों के लगभग 200 प्रतिनिधि, केंद्रीय जल संसाधन मंत्रालय एवं केंद्र सरकार के संगठनों जैसे कि केंद्रीय जल आयोग, केंद्रीय भूजल बोर्ड, राष्ट्रीय जल विकास एजेंसी, केंद्रीय मृदा सामग्री अनुसंधान केंद्र, इत्यादि के अधिकारीगण इस सम्मेलन में शिरकत करेंगे	0.9334288	True	True	यह कॉन्फ्रेंस में कमांड एरिया डेवलपमेंट अथॉरिटी (काडा) और सभी सहभागी राज्यों के सिंचाई विभागों के लगभग 200 प्रतिनिधि, केंद्रीय जल संसाधन मंत्रालय के अधिकारीगण, केंद्रीय जल आयोग, केंद्रीय भूजल बोर्ड, राष्ट्रीय जल विकास एजेंसी, केंद्रीय मृदा सामग्री अनुसंधान स्टेशन आदि जैसे केंद्र सरकार के संगठनों के अधिकारीगण भाग ले रहे हैं।
7464	[[0.9034684]]	Further interrogation of the accused is currently underway.	फिलहाल आरोपी से अभी और आगे की पूछताछ की जा रही है।	0.9034684	False	True	अभियुक्तों की और पूछताछ वर्तमान में जारी है।
7479	[[0.9008592]]	What is a Caste Certificate and why is it needed?	जाति प्रमाण पत्र क्या है और इसकी आवश्यकता क्यों होती है?	0.9008592	True	True	क्या जाति प्रमाण पत्र है और वे इसकी आवश्यकता क्यों है?
7488	[[0.940163]]	Sunil Gavaskar, Sanjay Manjrekar escape serious accident at Lucknows Ekana Stadium	Sunil Gavaskar, Sanjay Manjrekar escape serious accident at Lucknow's Ekana Stadium-इकाना स्टेडियम में बाल बाल बचे सुनील गावस्कर और संजय मांजरेकर - Sabguru News	0.940163	True	True	सुनील गावस्कर, संजय मांजरेकर लखनऊ के एकाना स्टेडियम में गंभीर दुर्घटना से बच गए हैं।
7506	[[0.9103131]]	In Prime Minister housing scheme, Government has received 4.5 lakh applications for housing through CSC.	प्रधानमंत्री आवास योजना में सरकार ने सीएससी के माध्यम से 4.5 लाख आवेदन प्राप्त किए हैं।	0.9103131	True	True	प्रधानमंत्री आवास योजना में, सरकार ने सीएससी के माध्यम से आवास के लिए 4.5 लाख आवेदन प्राप्त किए हैं।
7523	[[0.95817053]]	Under the program about 87 Lakhs youth have been trained till date.	इस कार्यक्रम के अंतर्गत अभी तक लगभग 87 लाख युवाओं को प्रशिक्षण दिया जा चुका है।	0.95817053	True	True	कार्यक्रम के तहत अब तक लगभग 87 लाख युवाओं को प्रशिक्षित किया गया है।
7532	[[0.92446256]]	Ministry of Water Resources, River Development and Ganga Rejuvenation Water level of 91 major reservoirs of the country goes down by one per cent The water storage available in 91 major reservoirs of the country for the week ending on May 04, 2017 was 41.066 BCM which is 26 of total storage capacity of these reservoirs.	जल संसाधन, नदी विकास एवं गंगा संरक्षण मंत्रालय देश के 91 प्रमुख जलाशयों के जलस्तर में एक प्रतिशत की कमी आई 04 मई, 2017 को समाप्त सप्ताह के दौरान देश के 91 प्रमुख जलाशयों में 41.066 बीसीएम (अरब घन मीटर) जल का संग्रहण आंका गया। यह इन जलाशयों की कुल संग्रहण क्षमता का 26 प्रतिशत है।	0.92446256	True	True	"Here is the translation: जल संसाधन, नदी विकास और गंगा संरक्षण मंत्रालय देश के 91 प्रमुख जलाशयों का जल स्तर एक प्रतिशत नीचे आता है। देश के 91 प्रमुख जलाशयों में मई 04, 2017 को समाप्त सप्ताह के लिए उपलब्ध जल भंडारण 41.066 BCM था, जो इन जलाशयों की कुल भंडारण क्षमता का 26 प्रतिशत है।"
7541	[[0.92800695]]	Ministry of Agriculture Farmers Welfare Locust control operations carried out at 37 places in 10 districts of Rajasthan and Gujarat during night of 26th-27th July 2020 Control operations have been done in nearly 4.3 lakh hectares area in 10 states since 11th April 2020 Locust control operations were carried out at 36 places in 09 districts viz. Jaisalmer, Barmer, Jodhpur, Bikaner, Churu, Nagaur, Jhunjhunu, Hanumangarh and Sriganganagar of Rajasthan and 01 place in Kutch district of Gujarat against swarms and hoppers by Locust Circle Offices (LCOs) in the intervening night of 26th-27th July, 2020.	कृषि एवं किसान कल्याण मंत्रालय 26 और 27 जुलाई,2020 की दरम्यानी रात में राजस्थान और गुजरात के 10 जिलों में 37 स्थानों पर टिड्डी नियंत्रण अभियान चलाए गए 11 अप्रैल,2020 से अब तक 10 राज्यों में लगभग 4.3 लाख हेक्टेयर क्षेत्र में टिड्डी नियंत्रण कार्य किया गया राजस्थान के 9 जिलों जैसलमेर,बाड़मेर,जोधपुर,बीकानेर,चूरू,नागौर,झुंझुनू,हनुमानगढ़ और श्रीगंगानगर में 36 स्थानों पर और गुजरात के कच्छ जिले में 01 स्थान पर 26 और 27 जुलाई, 2020 की मध्यरात्रि में टिड्डी सर्कल कार्यालयों (एलसीओ) ने टिड्डियों के समूह और पतिंगों पर काबू पाने के लिए टिड्डी नियंत्रण अभियान चलाए।	0.92800695	True	True	"Here is the translation in Hindi, using plural forms to indicate respect: कृषि मंत्रालय किसान कल्याण लोकस्ट नियंत्रण अभियान 26-27 जुलाई 2020 की रात में राजस्थान और गुजरात के 10 जिलों के 37 स्थानों पर संचालित किए गए। 11 अप्रैल 2020 से 10 राज्यों में लगभग 4.3 लाख हेक्टेयर क्षेत्र में नियंत्रण अभियान संचालित किए गए हैं। लोकस्ट नियंत्रण अभियान 26-27 जुलाई 2020 की रात में राजस्थान के जैसलमेर, बाड़मेर, जोधपुर, बीकानेर, चूरू, नागौर, झुन्झुनू, हनुमानगढ़ और श्रीगंगानगर जिलों के 09 जिलों के 36 स्थानों तथा गुजरात के कच्छ जिले के 01 स्थान पर लोकस्ट सर्कल ऑफिस (एलसीओ) द्वारा स्वार्म और हॉपर्स के विरुद्ध संचालित किए गए थे।"
7560	[[0.91047376]]	Slamming the Naveen Patnaik government for rejecting the Centre's flagship health insurance scheme Ayushman Bharat, Shah said if the BJP comes to power in the state it would immediately join the programme for the benefit of lakhs of poor people.	केंद्र के महत्वाकांक्षी स्वास्थ्य बीमा योजना आयुष्मान भारत को खारिज करने के लिए नवीन पटनायक सरकार की आलोचना करते हुए शाह ने कहा कि अगर भाजपा राज्य में सत्ता में आती हैतो वह लाखों गरीब लोगों के फायदे के लिए कार्यक्रम में शामिल होगी।	0.91047376	True	True	नवीन पटनायक सरकार द्वारा आयुष्मान भारत स्वास्थ्य बीमा योजना को अस्वीकार करने पर शाह ने कहा कि यदि राज्य में भाजपा सत्ता में आती है तो वे तत्काल इस कार्यक्रम में शामिल हो जाएंगे जिससे लाखों गरीब लोगों को लाभ होगा।
7578	[[0.91062653]]	In a written reply to Lok Sabha, Minister of State (Home) Kiren Rijiju had said, The matter is sub-judiced before the Supreme Court.	लोकसभा के लिखित उत्तर में, राज्य मंत्री (गृह) किरेन रिजजू ने कहा था, “मामला सर्वोच्च न्यायालय के समक्ष उप-न्याय है.	0.91062653	True	True	लोक सभा को लिखित उत्तर में, गृह राज्य मंत्री किरेन रिजीजू ने कहा था, उनकी अदालत में मामला विचाराधीन है।
7580	[[0.9298073]]	"""""""GFS is enhanced for Google's core data storage and usage needs (primarily the search engine), which can generate enormous amounts of data that must be retained. Google File System grew out of an earlier Google effort, """"""""BigFiles"""""""", developed by Larry Page and Sergey Brin in the early days of Google, while it was still located in Stanford."""""""	"""""""Google के मुख्य डेटा भंडारण और उपयोग की जरूरतों (मुख्य रूप से खोज इंजन) के लिए जीएफएस बढ़ाया जाता है, जो कि बड़ी मात्रा में डेटा बनाए रख सकता है जिसे बनाए रखना चाहिए. Google फ़ाइल सिस्टम Google के पहले दिनों में विकसित हुआ, """"""""बिगफ़ाइल्स"""""""", जिसे लैरी पेज और सर्गेई ब्रिन ने Google के शुरुआती दिनों में विकसित किया था, जबकि यह अभी भी स्टैनफोर्ड में स्थित था।"""""""	0.9298073	True	True	"जीएफएस को गूगल की मुख्य डेटा स्टोरेज और उपयोग की आवश्यकताओं (मुख्य रूप से सर्च इंजन) के लिए उन्नत किया गया है, जिससे अत्यधिक मात्रा में डेटा उत्पन्न होता है जिसे संरक्षित किया जाना चाहिए। गूगल फाइल सिस्टम लैरी पेज और सर्गेई ब्रिन द्वारा गूगल के शुरुआती दिनों में स्टैनफोर्ड में स्थित रहते हुए ""बिगफाइल्स"" नामक एक पूर्व प्रयास से विकसित हुआ था।"
7587	[[0.90457153]]	"""""""Hinnells proposes that the early Music Department's """"""""mixture of scholarship and cultural nationalism"""""""" in an area of music with largely unknown commercial prospects was driven by its sense of cultural philanthropy (given the Press's academic background) and a desire to promote """"""""national music outside the German mainstream."""""""""""""""	"""""""हिनेल्स के प्रस्ताव एके मुताबिक काफी हद तक अज्ञात वाणिज्यिक संभावनाओं वाले संगीत के क्षेत्र में संगीत विभाग का आरंभिक """"""""छात्रवृत्ति एवं सांस्कृतिक राष्ट्रवाद मिश्रण"""""""" इसकी सांस्कृतिक परोपकार (प्रेस की शैक्षिक पृष्ठभूमि को देखते हुए) की भावना और """"""""जर्मन मुख्यधारा के बाहर राष्ट्रीय संगीत"""""""" को बढ़ावा देने की इच्छा से प्रेरित था।"""""""	0.90457153	True	True	"हिनेल्स प्रस्तावित करते हैं कि शुरुआती संगीत विभाग का ""विद्वत्ता और सांस्कृतिक राष्ट्रवाद"" का मिश्रण एक ऐसे क्षेत्र में संगीत के साथ मुख्य रूप से अज्ञात वाणिज्यिक संभावनाओं के क्षेत्र में उनके सांस्कृतिक परोपकार की भावना (प्रेस की अकादमिक पृष्ठभूमि के कारण) और ""जर्मन मुख्यधारा से बाहर राष्ट्रीय संगीत को प्रोत्साहित करने"" की इच्छा से प्रेरित था।"
7602	[[0.921401]]	This app can be AnyDesk or any other remote device control app like it.	ये ऐप AnyDesk या फिर इससे मिलती जुलती कोई और रिमोट डिवाइस कंट्रोल ऐप हो सकती है.	0.921401	True	True	यह ऐप एनीडेस्क या इनके जैसा कोई अन्य दूरस्थ डिवाइस नियंत्रण ऐप हो सकता है।
7604	[[0.9117343]]	The MoU with HCT was signed on 4th January, 2011 for a period of 5 years.	एचसीटी के साथ 5 साल की अवधि के लिए इस एमओयू पर 4 जनवरी 2011 को हस्ताक्षर किया गया था।	0.9117343	True	True	उन्होंने 4 जनवरी, 2011 को एचसीटी के साथ 5 वर्ष की अवधि के लिए एमओयू पर हस्ताक्षर किए।
7630	[[0.91088456]]	"""""""Describing the Congress charges as """"""""politically convenient statements"""""""" of the opposition party, he said the case of Shivakumar has been under probe for a very long time and agencies certainly have a strong evidence of his """"""""financial bungling, financial misappropriation""""""""."""""""	कांग्रेस के आरोपों को विपक्षी दल के राजनीतिक रूप से सुविधाजनक बयान बताते हुए उन्होंने कहा कि शिवकुमार के मामले की लंबे समय से जांच चल रही है और एजेंसियों के पास निश्चित तौर पर उनके खिलाफ वित्तीय हेरफेर, वित्तीय गबन के पुख्ता सबूत हैं।	0.91088456	True	True	"कांग्रेस के आरोपों को ""राजनीतिक सुविधाजनक बयान"" बताते हुए, उन्होंने कहा कि शिवकुमार का मामला बहुत लंबे समय से जांच के तहत है और एजेंसियों के पास उनके ""वित्तीय घोटाले, वित्तीय दुरुपयोग"" के मजबूत साक्ष्य अवश्य हैं।"
7650	[[0.9344914]]	Under this MoU, curriculum for 10 courses especially designed for the health sector, will provide more than 14 lakh trained manpower by 2025	इस समझौता ज्ञापन के अंतर्गत स्वास्थ्य क्षेत्र के लिए विशेष तौर पर तैयार किए गए 10 कोर्स के पाठ्यक्रम 2025 तक 14 लाख से ज्यादा प्रशिक्षित मानवशक्ति मुहैया करवाएंगे	0.9344914	True	True	इस एमओयू के तहत, स्वास्थ्य क्षेत्र के लिए विशेष रूप से डिज़ाइन किए गए 10 पाठ्यक्रमों की पाठ्यचर्या, 2025 तक 14 लाख से अधिक प्रशिक्षित जनशक्ति प्रदान करेगी।
7654	[[0.909768]]	This link cannot be used because its target % s doesn 't exist.	इस लिंक का उपयोग में नहीं किया जा सकता, चूंकि इसका लक्ष्य “% s” मौज़ूद नहीं है.	0.909768	True	True	यह लिंक उपयोग में नहीं लाया जा सकता क्योंकि इनका लक्ष्य %s मौजूद नहीं हैं।
7660	[[0.9036325]]	Besides demanding a salary hike, bank employees' union are also protesting against banking reforms and bank mergers.	वेतन वृद्धि की मांग के अलावा, बैंक कर्मचारी संघ बैंकिंग सुधारों और बैंक विलय का भी विरोध कर रहे हैं.	0.9036325	True	True	इसके अलावा, बैंक कर्मचारी संघ ने वेतन वृद्धि की मांग की है और वे बैंकिंग सुधारों तथा बैंक विलय का भी विरोध कर रहे हैं।
